,"Neutrophils","Monocytes_CD14.CD16.","Macrophage","T_cells_.CD4..","NK_cells"
"ACTB",10241.6064917626,12559.4616030671,9135.4511180515,6767.5666638627,1164.7306336911
"ACTG1",6767.5666638627,7183.4293827318,7997.5256032018,6959.5925304386,6767.5666638627
"ACTL6A",22.5990287875,136.1739612713,204.7870459474,274.2955146453,71.6435153632
"ACTN1",2260.7723292542,404.9969340819,1211.4883852177,414.9913201615,44.8367511373
"ACTN4",735.7507379101,627.5603092374,330.1411600313,548.2887341466,319.5651810187
"ACTR10",811.9838524922,922.875162395,1115.8875433556,967.5966707602,813.8014025008
"ACTR1A",432.7555225778,425.1567848717,447.2901760964,215.6894615544,225.6362899724
"ACTR1B",206.4275485317,238.0426117051,220.9008283267,386.516398828,300.8454811384
"ACTR2",5028.9207911336,3424.2760207823,2807.8752451101,2807.8752451101,1714.7778031435
"ACTR3",6959.5925304386,4243.698675013,6288.8418494713,5271.9118416846,2282.1891856697
"ACTR3B",30.612613739,25.473201917,24.976228184,42.3954432675,29.2212304939
"ACTR3C",22.4564612965,19.7611989178,17.500914775,16.4294450296,27.4656321914
"ACTR5",130.7932686696,123.5915940293,81.8877207257,218.9834641079,436.6991578706
"ACTR6",55.2049237909,116.4334602585,151.7495017339,263.7934551456,209.4336974599
"ACTR8",225.862941381,295.9870692218,219.4736298997,187.918558787,181.659767963
"ACVR1",53.9246770019,202.1904516697,387.6015438726,362.0219665722,73.2687907667
"ACVR1B",156.6404159451,241.6218240302,190.6536754837,103.6227417453,51.2357316752
"ACVR1C",23.2207414257,19.2975950634,12.3940090508,85.5528889385,12.8642018677
"ACVR2A",79.4523500963,156.8708899219,134.1816884327,133.363890705,255.7988482396
"ACVR2B",31.8718346071,34.0487170731,32.6082838917,69.6772627063,39.4221820617
"ACVRL1",36.0665037709,35.9408494371,38.6763746089,32.1005981688,34.9426301195
"ACY1",69.7553828725,162.0605730189,268.5135090652,91.9715942672,91.1305377358
"ACYP1",33.5935685903,63.7818418671,86.9126645881,255.0574689545,200.4290825495
"ACYP2",34.626925958,160.0597843225,129.4316654553,127.3900189189,127.826339999
"ADA",50.9826542407,145.375648985,418.5391483663,454.5681458171,522.5026208109
"ADAD2",73.567893905,60.3387093926,42.3369600445,41.2469664317,65.631743693
"ADAL",14.0843858465,18.4798582477,16.652287352,22.7764566014,32.4071775061
"ADAM10",538.5932862139,275.1291557666,370.1570441342,140.4393930889,60.2328316547
"ADAM12",10.3811886158,10.7095464803,20.0954158184,10.470376169,9.5398257722
"ADAM15",150.8183765547,232.5487310621,169.3244691735,115.090872757,98.0926726896
"ADAM17",413.4048607829,234.7866153155,215.0239314875,174.2011193349,195.9190036174
"ADAM19",780.7556072595,185.1155552093,33.1504371433,213.4245784688,26.8174094918
"ADAM20",70.8426331453,53.2219868886,35.5028520213,45.8496800096,40.7501725409
"ADAM22",75.6295278786,51.5437811561,31.4850792969,44.9345766638,43.702447051
"ADAM23",65.0440702929,79.2992236321,36.0783967275,66.9838852742,49.2188704713
"ADAM28",230.2915182052,69.1484826214,233.8883220519,15.9904096131,113.8816053577
"ADAM8",319.6116265842,60.5721237299,35.9281885808,81.4541309651,41.3238540068
"ADAM9",52.9691682019,60.1272108041,554.3219528367,13.1286702439,16.7179715805
"ADAMDEC1",9.1242782549,15.9852382661,709.4078712793,7.1279306973,7.81940486
"ADAMTS1",35.2886975033,25.473201917,18.6935033948,19.449930247,150.5603434019
"ADAMTS10",134.3849260084,94.6176616088,56.5920079394,61.785127833,55.7386910991
"ADAMTS17",16.9201284068,14.1071359291,12.859904393,19.449930247,17.6089120856
"ADAMTS5",5.1166198539,5.9667673075,5.2754931145,5.3435129103,5.8263720966
"ADAMTS6",8.4670098121,8.4994389374,9.8431977462,12.9526146034,11.2791493685
"ADAMTSL4",75.142991691,49.3283539168,33.7091017579,32.2658399151,22.5287402261
"ADAMTSL5",78.2327973958,50.070796809,37.5237839014,43.6940706545,54.0554015821
"ADAP1",442.9384409159,799.3804884304,267.7011514022,180.7278127462,405.1205834819
"ADAP2",103.4067589085,489.6200590859,709.7968499607,48.2232272557,49.0605990504
