"AGENE","CD56NK","CD4MemoryT","CD19B","CD14"
"RP11-1055B8.4",0.0003638569,0,0,0.0032719836
"RP11-1055B8.7",0.0003638569,0,0,0.0036809816
"RP11-1057B6.1",0,0,0.0004769855,0
"RP11-105C19.1",0.0004851425,0.0002332362,0.0002384927,0
"RP11-105N14.1",0.0047301395,0.0013994169,0.00524684,0
"RP11-105N14.2",0,0.0001166181,0,0
"RP11-105N14.3",0,0,0.0001192464,0
"RP11-1060G2.2",0.0001212856,0.0002332362,0,0
"RP11-106M3.3",0.0001212856,0,0,0.000408998
"RP11-106M7.1",0,0.0001166181,0,0
"RP11-1070N10.3",0.0002425713,0.0009329446,0.00524684,0.0016359918
"RP11-1070N10.5",0.0003638569,0.0001166181,0.0002384927,0
"RP11-1070N10.7",0,0,0,0
"RP11-1072C15.2",0,0,0.0001192464,0
"RP11-1072C15.4",0,0,0,0
"RP11-1079K10.2",0,0,0,0
"RP11-1079K10.3",0.0001212856,0.0001166181,0,0
"RP11-1079K10.4",0.000970285,0.0001166181,0.0001192464,0.0008179959
"RP11-107M16.2",0.0001212856,0,0.0002384927,0
"RP11-107N15.1",0,0.0001166181,0,0
"RP11-1081L13.4",0,0,0.0001192464,0
"RP11-1082L8.4",0,0,0,0.000408998
"RP11-1084A12.2",0,0,0.0001192464,0
"RP11-1084E5.1",0,0,0,0
"RP11-1084J3.4",0,0,0,0
"RP11-108L7.14",0,0,0,0.000408998
"RP11-108L7.15",0.0007277138,0.0001166181,0.0003577391,0
"RP11-108L7.4",0,0,0,0
"RP11-108M12.3",0,0.0003498542,0.0002384927,0
"RP11-108M9.4",0.0492419648,0.0229737609,0.0186024326,0.0503067485
"RP11-108M9.6",0.0240145543,0.0103790087,0.0022656809,0.0008179959
"RP11-108P20.1",0.0016979988,0.0040816327,0.0033388982,0.0012269939
"RP11-1094H24.4",0,0.0001166181,0,0
"RP11-1094M14.10",0.0001212856,0.0001166181,0,0
"RP11-1094M14.11",0.057004245,0.0534110787,0.0488910088,0.0400817996
"RP11-1094M14.12",0.0003638569,0.0001166181,0.0001192464,0
"RP11-1096G20.5",0.0001212856,0.0001166181,0,0
"RP11-1099M24.7",0,0,0,0
"RP11-109A6.3",0,0,0.0003577391,0
"RP11-109D20.2",0,0,0,0
"RP11-109D9.4",0,0.0001166181,0,0
"RP11-109E12.1",0,0.0003498542,0,0
"RP11-109E24.1",0.0002425713,0,0,0
"RP11-109E24.2",0.0007277138,0,0.0001192464,0
"RP11-109G23.3",0.0040024257,0.0052478134,0.0085857381,0.0147239264
"RP11-109P14.10",0.0001212856,0,0,0
"RP11-10A14.3",0.0004851425,0.0001166181,0.0001192464,0
"RP11-10A14.4",0,0,0.0002384927,0
"RP11-10C24.1",0.0007277138,0,0.0004769855,0
"RP11-10C24.3",0,0.0001166181,0,0.0008179959
"RP11-10C8.2",0.0001212856,0,0,0
"RP11-10K16.1",0.0004851425,0.0006997085,0.0009539709,0.0016359918
"RP11-10K17.6",0.0001212856,0,0,0
"RP11-10L12.4",0.0092177077,0.0008163265,0.0005962318,0.0012269939
"RP11-10L7.1",0.0008489994,0.0008163265,0.0008347245,0
"RP11-10N23.4",0.0001212856,0,0,0
"RP11-10N23.5",0.0007277138,0.0001166181,0,0
"RP11-10O17.3",0.0001212856,0,0.0001192464,0
"RP11-1100L3.7",0,0.0002332362,0.0001192464,0.0020449898
"RP11-1100L3.8",0,0.0001166181,0.0002384927,0.0008179959
"RP11-1105G2.3",0,0,0.0001192464,0.000408998
"RP11-1105G2.4",0,0.0001166181,0.0001192464,0
"RP11-110A12.2",0,0.0002332362,0,0
"RP11-110G21.1",0.0121285628,0.0094460641,0.0183639399,0.0028629857
"RP11-110I1.11",0,0.0001166181,0,0.000408998
"RP11-110I1.12",0.0004851425,0.0005830904,0.0008347245,0
"RP11-110I1.13",0.0072771377,0.0019825073,0.0025041736,0.0081799591
"RP11-110I1.14",0.000970285,0.0004664723,0.0001192464,0
"RP11-110I1.6",0,0.0001166181,0.0001192464,0.000408998
"RP11-1114A5.4",0.0007277138,0.0008163265,0.0007154782,0.0012269939
"RP11-111A21.1",0,0,0.0001192464,0
"RP11-111A22.1",0.0003638569,0.0001166181,0.0042928691,0.0008179959
"RP11-111F5.4",0.0003638569,0.0001166181,0.0005962318,0.0008179959
"RP11-111J6.2",0.0001212856,0.0001166181,0,0
"RP11-111K18.2",0,0,0,0
"RP11-111M22.2",0.0036385688,0.0024489796,0.0022656809,0.0012269939
"RP11-111M22.3",0.0146755609,0.0173760933,0.0170522299,0.0053169734
"RP11-1127D7.1",0.0001212856,0,0,0
"RP11-112H10.4",0.0002425713,0,0.0003577391,0
"RP11-112J3.15",0,0.0001166181,0.0002384927,0
"RP11-112J3.16",0.004244997,0.0055976676,0.0035773909,0.0008179959
"RP11-1136J12.1",0.0001212856,0.0002332362,0,0
"RP11-113K21.4",0,0,0.0001192464,0
"RP11-1143G9.4",0.0003638569,0.0005830904,0.0001192464,0.0666666667
"RP11-1148L6.5",0,0,0,0
"RP11-1149M10.1",0.0001212856,0,0,0
"RP11-1149M10.2",0,0.0002332362,0.0004769855,0
"RP11-1149O23.4",0.0002425713,0,0,0
"RP11-114H23.1",0,0,0,0
"RP11-114H24.6",0,0,0,0.000408998
"RP11-114I8.4",0,0,0.0001192464,0
"RP11-114J13.1",0,0,0,0.000408998
"RP11-114N19.3",0.0002425713,0.0003498542,0,0.000408998
"RP11-114O18.1",0,0.0002332362,0.0002384927,0.000408998
"RP11-1151B14.4",0,0,0.0002384927,0.0020449898
"RP11-1152H14.1",0,0.0016326531,0,0
"RP11-1157N2__B.2",0.0002425713,0.0009329446,0,0
"RP11-115C21.2",0.0207398423,0.016909621,0.0127593608,0.0053169734
"RP11-1167A19.2",0.0003638569,0.0003498542,0.0010732173,0.000408998
"RP11-116O18.3",0,0,0,0
"RP11-117D22.2",0.0003638569,0.0039650146,0.0087049845,0.0057259714
"RP11-117L5.4",0,0,0.0003577391,0
"RP11-118B22.4",0.0014554275,0.0001166181,0.0001192464,0
"RP11-118F19.1",0,0,0,0
"RP11-118K6.3",0,0.0001166181,0.0001192464,0
"RP11-1191J2.2",0.0002425713,0.0001166181,0,0
"RP11-1191J2.5",0.0060642814,0.0059475219,0.00524684,0.000408998
"RP11-119B16.2",0.0044875682,0.0075801749,0.0053660863,0.0081799591
"RP11-119D9.1",0,0.0198250729,0,0
"RP11-119F19.2",0.011400849,0.0088629738,0.0047698545,0.0012269939
"RP11-11C20.3",0,0,0,0
"RP11-11N7.4",0.0040024257,0.0026822157,0.0025041736,0
"RP11-11N9.4",0.0026682838,0.001516035,0.0016694491,0.0057259714
"RP11-120C12.3",0,0,0,0
"RP11-120D5.1",0.0004851425,0.0002332362,0.0011924636,0
"RP11-120K24.3",0,0,0,0
"RP11-121A8.1",0.0098241358,0.0003498542,0,0
"RP11-121C2.2",0,0.0011661808,0.0005962318,0
"RP11-121M22.1",0.0021831413,0.0011661808,0.0004769855,0.0008179959
"RP11-1223D19.1",0,0,0,0.0008179959
"RP11-122G18.5",0.0003638569,0.0005830904,0.0004769855,0
"RP11-122G18.8",0,0.0003498542,0,0
"RP11-122K13.12",0,0,0,0.0012269939
"RP11-122M14.1",0.0001212856,0,0,0
"RP11-1246C19.1",0.0001212856,0.0002332362,0.0002384927,0
"RP11-124N14.3",0.0002425713,0.0008163265,0.0002384927,0.0024539877
"RP11-124N2.1",0.0001212856,0,0,0
"RP11-125B21.2",0.0003638569,0,0,0
"RP11-126K1.2",0.0116434203,0.0026822157,0.0019079418,0.0073619632
"RP11-126K1.6",0.0032747119,0.0029154519,0.0094204627,0.0085889571
"RP11-126K1.8",0,0,0,0
"RP11-126K1.9",0.0002425713,0,0,0
"RP11-126K15.1",0,0,0,0
"RP11-126L15.4",0.0006064281,0.0034985423,0.00262342,0
"RP11-126O1.4",0.0001212856,0,0.0001192464,0
"RP11-126O1.5",0.0001212856,0,0.0003577391,0.0012269939
"RP11-1275H24.1",0.0001212856,0.0002332362,0,0.0020449898
"RP11-1275H24.2",0,0,0,0.0008179959
"RP11-1275H24.3",0,0,0,0.000408998
"RP11-1277A3.1",0.0001212856,0.0006997085,0.0003577391,0.0012269939
"RP11-1277A3.3",0.0013341419,0.0004664723,0.0002384927,0
"RP11-127B16.1",0,0,0.0001192464,0
"RP11-127B20.2",0.0007277138,0.0008163265,0.0011924636,0.000408998
"RP11-127B20.3",0.0298362644,0.0348688047,0.0530646315,0.0212678937
"RP11-127I20.5",0,0,0,0
"RP11-127L20.3",0,0,0,0.000408998
"RP11-128A17.1",0,0,0,0
"RP11-128M1.1",0.0001212856,0,0.0004769855,0.0012269939
"RP11-128P10.1",0,0,0,0
"RP11-1293J14.1",0.0001212856,0.0001166181,0,0
"RP11-1299A16.3",0.0001212856,0.0001166181,0.0008347245,0
"RP11-129K12.1",0.0001212856,0.0001166181,0.0003577391,0
"RP11-129K12.4",0,0,0.0003577391,0
"RP11-129M6.1",0.0015767132,0.0012827988,0.0014309564,0
"RP11-12D24.10",0,0.0001166181,0,0
"RP11-12J10.3",0.0002425713,0,0.0009539709,0.000408998
"RP11-130C19.3",0,0,0,0
"RP11-130C6.1",0.0002425713,0,0,0
"RP11-130F10.1",0.0012128563,0.0004664723,0.0007154782,0
"RP11-130L8.1",0.0001212856,0.0011661808,0.0008347245,0
"RP11-130L8.2",0,0,0,0.000408998
"RP11-131K5.1",0.0001212856,0.0001166181,0.0002384927,0
"RP11-131L12.2",0.0002425713,0,0.0003577391,0
"RP11-131L23.1",0.0002425713,0.0005830904,0.0034581445,0.0012269939
"RP11-131N11.4",0.0001212856,0.0010495627,0,0
"RP11-132A1.4",0,0,0,0
"RP11-1336O20.2",0,0.0001166181,0,0
"RP11-133K1.6",0.0002425713,0,0,0
"RP11-133O22.6",0.0002425713,0,0,0
"RP11-1348G14.4",0.0032747119,0.0003498542,0.0009539709,0.0024539877
"RP11-1348G14.5",0.0004851425,0.0006997085,0,0.000408998
"RP11-134G8.7",0.000970285,0.0010495627,0.0008347245,0.0024539877
"RP11-134G8.8",0.0001212856,0.0001166181,0,0
"RP11-134K13.4",0.0001212856,0,0,0
"RP11-134L10.1",0.0013341419,0.0013994169,0.0017886954,0.0008179959
"RP11-134N1.2",0,0.0001166181,0,0
"RP11-134O21.1",0.0008489994,0.0011661808,0.0004769855,0
"RP11-134P9.3",0.0078835658,0.003148688,0.0025041736,0.0081799591
"RP11-135A1.2",0,0,0.0010732173,0
"RP11-135A1.3",0,0,0.0001192464,0
"RP11-135A24.4",0.0023044269,0.0009329446,0.0004769855,0.0032719836
"RP11-135J2.4",0,0,0.0004769855,0
"RP11-135L13.4",0.0004851425,0,0.0001192464,0
"RP11-136O12.2",0,0,0,0
"RP11-1376P16.1",0,0,0,0
"RP11-1379J22.2",0,0,0.0001192464,0
"RP11-1379J22.5",0.0007277138,0.0001166181,0.0001192464,0.000408998
"RP11-137H2.4",0.0007277138,0.0040816327,0.0005962318,0.000408998
"RP11-137H2.6",0.0001212856,0.0002332362,0.0002384927,0
"RP11-138A9.1",0.0020618557,0.0073469388,0.0029811591,0.0028629857
"RP11-138A9.2",0.0002425713,0.0017492711,0.0007154782,0.0008179959
"RP11-138B4.1",0,0.0001166181,0,0
"RP11-138C9.1",0.0001212856,0,0,0
"RP11-138E2.1",0.0013341419,0.0005830904,0.0004769855,0.0016359918
"RP11-138I1.2",0.0055791389,0.0006997085,0.0002384927,0
"RP11-138I1.3",0.0001212856,0,0,0
"RP11-138I1.4",0.0060642814,0.0018658892,0.0021464345,0.0028629857
"RP11-138I18.1",0,0,0.0002384927,0
"RP11-138I18.2",0,0,0.0011924636,0
"RP11-138P22.1",0.0003638569,0.0001166181,0.0001192464,0
"RP11-1391J7.1",0.0010915706,0.0002332362,0.0004769855,0
"RP11-1396O13.13",0,0.0001166181,0,0
"RP11-1398P2.1",0.0161309885,0.0361516035,0.013474839,0.0327198364
"RP11-1399P15.1",0,0.0717201166,0.0004769855,0
"RP11-139H15.1",0.0644026683,0.0427988338,0.0307655617,0.0380368098
"RP11-139J15.7",0.0003638569,0.0003498542,0.0002384927,0
"RP11-13E5.2",0,0,0,0
"RP11-13N13.2",0,0.0001166181,0,0
"RP11-13P5.1",0.0004851425,0.0002332362,0.0031004054,0.0008179959
"RP11-1406H17.1",0,0.0001166181,0,0
"RP11-1407O15.2",0.0047301395,0.0026822157,0.0036966373,0.000408998
"RP11-140A10.3",0,0.0002332362,0,0
"RP11-140I16.3",0.0006064281,0.0002332362,0,0
"RP11-140K17.3",0.0402668284,0.0250728863,0.0103744336,0.0130879346
"RP11-141B14.1",0.0030321407,0.0002332362,0.00131171,0.0008179959
"RP11-141C7.4",0,0,0,0
"RP11-141O15.1",0.0001212856,0,0,0
"RP11-142C4.6",0,0,0.0027426663,0
"RP11-143I21.1",0.0002425713,0.0001166181,0.0001192464,0
"RP11-143J12.2",0.0183141298,0.029271137,0.014786549,0.0040899796
"RP11-143J12.3",0,0,0,0
"RP11-144F15.1",0,0.0001166181,0,0
"RP11-145M4.3",0.0001212856,0,0,0
"RP11-145M9.4",0,0,0.0019079418,0.000408998
"RP11-145M9.5",0,0,0.0002384927,0
"RP11-145M9.6",0.0001212856,0.0004664723,0.0003577391,0
"RP11-146D12.2",0.0001212856,0.0001166181,0,0
"RP11-146F11.1",0.0076409945,0.0060641399,0.0056045791,0.0077709611
"RP11-146F11.5",0,0.0001166181,0.0001192464,0.000408998
"RP11-147L13.2",0.0180715585,0.0041982507,0.00524684,0.0036809816
"RP11-147L13.8",0.0002425713,0.0002332362,0,0
"RP11-148B6.2",0,0,0.0001192464,0
"RP11-148G20.1",0,0,0,0.000408998
"RP11-148K1.10",0.0001212856,0,0,0
"RP11-148K1.12",0,0,0,0.000408998
"RP11-148O21.2",0,0,0.0002384927,0
"RP11-148O21.6",0.0001212856,0.0002332362,0,0
"RP11-14N7.2",0.0055791389,0.0008163265,0.00131171,0.0032719836
"RP11-14N9.2",0,0,0,0
"RP11-150D20.5",0,0,0,0
"RP11-152H18.3",0,0,0,0.0008179959
"RP11-152N13.16",0,0,0,0
"RP11-152N13.5",0.0029108551,0.0053644315,0.0035773909,0
"RP11-152P23.2",0,0,0,0.000408998
"RP11-153K11.3",0,0,0,0
"RP11-154D17.1",0.0006064281,0,0.0003577391,0
"RP11-154H23.3",0.0003638569,0,0.0008347245,0.000408998
"RP11-154J22.1",0.0003638569,0.0009329446,0.0001192464,0.0012269939
"RP11-155L15.1",0,0,0,0
"RP11-155O18.6",0,0.0003498542,0,0
"RP11-156E8.1",0.0174651304,0.0096793003,0.0032196518,0.0560327198
"RP11-156K13.3",0,0,0,0.0008179959
"RP11-156L14.1",0,0,0,0
"RP11-157E14.1",0.0010915706,0,0,0
"RP11-157J24.2",0.0032747119,0.0019825073,0.0003577391,0.0020449898
"RP11-157N3.1",0.0003638569,0,0,0
"RP11-157P1.4",0,0,0.0001192464,0.000408998
"RP11-157P1.5",0,0,0.0004769855,0
"RP11-158H5.7",0.0007277138,0.0005830904,0.0005962318,0
"RP11-158I9.5",0.0001212856,0.0003498542,0.0007154782,0
"RP11-158I9.7",0,0,0.0001192464,0
"RP11-158K1.3",0.0006064281,0.0004664723,0.0002384927,0
"RP11-158M2.2",0,0.0001166181,0,0
"RP11-158M2.3",0.0001212856,0.0001166181,0.0001192464,0
"RP11-159D12.10",0.0001212856,0.0002332362,0,0.000408998
"RP11-159D12.2",0.0029108551,0.0033819242,0.0031004054,0.0028629857
"RP11-159D12.5",0.000970285,0.0011661808,0.0007154782,0.0012269939
"RP11-159F24.5",0.0002425713,0,0,0
"RP11-159G9.5",0.0025469982,0.0016326531,0.0027426663,0.0008179959
"RP11-159H10.3",0,0,0.0007154782,0
"RP11-159H22.2",0,0,0,0
"RP11-159N11.3",0,0,0.0001192464,0
"RP11-15A1.2",0.0003638569,0.0001166181,0.0001192464,0
"RP11-15A1.3",0.0109157065,0.0073469388,0.0119246363,0.0024539877
"RP11-15A1.7",0.0001212856,0.0004664723,0.0001192464,0.000408998
"RP11-15B17.1",0.0003638569,0.0001166181,0.0001192464,0
"RP11-15E18.1",0.0007277138,0.0003498542,0.0004769855,0
"RP11-15F12.1",0.0001212856,0,0,0
"RP11-15H20.7",0.0006064281,0.0004664723,0.0002384927,0.000408998
"RP11-15I11.2",0.0001212856,0.0002332362,0,0
"RP11-15I11.3",0.000970285,0,0,0.000408998
"RP11-15L13.4",0.0001212856,0,0,0
"RP11-160E2.17",0.0001212856,0,0,0
"RP11-160H22.3",0.0010915706,0.0006997085,0.0002384927,0.0040899796
"RP11-160H22.5",0.0076409945,0.0019825073,0.0016694491,0.000408998
"RP11-160O5.1",0.0097028502,0.0006997085,0.0014309564,0.0016359918
"RP11-161H23.5",0.0002425713,0.0001166181,0.0001192464,0
"RP11-161M6.2",0,0.0058309038,0,0
"RP11-161M6.3",0,0.0023323615,0,0
"RP11-162A12.2",0.0015767132,0.0009329446,0.0007154782,0.0020449898
"RP11-162D16.2",0,0,0,0
"RP11-162G10.5",0.0207398423,0.0101457726,0.0094204627,0.0126789366
"RP11-163N6.2",0.0003638569,0.0003498542,0.0002384927,0.0016359918
"RP11-164H13.1",0,0,0.0858573813,0
"RP11-164P12.3",0,0.0001166181,0,0
"RP11-164P12.4",0,0.0001166181,0,0
"RP11-165A20.3",0.0014554275,0.0005830904,0.0001192464,0
"RP11-165F24.3",0.0001212856,0.0001166181,0,0
"RP11-165J3.6",0.0001212856,0,0.0001192464,0.000408998
"RP11-166A12.1",0,0,0.0007154782,0
"RP11-166B2.1",0.0015767132,0.0008163265,0.0015502027,0
"RP11-166B2.5",0,0.0002332362,0.0003577391,0
"RP11-166B2.7",0,0,0,0
"RP11-166B2.8",0.0003638569,0.0003498542,0.0001192464,0.000408998
"RP11-166N17.3",0,0,0,0
"RP11-166N6.2",0,0,0,0.0008179959
"RP11-166O4.5",0.0003638569,0,0.0003577391,0
"RP11-166O4.6",0.0038811401,0.0029154519,0.00524684,0.0114519427
"RP11-166P13.3",0.0013341419,0.0065306122,0.00393513,0.0008179959
"RP11-166P13.4",0.0002425713,0,0.0001192464,0
"RP11-167J8.3",0,0.0001166181,0,0
"RP11-167N4.2",0,0.0002332362,0,0.0016359918
"RP11-167N5.5",0,0.0001166181,0.0001192464,0
"RP11-168K11.2",0,0,0,0
"RP11-168O16.1",0,0.0001166181,0.0001192464,0
"RP11-169D4.1",0.0001212856,0,0,0
"RP11-169D4.2",0.0161309885,0.015393586,0.0089434772,0.0028629857
"RP11-169E6.1",0.0014554275,0.0016326531,0.00131171,0.000408998
"RP11-169K16.9",0.0556701031,0.0451311953,0.0438826616,0.0552147239
"RP11-169K17.3",0,0.0001166181,0.0001192464,0
"RP11-169K17.4",0.0004851425,0,0,0
"RP11-16B13.1",0.0001212856,0,0.0001192464,0.000408998
"RP11-16C18.3",0.0001212856,0,0,0
"RP11-16E12.1",0.0069132808,0.00303207,0.0062008109,0.0044989775
"RP11-16E12.2",0.0001212856,0,0.0305270689,0.000408998
"RP11-16E18.3",0,0,0,0
"RP11-16K12.1",0,0,0.0001192464,0
"RP11-16L21.7",0,0,0,0
"RP11-16L9.2",0.0001212856,0,0,0
"RP11-16L9.3",0.0006064281,0,0.0002384927,0
"RP11-16N11.2",0.0020618557,0.0006997085,0.0011924636,0.000408998
"RP11-16N2.1",0.0001212856,0,0,0
"RP11-16P20.3",0.0001212856,0,0,0
"RP11-16P6.1",0.0001212856,0.0002332362,0.0003577391,0
"RP11-170N16.3",0,0.0002332362,0,0
"RP11-171I2.2",0,0,0.0001192464,0
"RP11-171I2.4",0.0003638569,0.0001166181,0,0
"RP11-171I2.5",0.0001212856,0,0,0
"RP11-172E9.2",0,0,0,0
"RP11-173B14.5",0.0003638569,0.0013994169,0.0003577391,0
"RP11-173D3.1",0,0,0,0
"RP11-173M1.4",0.0015767132,0.0001166181,0,0.000408998
"RP11-173M1.8",0.0008489994,0.0004664723,0.0003577391,0.000408998
"RP11-173P15.3",0,0.0001166181,0,0
"RP11-173P15.5",0,0,0.0001192464,0
"RP11-174G6.1",0,0,0,0
"RP11-174O3.3",0.0002425713,0,0,0
"RP11-175K6.1",0,0,0.0051275936,0
"RP11-175O19.4",0.0013341419,0.0023323615,0.0019079418,0.0012269939
"RP11-175P13.2",0.0001212856,0,0,0
"RP11-176H8.1",0.0031534263,0.0025655977,0.00393513,0.0036809816
"RP11-177G23.2",0.0001212856,0,0,0
"RP11-177H2.2",0,0,0,0
"RP11-177J6.1",0,0,0,0
"RP11-178C3.2",0.0048514251,0.0008163265,0.0004769855,0.0016359918
"RP11-178F10.2",0,0.0003498542,0,0
"RP11-178G16.4",0.000970285,0.0011661808,0.00131171,0.0040899796
"RP11-178L8.3",0,0,0.0001192464,0.000408998
"RP11-178L8.7",0.0030321407,0.0038483965,0.0017886954,0.0008179959
"RP11-178L8.8",0,0,0,0.000408998
"RP11-178L8.9",0,0,0,0
"RP11-179B2.2",0.0055791389,0.0060641399,0.0044121154,0.0012269939
"RP11-179K3.2",0,0,0.0001192464,0
"RP11-17A1.3",0.0015767132,0.0016326531,0.0007154782,0
"RP11-17G12.3",0.0023044269,0,0,0
"RP11-17J14.2",0.00194057,0,0.0001192464,0
"RP11-17M16.1",0.0012128563,0,0,0.0008179959
"RP11-17M16.2",0.0003638569,0,0.0003577391,0.0008179959
"RP11-180C16.1",0.0001212856,0.0001166181,0.0001192464,0
"RP11-180M15.4",0,0,0,0
"RP11-180P8.1",0.0001212856,0,0.0001192464,0
"RP11-180P8.3",0.0002425713,0,0,0
"RP11-181C3.1",0.00194057,0.0010495627,0.0009539709,0.0012269939
"RP11-181E10.3",0.0002425713,0,0,0
"RP11-181G12.2",0.0004851425,0.0002332362,0.0002384927,0.000408998
"RP11-182I10.3",0.0002425713,0.0002332362,0,0.000408998
"RP11-182J1.1",0.0002425713,0,0,0
"RP11-182J23.1",0,0.0001166181,0,0
"RP11-182L21.6",0.0374772589,0.0330029155,0.0296923444,0.0061349693
"RP11-182N22.8",0,0,0,0
"RP11-183E24.2",0.0001212856,0,0,0
"RP11-184A2.3",0,0.0001166181,0,0
"RP11-184I16.4",0,0,0,0
"RP11-185E8.1",0.0001212856,0.0001166181,0,0
"RP11-186N15.3",0,0.0001166181,0.0001192464,0
"RP11-187C18.2",0.0003638569,0.0001166181,0.0003577391,0
"RP11-187E13.1",0,0.0008163265,0.0001192464,0
"RP11-188D8.1",0.0006064281,0.0003498542,0.0001192464,0
"RP11-188P17.2",0,0.0002332362,0.0002384927,0
"RP11-188P20.3",0.0002425713,0.0001166181,0.0001192464,0
"RP11-18F14.1",0,0,0,0
"RP11-18H21.1",0.0122498484,0.130728863,0.0010732173,0
"RP11-18H21.3",0,0.0001166181,0.0001192464,0
"RP11-18H7.1",0.0026682838,0.0008163265,0.0004769855,0.000408998
"RP11-18I14.11",0,0.0002332362,0,0
"RP11-190A12.8",0.0001212856,0,0,0
"RP11-190C22.8",0.0006064281,0.0006997085,0.0004769855,0
"RP11-190C22.9",0.0007277138,0.0001166181,0.0005962318,0.0032719836
"RP11-190I17.2",0,0,0,0
"RP11-190P13.2",0.0001212856,0,0.0002384927,0
"RP11-191G24.1",0.0002425713,0,0,0
"RP11-191L17.1",0.0073984233,0.0047813411,0.0035773909,0.0020449898
"RP11-192H23.4",0.0003638569,0.0005830904,0.0004769855,0.000408998
"RP11-192H23.5",0,0,0,0
"RP11-192H23.6",0.000970285,0.0005830904,0.0005962318,0
"RP11-192H23.7",0,0,0,0.000408998
"RP11-192P3.4",0,0,0,0
"RP11-192P3.5",0,0,0,0
"RP11-193H5.1",0,0,0,0
"RP11-195B17.1",0,0.0001166181,0.0002384927,0
"RP11-195C7.1",0.0012128563,0.0003498542,0.0003577391,0
"RP11-195F19.5",0.0020618557,0.0078134111,0.0020271882,0.0028629857
"RP11-195F19.9",0.0002425713,0.0013994169,0,0.000408998
"RP11-196G11.2",0.0003638569,0.0003498542,0.0003577391,0
"RP11-196G18.24",0.0024257126,0.0010495627,0.0032196518,0
"RP11-196G18.3",0.0001212856,0,0,0.000408998
"RP11-196O16.1",0.0002425713,0,0,0
"RP11-197K3.1",0.0003638569,0,0.0002384927,0
"RP11-197N18.7",0,0,0.0005962318,0
"RP11-197P3.4",0.0026682838,0.0017492711,0.0025041736,0.0012269939
"RP11-1C1.5",0,0,0.0001192464,0
"RP11-1C1.7",0.000970285,0.0004664723,0.0001192464,0
"RP11-1C8.5",0,0,0,0
"RP11-1C8.6",0,0,0,0
"RP11-1C8.7",0,0,0,0
"RP11-1E22.1",0.0007277138,0.0004664723,0.0002384927,0
"RP11-1E3.1",0,0,0.0002384927,0
"RP11-1E4.1",0.0010915706,0,0,0.000408998
"RP11-1L12.3",0,0.0001166181,0.0002384927,0
"RP11-1M18.1",0.0001212856,0.0002332362,0,0
"RP11-203B9.4",0.0008489994,0,0,0
"RP11-203E8.1",0,0,0.0009539709,0
"RP11-203J24.8",0,0.0001166181,0,0
"RP11-203M5.2",0.0002425713,0.0001166181,0,0
"RP11-203M5.7",0.0001212856,0,0,0
"RP11-203M5.8",0.0001212856,0,0,0.000408998
"RP11-204L24.2",0.0002425713,0,0.0001192464,0
"RP11-204M4.2",0.0026682838,0.0017492711,0.0011924636,0
"RP11-204N11.1",0,0,0,0
"RP11-206L10.2",0.0107944209,0.001516035,0.0010732173,0.0020449898
"RP11-206L10.3",0,0,0,0
"RP11-206L10.9",0.000970285,0.0012827988,0.0004769855,0.0008179959
"RP11-207C16.4",0.0002425713,0.0002332362,0,0
"RP11-209D14.2",0.0001212856,0,0,0
"RP11-20B24.4",0.0008489994,0.0008163265,0,0
"RP11-20B24.5",0.0004851425,0,0,0
"RP11-20D14.6",0.0001212856,0,0,0
"RP11-20E24.1",0,0.0001166181,0.0001192464,0
"RP11-20I20.4",0.0004851425,0,0,0.0008179959
"RP11-20I23.13",0.0006064281,0.0010495627,0.0004769855,0.0049079755
"RP11-210K20.2",0,0,0.0001192464,0
"RP11-211G3.2",0.0003638569,0,0,0.0016359918
"RP11-211G3.3",0.0001212856,0,0,0.0016359918
"RP11-211N8.2",0.0001212856,0,0,0
"RP11-212D19.4",0.0002425713,0,0,0
"RP11-212I21.4",0,0,0,0.000408998
"RP11-212P7.2",0.0040024257,0.0013994169,0.0016694491,0.0044989775
"RP11-213G21.1",0.0003638569,0.0002332362,0,0
"RP11-213H15.1",0.0004851425,0.0004664723,0,0.0057259714
"RP11-214C8.2",0,0.0001166181,0,0
"RP11-214K3.24",0.0015767132,0.0006997085,0.0001192464,0
"RP11-214N9.1",0.0081261371,0.0059475219,0.0062008109,0.0077709611
"RP11-214O1.2",0.000970285,0.0012827988,0,0
"RP11-214O1.3",0.0038811401,0.0020991254,0.0007154782,0.000408998
"RP11-215G15.5",0,0.0003498542,0.0005962318,0
"RP11-215P8.3",0.0010915706,0.0016326531,0.0010732173,0.000408998
"RP11-216B9.6",0.0018192844,0.0013994169,0.0007154782,0.0012269939
"RP11-216P16.2",0.0007277138,0.0002332362,0.0002384927,0
"RP11-217B1.2",0.0007277138,0.0006997085,0.0007154782,0
"RP11-217B7.2",0,0.0002332362,0,0
"RP11-217B7.3",0.0008489994,0.0003498542,0,0.000408998
"RP11-218C14.8",0,0,0,0.000408998
"RP11-218E20.3",0.0001212856,0,0,0
"RP11-218F10.3",0,0,0.0003577391,0
"RP11-218I7.2",0,0,0,0
"RP11-218L14.4",0,0,0,0
"RP11-218M11.1",0,0,0,0.000408998
"RP11-218M22.1",0.0110369921,0.0048979592,0.0066777963,0.0020449898
"RP11-219B17.1",0.0002425713,0.0002332362,0.0041736227,0
"RP11-219B4.3",0.0006064281,0,0.0001192464,0
