CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V383	0.20777	0.0319	0.31577	0.2506	0.11409	0.07988
V384	0.08809	0.0196	0.61761	0.07661	0.12496	0.07313
V385	0.27791	0	0.09394	0.05891	0.07422	0.49502
V386	0.44848	0.02832	0.2366	0.07011	0.10311	0.11339
V387	0.2412	0.01266	0.06711	0.47901	0.12642	0.07361
V388	0.54593	0.04338	0.16961	0.06484	0.06238	0.11386
V389	0.37438	0.01551	0.08103	0.06307	0.07782	0.38819
V390	0.13138	0.02112	0.03082	0.52448	0.17031	0.1219
V391	0.11307	0	0.0399	0.43166	0.32969	0.08569
V392	0.15125	0.00076	0.37795	0.13602	0.09116	0.24286
V393	0.14088	0.09406	0.30991	0.10461	0.18963	0.16091
V394	0.08779	0.00326	0.0444	0.59929	0.20131	0.06395
V395	0.05687	0.05299	0.66297	0.06943	0.0912	0.06654
V396	0.39921	0.05205	0.05458	0.27832	0.12602	0.08981
V397	0.25746	0.08362	0.09484	0.06804	0.11364	0.38239
V398	0.15212	0.43151	0.07169	0.0796	0.21081	0.05427
V399	0.06546	0.0039	0.64079	0.09535	0.10722	0.08728
V400	0.19968	0	0.04468	0.31997	0.11639	0.31928
V401	0.16554	0.00978	0.491	0.06941	0.16216	0.10211
V402	0.13094	0.01029	0.02558	0.6032	0.15356	0.07643
V403	0.17939	0	0.06524	0.08382	0.34974	0.32181
V404	0.05703	0.01644	0.6994	0.06485	0.09107	0.07121
V405	0.30757	0.2483	0.11807	0.09576	0.15663	0.07367
V406	0.21723	0.00961	0.18055	0.12503	0.22048	0.24711
V407	0.12377	0.00103	0.55607	0.06054	0.09085	0.16774
V408	0.12415	0.07697	0.04978	0.50102	0.13873	0.10935
V409	0.62471	0.03654	0.07783	0.06755	0.0521	0.14127
V410	0.63547	0.0243	0.07744	0.06749	0.06476	0.13055
V411	0.21588	0	0.06139	0.22656	0.09534	0.40082
V412	0.42761	0.13615	0.1056	0.09218	0.14851	0.08996
V413	0.09557	0.09272	0.04611	0.53973	0.16804	0.05782
V414	0.15582	0.04978	0.04098	0.43418	0.25192	0.06732
V415	0.10597	0	0.27071	0.31141	0.19753	0.11437
V416	0.12521	0.08987	0.04725	0.22504	0.40611	0.10653
V417	0.26462	0	0.11483	0.13661	0.08113	0.40281
V418	0.08504	0.04965	0.32525	0.14983	0.31169	0.07853
V419	0.27067	0	0.07511	0.0605	0.08289	0.51084
V420	0.26879	0	0.07447	0.06492	0.08111	0.51072
V421	0.11519	0.01684	0.08808	0.11521	0.60095	0.06374
