mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V325	0.50358	0.1751	0.09266	0.17274	0.05592
V326	0	0.18002	0.04144	0.32035	0.45818
V327	0.25033	0.39864	0.16148	0.12599	0.06356
V328	0.00895	0.28291	0.18724	0.4908	0.03009
V329	0	0.1599	0.32829	0.49425	0.01756
V330	0.02853	0.22005	0.68801	0.02782	0.03559
V331	0.07198	0.18531	0.07585	0.26555	0.40132
V332	0.3622	0.17601	0.39696	0.03649	0.02833
V333	0.29328	0.15732	0.26774	0.21291	0.06875
V334	0	0.32536	0.49251	0.14388	0.03825
V335	0.58851	0.14903	0.08351	0.0951	0.08385
V336	0.10723	0.46286	0.30646	0.09345	0.03001
V337	0	0.15881	0	0.34482	0.49637
V338	0.58869	0.13367	0.13889	0.0679	0.07084
V339	0.14732	0.43651	0.23244	0.10882	0.0749
V340	0	0.2618	0.11051	0.23866	0.38903
V341	0	0.42296	0.43386	0.09167	0.05152
V342	0.20818	0.22982	0.39807	0.15013	0.01382
V343	0.58279	0.13017	0.25634	0.02488	0.00582
V344	0.06062	0.56819	0.13473	0.15561	0.08085
V345	0.14479	0.16778	0.0116	0.39955	0.27628
V346	0	0.30983	0.30845	0.34351	0.0382
V347	0.04038	0.40729	0.09438	0.40719	0.05076
V348	0	0.23153	0.37554	0.29651	0.09642
V349	0.01563	0.34138	0.47764	0.09352	0.07184
V350	0.06101	0.36288	0.13226	0.33205	0.1118
V351	0.10737	0.16796	0.36737	0.33225	0.02505
V352	0.05887	0.44921	0.38131	0.08965	0.02096
V353	0.17968	0.32655	0.07576	0.19307	0.22494
V354	0.46517	0.15023	0.36888	0.01014	0.00558
V355	0.03525	0.14824	0.29413	0.5016	0.02077
V356	0.03896	0.21419	0.67475	0.04816	0.02393
V357	0	0.21132	0.42126	0.1422	0.22522
V358	0	0.11713	0.04442	0.80897	0.02948
V359	0.01243	0.16242	0.03098	0.76883	0.02534
V360	0.57958	0.13339	0.09192	0.1822	0.01291
V361	0.25965	0.40053	0.14245	0.11186	0.08551
V362	0.68842	0.11828	0.0899	0.03914	0.06425
V363	0	0.17903	0	0.33745	0.48352
V364	0.00264	0.28516	0.06043	0.51369	0.13808
V365	0	0.09103	0.0167	0.85052	0.04175
V366	0.13569	0.19709	0.48978	0.11488	0.06255
V367	0.15105	0.26422	0.21199	0.25553	0.11721
V368	0.62957	0.16211	0.12438	0.04932	0.03462
V369	0.00139	0.50685	0.29553	0.17617	0.02006
V370	0	0.22439	0.12898	0.44082	0.20581
V371	0.02211	0.66834	0.15887	0.12489	0.02579
V372	0.52328	0.15425	0.14083	0.15311	0.02852
V373	0.07161	0.49995	0.20242	0.19821	0.02782
V374	0.04548	0.17224	0.32836	0.4383	0.01563
V375	0.22147	0.17044	0.50346	0.09699	0.00764
V376	0	0.18137	0.32763	0.16263	0.32837
V377	0.04212	0.4119	0.25135	0.26872	0.02591
V378	0.08159	0.45148	0.22589	0.12566	0.11538
V379	0	0.17695	0.08412	0.26939	0.46955
V380	0	0.16081	0.15897	0.53166	0.14857
V381	0.08141	0.20058	0	0.2315	0.48651
V382	0.31069	0.12079	0.01025	0.37704	0.18123
V383	0	0.13037	0.2404	0.61212	0.01712
V384	0.19997	0.15215	0.16152	0.4351	0.05126
V385	0.02953	0.23097	0.00398	0.23746	0.49806
V386	0.53994	0.10048	0.01289	0.32849	0.01819
V387	0.18943	0.11616	0.0212	0.63175	0.04145
V388	0.01774	0.62059	0.14184	0.18858	0.03125
V389	0.08044	0.57646	0.11627	0.16164	0.06518
V390	0.11614	0.11047	0.01545	0.67351	0.08443
V391	0.6001	0.18917	0.01972	0.13466	0.05635
V392	0.83667	0.11643	0.00795	0.02861	0.01034
V393	0.0518	0.1448	0.14256	0.54669	0.11415
V394	0.58201	0.11302	0.02959	0.20435	0.07103
V395	0	0.13282	0.31422	0.53496	0.018
V396	0.44495	0.15813	0.37098	0.01514	0.01079
V397	0.55282	0.18425	0.05426	0.16796	0.04072
