Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V458	0	0.06803	0.48902	0.05692	0.31675	0.06928
V459	0	0.06061	0.63313	0.30626	0	0
V460	0.38867	0.13931	0.24652	0.13472	0	0.09078
V461	0.27493	0.12655	0	0.55844	0.04008	0
V462	0	0.0488	0.9512	0	0	0
V463	0	0.04017	0	0.15104	0.80879	0
V464	0.01573	0.91076	0	0.07351	0	0
V465	0.39517	0.17093	0.4339	0	0	0
V466	0	0.10285	0	0.89715	0	0
V467	0.89928	0.10072	0	0	0	0
V468	0.34677	0.18829	0.06062	0.32714	0.07718	0
V469	0	0.18345	0.76278	0.04398	0	0.00979
V470	0.6387	0.10505	0	0.11982	0.13643	0
V471	0	0.27289	0.63423	0.04473	0	0.04814
V472	0.00231	0.62046	0	0.10214	0.26751	0.00758
V473	0	0.98703	0	0.01297	0	0
V474	0	0.07461	0.38882	0.53657	0	0
V475	0	0.22702	0.31132	0.26717	0.1945	0
V476	0.46351	0.09881	0	0.22432	0	0.21336
V477	0	0.69016	0.03558	0.13358	0	0.14068
V478	0	0.06349	0.92151	0	0	0.01499
V479	0	0.19139	0.80861	0	0	0
V480	0	0.26332	0	0.44649	0.2902	0
V481	0.44014	0.17454	0.08646	0.12374	0.17512	0
V482	0.45945	0.06786	0	0	0	0.47268
V483	0	0.93758	0.04107	0.02135	0	0
V484	0.85584	0.10016	0.03653	0.00747	0	0
V485	0.25826	0.2017	0.51344	0.0266	0	0
V486	0.18666	0.08067	0.69726	0	0	0.03541
V487	0	0.38674	0	0.07545	0.53781	0
V488	0.25778	0.70523	0	0.03699	0	0
V489	0.82001	0.11619	0.04795	0.01585	0	0
V490	0	0.06541	0	0.06517	0	0.86942
V491	0.03645	0.34975	0.41604	0.02989	0.16787	0
V492	0	0.06609	0.24209	0.132	0	0.55982
V493	0.79298	0.20702	0	0	0	0
V494	0	0.0414	0.35098	0	0	0.60762
V495	0.21458	0.59659	0.18883	0	0	0
V496	0.17134	0.19258	0.32681	0.02356	0.13846	0.14724
V497	0	0.23312	0.13734	0.10802	0.52152	0
V498	0.02344	0.18242	0.39287	0.40126	0	0
V499	0	0.74794	0.16777	0.08429	0	0
V500	0.53057	0.25721	0.03452	0.09652	0.08118	0
V501	0.0231	0.92928	0	0.03926	0	0.00836
V502	0	0.03207	0	0.39293	0.575	0
V503	0.02944	0.4137	0	0.55686	0	0
V504	0.00088	0.93786	0.03388	0.02738	0	0
V505	0	0.04791	0.53245	0.41964	0	0
V506	0.25787	0.07308	0.00084	0.2128	0	0.45541
V507	0	0	0	0.00174	0	0.99826
V508	0	0.66136	0.02246	0.16744	0.14873	0
V509	0	0.0514	0	0.9486	0	0
V510	0.8984	0.1016	0	0	0	0
V511	0	0.04305	0	0.25947	0	0.69748
V512	0.00573	0.28041	0.66996	0	0	0.0439
V513	0	0.0556	0.21067	0.14302	0.59072	0
V514	0	0.87941	0.04819	0	0	0.0724
V515	0	0.47566	0	0.52434	0	0
V516	0	0.08711	0.90081	0.01208	0	0
V517	0	0.0265	0.42798	0.31961	0.22591	0
V518	0.38708	0.45097	0	0.14767	0	0.01428
V519	0.01757	0.62882	0	0.09051	0	0.2631
V520	0.74187	0.17027	0	0.08785	0	0
V521	0.02665	0.07954	0	0.11723	0.77658	0
V522	0.40298	0.25446	0	0.06841	0.14456	0.1296
V523	0.39012	0.24395	0.0211	0.15823	0	0.1866
V524	0	0.05786	0.02351	0.29468	0.53006	0.09389
V525	0.32738	0.06206	0.00417	0.00375	0	0.60264
V526	0	0.80859	0.10191	0.05832	0.03118	0
V527	0.33772	0.10065	0.56163	0	0	0
V528	0.84233	0.10155	0.05612	0	0	0
V529	0	0.15907	0	0.84093	0	0
V530	0	0.29114	0.39991	0.15807	0	0.15087
V531	0.89116	0.10884	0	0	0	0
V532	0.04643	0.09067	0.03442	0.78693	0.04155	0
