Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V520	0	0.93977	0	0	0.06023
V521	0.02619	0.16163	0.03993	0.71244	0.05982
V522	0	0.31207	0.48265	0.20528	0
V523	0	0.23976	0.71597	0.04426	0
V524	0.20443	0.21264	0.58294	0	0
V525	0	0.28021	0.03066	0.46949	0.21964
V526	0	0.15483	0.77851	0.06666	0
V527	0	0.64793	0.32188	0	0.03019
V528	0	0.04506	0	0.88909	0.06585
V529	0.0415	0.22658	0.73193	0	0
V530	0	0.13088	0.77745	0.09167	0
V531	0.04922	0.74975	0.00954	0.05058	0.14091
V532	0	0.38302	0.27561	0.23525	0.10612
V533	0.16562	0.13387	0	0.45567	0.24484
V534	0	0.09236	0	0.83405	0.07359
V535	0.87138	0.12862	0	0	0
V536	0	0.34684	0.36627	0.21049	0.0764
V537	0	0.0846	0.04108	0.61817	0.25615
V538	0.59632	0.24407	0	0.01692	0.14269
V539	0	0.24247	0.56288	0.19465	0
V540	0.0419	0.68381	0.01228	0.11621	0.1458
V541	0	0.5006	0	0.30065	0.19875
V542	0	0.42305	0.01419	0.4935	0.06926
V543	0	0.23108	0.62089	0.14803	0
V544	0.20782	0.40561	0.13774	0.1367	0.11212
V545	0.6139	0.3861	0	0	0
V546	0	0.93599	0	0	0.06401
V547	0	0.88575	0	0	0.11425
V548	0	0.01722	0	0.93186	0.05093
V549	0	0.05111	0.02694	0.70679	0.21516
V550	0	0.97056	0	0	0.02944
V551	0	0	0	0.9498	0.0502
V552	0.10352	0.15264	0.01323	0.49701	0.2336
V553	0.76938	0.11299	0	0.05906	0.05857
V554	0	0.19506	0.41092	0.39402	0
V555	0	0.97026	0	0	0.02974
V556	0	0.11028	0	0.82919	0.06053
V557	0.14832	0.39372	0	0.35007	0.10789
V558	0	0.12073	0.67492	0.20435	0
V559	0	0.59472	0.38569	0	0.01959
V560	0.61974	0.36447	0.0158	0	0
V561	0.70783	0.17276	0.08105	0	0.03836
V562	0	0.19073	0.16541	0.47637	0.16749
V563	0.06924	0.45155	0.15377	0.22037	0.10507
V564	0.19674	0.17868	0	0.50194	0.12263
V565	0	0.05389	0.04137	0.65281	0.25193
V566	0.14451	0.27487	0	0.4533	0.12732
V567	0	0.12036	0.86312	0.01652	0
V568	0	0.3211	0.31417	0.36208	0.00264
V569	0.57129	0.31092	0.01453	0.03017	0.07308
V570	0	0.16508	0.21581	0.57186	0.04726
V571	0.09328	0.17577	0.18627	0.48648	0.05819
V572	0.92186	0.06699	0	0	0.01115
V573	0	0.18498	0.26501	0.51131	0.0387
V574	0.43536	0.50321	0	0	0.06143
V575	0.25249	0.19242	0.11299	0.28133	0.16077
V576	0	0.93829	0	0	0.06171
V577	0.30521	0.68006	0	0	0.01474
V578	0	0.25456	0.41755	0.32789	0
V579	0	0.62744	0.23202	0.07866	0.06188
V580	0.05932	0.67999	0	0.13779	0.12291
V581	0	0.61828	0.27488	0.07524	0.0316
V582	0	0.14967	0.83137	0.01895	0
V583	0.56086	0.12621	0.31293	0	0
V584	0.08143	0.74856	0.01707	0.02198	0.13097
V585	0	0.89028	0	0	0.10972
V586	0	0.93265	0.04013	0	0.02723
