Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V499	0.06868	0.18378	0.22803	0.0742	0.44531
V500	0.14587	0.47664	0.09202	0.19889	0.08658
V501	0.09145	0.28656	0.00479	0.03717	0.58002
V502	0.16575	0.78353	0.0286	0.01382	0.0083
V503	0.47405	0.03298	0.17594	0.12086	0.19617
V504	0.46827	0.22086	0	0.00379	0.30708
V505	0.59993	0.06047	0.01268	0.06532	0.26161
V506	0.05709	0.48024	0.05064	0.02344	0.38859
V507	0.81235	0.07215	0.02036	0.05499	0.04015
V508	0.06514	0.62232	0.19015	0.03076	0.09163
V509	0.08766	0.43675	0.12033	0.18433	0.17093
V510	0.42925	0.50791	0.03004	0.01819	0.0146
V511	0.10184	0.2809	0.50482	0.02866	0.08378
V512	0.18643	0.44285	0.14866	0.03976	0.1823
V513	0.20389	0.6698	0.05595	0.02875	0.0416
V514	0.02471	0	0.18757	0.07096	0.71676
V515	0.10242	0.11398	0	0.71108	0.07252
V516	0.19658	0.35557	0.09226	0.30898	0.04661
V517	0.04134	0.00724	0.04725	0.81237	0.09181
V518	0.46831	0.02307	0.29115	0.16815	0.04931
V519	0.75662	0.13291	0	0.08914	0.02133
V520	0.10938	0.831	0.00836	0.03946	0.0118
V521	0.23968	0	0.11926	0.58116	0.0599
V522	0.08206	0.15235	0.5704	0.13324	0.06195
V523	0.1988	0.00661	0.75848	0.02822	0.0079
V524	0.39715	0.01119	0.52465	0	0.06701
V525	0.03474	0.16545	0.02135	0.05194	0.72651
V526	0.06281	0	0.88828	0.00854	0.04037
V527	0.1234	0.4687	0.37893	0	0.02896
V528	0.17842	0	0.01719	0.73184	0.07255
