Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V283	0.08345	0	0.06228	0.06822	0.49291	0.0352	0.0075	0.03202	0.21843	0
V284	0.00088	0.00284	0.32277	0	0.12898	0	0.00652	0.00783	0.00682	0.52336
V285	0.0131	0.10262	0.05007	0	0.07852	0	0.02836	0.44557	0.0123	0.26946
V286	0.01753	0	0.10942	0.04182	0.07434	0.44378	0.03714	0	0.00025	0.27573
V287	0.02623	0.07797	0.05504	0	0.065	0.07336	0.32157	0.00382	0.03299	0.34402
V288	0.00975	0.00128	0.02019	0.00741	0	0.20032	0.01171	0.74935	0	0
V289	0	0.12313	0.73836	0	0.10604	0	0.00493	0.00674	0	0.02079
V290	0	0.08752	0.20869	0	0	0.2981	0.36312	0.0203	0.01672	0.00554
V291	0.80215	0	0.06269	0.05796	0	0.05944	0.01456	0	0	0.0032
V292	0.00581	0	0.59857	0	0	0.36291	0.03271	0	0	0
V293	0.01215	0	0.89983	0	0.01049	0	0.0072	0.05649	0	0.01385
V294	0.05827	0.20404	0.21999	0.01048	0.03319	0.00286	0.04926	0.00854	0.41336	0
V295	0.00604	0.03535	0.77064	0	0.02223	0.01604	0.01018	0.09438	0	0.04514
V296	0.01467	0.02039	0.11119	0.16162	0.24887	0.0046	0.01724	0.14584	0.27558	0
V297	0.2293	0.05458	0.06681	0	0.1705	0	0.03885	0.00771	0	0.43226
V298	0	0.03333	0.11554	0.812	0	0.00838	0.01371	0.00099	0.0147	0.00135
V299	0.33654	0	0	0	0.11445	0.49938	0.03456	0	0	0.01507
V300	0	0	0.03356	0.23441	0.15808	0	0.00433	0.56616	0	0.00345
V301	0.00262	0	0.00454	0.0285	0	0	0	0.96434	0	0
V302	0.18273	0	0.08138	0	0	0	0	0.73589	0	0
V303	0.00579	0.43843	0.17026	0	0.10708	0.25308	0.01813	0	0	0.00722
