CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V332	0.14888	0.0632	0.17177	0.04013	0.4035	0.17252
V333	0.0902	0.02261	0.36686	0.27377	0.19459	0.05196
V334	0.11595	0.26615	0.33452	0.10867	0.13369	0.04102
V335	0.1561	0.0307	0.58569	0.02009	0.1185	0.08893
V336	0.28042	0.35735	0.10789	0.03646	0.14848	0.06941
V337	0.12018	0.13313	0.09533	0.04796	0.56052	0.04287
V338	0.44809	0.03259	0.12289	0.04147	0.24546	0.1095
V339	0.14813	0.07263	0.32646	0.20833	0.1529	0.09156
V340	0.39831	0.18578	0.09313	0.06757	0.15547	0.09975
V341	0.21266	0.03976	0.08348	0.42403	0.18092	0.05915
V342	0.12702	0.01538	0.0585	0.4907	0.19545	0.11294
V343	0.23277	0.12758	0.17213	0.04942	0.15318	0.26492
V344	0.14849	0.37778	0.07347	0.05586	0.25708	0.08732
V345	0.0656	0.01256	0.05125	0.05621	0.77475	0.03963
V346	0.1565	0.01901	0.05992	0.3369	0.36465	0.06303
V347	0.32338	0.10695	0.09362	0.09746	0.29997	0.07862
V348	0.15198	0.10231	0.50312	0.03126	0.16011	0.05122
V349	0.44808	0.07656	0.12261	0.10198	0.15896	0.09181
V350	0.30735	0.04905	0.16717	0.2011	0.13685	0.13848
V351	0.27727	0.07136	0.12472	0.05255	0.15824	0.31586
V352	0.1582	0.2223	0.07552	0.03622	0.34261	0.16515
V353	0.10113	0.13105	0.59424	0.0141	0.11906	0.04041
V354	0.18025	0.05143	0.23142	0.0299	0.34975	0.15723
V355	0.08444	0.0343	0.7077	0.0188	0.11721	0.03755
V356	0.34375	0.10067	0.10212	0.19858	0.15811	0.09678
V357	0.23855	0.0271	0.34989	0.03924	0.27583	0.06939
V358	0.24239	0.022	0.14089	0.06085	0.15574	0.37813
V359	0.16046	0.06647	0.05358	0.4581	0.20395	0.05744
V360	0.32843	0.02326	0.07748	0.18442	0.29304	0.09338
V361	0.15701	0.50041	0.08638	0.05058	0.15728	0.04834
V362	0.1336	0.32402	0.08464	0.26005	0.15776	0.03992
V363	0.4544	0.07243	0.13306	0.03319	0.19731	0.1096
V364	0.20885	0.14413	0.09331	0.06136	0.22606	0.26629
V365	0.30228	0.25761	0.08779	0.13598	0.14353	0.0728
V366	0.14793	0.17423	0.37643	0.07067	0.17871	0.05203
V367	0.09047	0.00796	0.05177	0.44967	0.34791	0.05223
V368	0.18969	0.112	0.13628	0.05984	0.24571	0.25648
V369	0.09123	0.0317	0.04702	0.09362	0.66291	0.07353
V370	0.10874	0.06513	0.4985	0.12454	0.1384	0.06469
V371	0.14354	0.16949	0.06068	0.37298	0.1521	0.10122
V372	0.15453	0.39888	0.07527	0.05608	0.24452	0.07073
V373	0.50811	0.04314	0.10607	0.03407	0.13514	0.17347
V374	0.18075	0.01934	0.22069	0.37251	0.15915	0.04756
V375	0.29025	0.02904	0.21276	0.0738	0.3141	0.08005
V376	0.20794	0.05254	0.09973	0.12767	0.20406	0.30806
V377	0.10321	0.02051	0.34324	0.02966	0.4521	0.05127
V378	0.22465	0.06978	0.22358	0.02634	0.16561	0.29005
V379	0.36118	0.0348	0.1921	0.02848	0.13581	0.24764
V380	0.06831	0.03737	0.06996	0.05981	0.71981	0.04474
V381	0.26102	0.03863	0.27868	0.22435	0.13749	0.05982
V382	0.07395	0.02922	0.04855	0.19368	0.61383	0.04077
V383	0.18915	0.04133	0.33182	0.23738	0.14469	0.05563
V384	0.10448	0.02813	0.6436	0.02831	0.15186	0.04362
V385	0.26948	0.03061	0.11991	0.03232	0.15105	0.39663
V386	0.39066	0.04995	0.26855	0.03345	0.16404	0.09335
V387	0.20255	0.01911	0.08684	0.48972	0.15086	0.05092
V388	0.47822	0.06041	0.20332	0.02932	0.13202	0.09672
V389	0.32318	0.08065	0.10316	0.03238	0.15164	0.30899
V390	0.11667	0.03245	0.04946	0.5354	0.18322	0.0828
V391	0.09915	0.01461	0.05328	0.44442	0.32871	0.05983
V392	0.14464	0.04279	0.39665	0.10778	0.13119	0.17696
V393	0.13738	0.11414	0.32706	0.07337	0.22559	0.12245
V394	0.08556	0.00587	0.06168	0.60837	0.20086	0.03767
V395	0.083	0.05365	0.69049	0.01889	0.11745	0.03652
V396	0.33487	0.06082	0.07664	0.28095	0.17393	0.07278
V397	0.22783	0.13983	0.11403	0.03848	0.17963	0.3002
V398	0.15248	0.39334	0.08495	0.05628	0.26066	0.0523
V399	0.08732	0.01395	0.66531	0.04951	0.13239	0.05153
V400	0.17948	0.03328	0.06566	0.32896	0.16052	0.2321
V401	0.16061	0.03058	0.51648	0.02466	0.19561	0.07206
V402	0.11687	0.01365	0.04651	0.61229	0.16289	0.04779
V403	0.17408	0.01664	0.07803	0.06669	0.40944	0.25512
V404	0.08234	0.02132	0.72972	0.01175	0.11687	0.03799
V405	0.27659	0.23261	0.13898	0.07274	0.21231	0.06677
V406	0.18901	0.05833	0.19831	0.10266	0.2638	0.18789
V407	0.12993	0.02961	0.58193	0.01286	0.127	0.11867
V408	0.11514	0.07558	0.06771	0.51031	0.15577	0.07549
V409	0.54521	0.05827	0.10745	0.03504	0.13293	0.12109
V410	0.55502	0.04512	0.10735	0.03519	0.14441	0.11292
V411	0.20582	0.02297	0.08364	0.23019	0.15166	0.30573
V412	0.37307	0.14068	0.12881	0.0673	0.21048	0.07965
