CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V326	0.22265	0.44045	0.08022	0.02615	0.17454	0.05598
V327	0.13172	0.0226	0.65723	0.0112	0.13356	0.04369
V328	0.19859	0.1616	0.1819	0.11154	0.29377	0.0526
V329	0.08335	0.02297	0.45899	0.0192	0.37023	0.04527
V330	0.08347	0.01985	0.68854	0.01885	0.14803	0.04126
V331	0.46301	0.09007	0.1077	0.07039	0.14518	0.12366
V332	0.16456	0.08119	0.16266	0.02803	0.38997	0.17359
V333	0.09386	0.03417	0.37336	0.2443	0.20303	0.05129
V334	0.11674	0.28219	0.3239	0.09105	0.14777	0.03836
V335	0.16178	0.03857	0.56359	0.01666	0.1348	0.08459
V336	0.29591	0.36572	0.08783	0.02352	0.15959	0.06743
V337	0.13567	0.15283	0.09921	0.0334	0.53743	0.04146
V338	0.48337	0.04867	0.10439	0.02452	0.23422	0.10483
V339	0.15815	0.08785	0.31964	0.18086	0.16251	0.09098
V340	0.4256	0.19858	0.07138	0.04774	0.16061	0.09609
V341	0.24422	0.05699	0.07442	0.3812	0.18326	0.05991
V342	0.14621	0.0329	0.04795	0.452	0.20114	0.1198
V343	0.24851	0.14334	0.1441	0.03677	0.16651	0.26076
V344	0.15763	0.39678	0.059	0.04115	0.25893	0.08651
V345	0.08147	0.02737	0.06441	0.04148	0.74645	0.03883
V346	0.18225	0.03574	0.05672	0.30176	0.35939	0.06413
V347	0.35691	0.1235	0.08089	0.07394	0.28804	0.07672
V348	0.15602	0.11147	0.48913	0.02478	0.17083	0.04777
V349	0.48386	0.08998	0.10202	0.07602	0.16005	0.08807
V350	0.33897	0.06546	0.14806	0.16655	0.14372	0.13724
V351	0.29901	0.08825	0.09598	0.03813	0.17005	0.30858
V352	0.17238	0.24264	0.06151	0.0237	0.33522	0.16456
V353	0.09742	0.13791	0.57801	0.01253	0.13718	0.03695
V354	0.19677	0.06781	0.22016	0.01925	0.3396	0.1564
V355	0.08255	0.03905	0.68965	0.01829	0.13631	0.03415
V356	0.37954	0.11749	0.08385	0.16276	0.16112	0.09525
V357	0.25818	0.04028	0.33823	0.02808	0.26907	0.06616
V358	0.26347	0.04071	0.1097	0.04604	0.17029	0.36979
V359	0.18425	0.08667	0.04452	0.41874	0.20685	0.05897
V360	0.36806	0.04143	0.06461	0.1512	0.28213	0.09256
V361	0.1612	0.51135	0.06942	0.03775	0.17256	0.04772
V362	0.1412	0.35475	0.07156	0.2262	0.1672	0.03909
V363	0.48666	0.08559	0.11177	0.01833	0.19319	0.10447
V364	0.22673	0.1629	0.07026	0.04567	0.22989	0.26455
V365	0.32742	0.2736	0.06903	0.1081	0.15085	0.07099
V366	0.15283	0.1877	0.3655	0.05732	0.18707	0.04958
V367	0.10512	0.02295	0.05068	0.41749	0.34948	0.05429
V368	0.20653	0.13002	0.11462	0.04505	0.24792	0.25585
V369	0.10874	0.04886	0.05344	0.07453	0.64019	0.07425
V370	0.10899	0.07636	0.49269	0.10774	0.15209	0.06213
V371	0.15884	0.19629	0.04615	0.33389	0.16038	0.10447
V372	0.16261	0.41805	0.06083	0.04129	0.24765	0.06957
V373	0.53657	0.0581	0.08	0.01886	0.14146	0.16501
V374	0.20173	0.03412	0.21879	0.33303	0.16523	0.0471
V375	0.31896	0.04448	0.20137	0.05524	0.30195	0.078
V376	0.22821	0.0726	0.07471	0.10386	0.21145	0.30916
V377	0.11323	0.03227	0.34942	0.02111	0.43514	0.04883
V378	0.24164	0.08533	0.19447	0.01781	0.17726	0.28348
V379	0.38455	0.05121	0.161	0.01755	0.14684	0.23885
V380	0.08228	0.05339	0.08146	0.04506	0.69407	0.04375
V381	0.28547	0.0536	0.26704	0.19099	0.1446	0.05831
V382	0.08776	0.04582	0.05596	0.16984	0.60033	0.04029
