CD19B	CD56NK	CD4MemoryT	CD14
V489	0.20244	0.18274	0.49722	0.1176
V490	0.25398	0.3228	0.12036	0.30286
V491	0.32306	0.42536	0.09444	0.15714
V492	0.06464	0.6747	0.14586	0.11479
V493	0.06699	0.11467	0.09326	0.72508
V494	0.1833	0.22433	0.39201	0.20036
V495	0.18959	0.52942	0.1555	0.12549
V496	0.22084	0.57367	0.06097	0.14452
V497	0.0795	0.12378	0.68328	0.11345
V498	0.23998	0.18041	0.11698	0.46264
V499	0.44306	0.288	0.16239	0.10655
V500	0.13267	0.20093	0.5252	0.1412
V501	0.06082	0.11563	0.1116	0.71196
V502	0.39278	0.29891	0.17938	0.12893
V503	0.17461	0.18137	0.2039	0.44013
V504	0.19253	0.57647	0.07148	0.15953
V505	0.17637	0.26058	0.22976	0.33329
V506	0.1175	0.28872	0.34475	0.24903
V507	0.43109	0.17541	0.1636	0.22989
V508	0.52825	0.2182	0.11277	0.14078
V509	0.2044	0.15951	0.38822	0.24787
V510	0.1946	0.46299	0.23207	0.11034
V511	0.0771	0.38808	0.10173	0.43309
V512	0.19982	0.14339	0.13571	0.52108
V513	0.10168	0.54171	0.19473	0.16188
V514	0.06542	0.15038	0.08965	0.69456
V515	0.53545	0.14189	0.12246	0.2002
V516	0.65643	0.15151	0.08777	0.10429
V517	0.08272	0.12921	0.23587	0.5522
V518	0.69314	0.10854	0.09315	0.10518
V519	0.06183	0.6877	0.06079	0.18968
V520	0.0835	0.11092	0.4588	0.34678
V521	0.41669	0.13234	0.3198	0.13116
V522	0.06597	0.2081	0.42072	0.30521
V523	0.27021	0.20166	0.23973	0.2884
V524	0.05305	0.63213	0.18019	0.13463
V525	0.20407	0.25	0.09507	0.45087
V526	0.44943	0.15913	0.13624	0.2552
V527	0.18923	0.12539	0.32529	0.36008
V528	0.10783	0.68768	0.05668	0.1478
V529	0.096	0.15823	0.21556	0.53021
V530	0.06731	0.25881	0.4848	0.18908
V531	0.05984	0.7016	0.13158	0.10698
V532	0.15472	0.32944	0.09093	0.42492
V533	0.22249	0.34879	0.16025	0.26847
V534	0.0721	0.12313	0.51435	0.29042
V535	0.39479	0.08711	0.09495	0.42315
V536	0.18193	0.10418	0.31264	0.40125
V537	0.42399	0.28261	0.18171	0.11169
V538	0.32847	0.14375	0.14041	0.38737
V539	0.21381	0.39736	0.17367	0.21516
V540	0.17374	0.57402	0.11326	0.13898
V541	0.05803	0.44724	0.1103	0.38443
V542	0.17655	0.20319	0.23236	0.3879
V543	0.62663	0.08707	0.09923	0.18706
V544	0.12153	0.17517	0.18611	0.5172
V545	0.26913	0.20838	0.12588	0.39661
V546	0.07604	0.70631	0.10342	0.11423
V547	0.07708	0.54109	0.26223	0.1196
V548	0.14852	0.62277	0.11717	0.11154
V549	0.27399	0.13087	0.47826	0.11687
V550	0.41335	0.11424	0.08516	0.38725
V551	0.16067	0.60242	0.08375	0.15316
V552	0.04518	0.46336	0.07096	0.42051
V553	0.20615	0.21812	0.45061	0.12512
V554	0.08745	0.16834	0.10115	0.64306
V555	0.11358	0.27121	0.27496	0.34025
V556	0.07206	0.13528	0.65728	0.13538
V557	0.57402	0.10939	0.09639	0.2202
V558	0.08836	0.63103	0.07775	0.20286
V559	0.05447	0.65822	0.17979	0.10752
V560	0.49537	0.32019	0.07928	0.10516
V561	0.07431	0.1305	0.68182	0.11336
V562	0.55402	0.09123	0.1726	0.18214
V563	0.22611	0.11274	0.55041	0.11074
V564	0.10961	0.16958	0.60042	0.12039
V565	0.13642	0.29192	0.30142	0.27024
V566	0.48461	0.16825	0.08638	0.26076
V567	0.18047	0.40659	0.08853	0.32441
V568	0.20071	0.10933	0.1218	0.56816
V569	0.47757	0.10924	0.08534	0.32785
V570	0.08085	0.31404	0.44334	0.16177
V571	0.57616	0.18714	0.08361	0.15309
V572	0.33918	0.10772	0.36717	0.18594
V573	0.09044	0.22599	0.08532	0.59824
V574	0.07327	0.63812	0.1681	0.12052
V575	0.06722	0.17145	0.15838	0.60295
V576	0.14781	0.65005	0.0841	0.11804
V577	0.08159	0.14563	0.21053	0.56226
V578	0.10296	0.16591	0.48869	0.24244
V579	0.05227	0.69898	0.12047	0.12828
V580	0.14813	0.11326	0.15727	0.58134
V581	0.09243	0.16118	0.08749	0.6589
V582	0.40513	0.20811	0.10403	0.28273
V583	0.06827	0.15055	0.43524	0.34594
