CD19B	CD56NK	CD4MemoryT	CD14
V283	0.17482	0.50473	0.13678	0.18366
V284	0.05307	0.72994	0.1326	0.08439
V285	0.11081	0.11072	0.68735	0.09112
V286	0.19662	0.48346	0.16643	0.15349
V287	0.0976	0.70467	0.10214	0.0956
V288	0.06412	0.30461	0.3597	0.27157
V289	0.233	0.2614	0.36108	0.14452
V290	0.59731	0.20533	0.10816	0.08921
V291	0.37108	0.14598	0.38129	0.10165
V292	0.6825	0.07747	0.10235	0.13769
V293	0.25545	0.10815	0.51304	0.12336
V294	0.10895	0.35755	0.09633	0.43717
V295	0.07183	0.22985	0.2205	0.47782
V296	0.17442	0.19187	0.47956	0.15415
V297	0.11944	0.09552	0.14961	0.63543
V298	0.25073	0.17403	0.47378	0.10146
V299	0.10197	0.29276	0.10786	0.49741
V300	0.07005	0.11998	0.24859	0.56139
V301	0.14106	0.18672	0.49859	0.17363
V302	0.46892	0.33911	0.09599	0.09597
V303	0.04086	0.5203	0.33125	0.10759
V304	0.10324	0.12051	0.5663	0.20994
V305	0.13808	0.22024	0.38131	0.26036
V306	0.57665	0.1565	0.13824	0.12861
V307	0.04407	0.76111	0.10401	0.09081
V308	0.19708	0.26691	0.28385	0.25216
V309	0.25342	0.32236	0.11451	0.30971
V310	0.10435	0.32463	0.19378	0.37724
V311	0.37427	0.43896	0.0984	0.08838
V312	0.10148	0.6143	0.18598	0.09824
V313	0.07227	0.17283	0.11522	0.63968
V314	0.05646	0.43473	0.16824	0.34057
V315	0.11911	0.53434	0.11609	0.23046
V316	0.24927	0.20031	0.34402	0.2064
V317	0.09522	0.58419	0.12355	0.19704
V318	0.06784	0.4857	0.10263	0.34383
V319	0.1011	0.14526	0.63652	0.11712
V320	0.11226	0.21053	0.49851	0.17869
V321	0.46075	0.354	0.10075	0.0845
V322	0.17265	0.32623	0.14496	0.35616
V323	0.10389	0.11027	0.16119	0.62465
V324	0.47033	0.27879	0.14676	0.10413
V325	0.2344	0.54801	0.13185	0.08574
V326	0.04239	0.49122	0.15605	0.31034
V327	0.0754	0.20275	0.16989	0.55197
V328	0.09647	0.1205	0.5666	0.21642
V329	0.16975	0.18066	0.20891	0.44068
V330	0.30492	0.09435	0.32239	0.27835
V331	0.27055	0.15637	0.13318	0.4399
V332	0.07498	0.13428	0.21775	0.57298
V333	0.32012	0.15293	0.35285	0.17411
V334	0.28332	0.09741	0.33335	0.28592
V335	0.06989	0.34422	0.41059	0.1753
V336	0.15148	0.58464	0.10691	0.15697
V337	0.22519	0.38473	0.2815	0.10857
V338	0.03105	0.78557	0.09941	0.08397
V339	0.14465	0.10756	0.64968	0.0981
V340	0.09427	0.26902	0.41895	0.21776
V341	0.08604	0.11825	0.14378	0.65193
V342	0.22149	0.098	0.49224	0.18827
V343	0.70844	0.08365	0.10832	0.09959
V344	0.48923	0.20063	0.22145	0.08869
V345	0.07149	0.11979	0.71693	0.09179
V346	0.2011	0.18394	0.27815	0.3368
V347	0.09676	0.10167	0.18586	0.61571
V348	0.07699	0.55399	0.18549	0.18353
V349	0.26804	0.22293	0.34374	0.16529
V350	0.05344	0.6638	0.20403	0.07873
V351	0.0782	0.12207	0.34959	0.45014
V352	0.09634	0.1167	0.63695	0.15001
V353	0.63284	0.0942	0.12848	0.14448
V354	0.07146	0.5819	0.23477	0.11188
V355	0.23191	0.15725	0.39025	0.22059
V356	0.09041	0.11128	0.16627	0.63204
V357	0.12453	0.33693	0.26847	0.27007
V358	0.38745	0.16899	0.13735	0.30621
V359	0.41278	0.12823	0.12518	0.33381
V360	0.39171	0.40332	0.11066	0.09431
V361	0.0477	0.42272	0.44126	0.08833
V362	0.03135	0.78064	0.10411	0.0839
V363	0.16841	0.18827	0.38935	0.25398
V364	0.16371	0.14931	0.52515	0.16184
V365	0.22833	0.10806	0.11144	0.55218
V366	0.08888	0.57195	0.14905	0.19011
V367	0.40656	0.19515	0.10052	0.29777
V368	0.09437	0.60521	0.14931	0.15111
V369	0.06107	0.38618	0.46352	0.08923
V370	0.23574	0.29823	0.35359	0.11244
V371	0.15708	0.60086	0.11148	0.13058
V372	0.16576	0.13706	0.17991	0.51727
V373	0.11104	0.20701	0.38777	0.29419
V374	0.57335	0.08495	0.24972	0.09198
V375	0.09387	0.12554	0.19512	0.58547
V376	0.08955	0.11798	0.16627	0.6262
V377	0.5704	0.07107	0.11022	0.24831
V378	0.07253	0.1221	0.35583	0.44954
V379	0.25794	0.23766	0.10732	0.39709
V380	0.15884	0.15301	0.22735	0.46081
V381	0.52531	0.09002	0.16973	0.21494
V382	0.1159	0.12252	0.66422	0.09736
V383	0.59818	0.0779	0.14164	0.18228
V384	0.39774	0.15011	0.19192	0.26022
V385	0.61622	0.08652	0.1607	0.13656
V386	0.24808	0.10249	0.19959	0.44984
V387	0.41609	0.20327	0.22778	0.15286
V388	0.27384	0.33604	0.19527	0.19485
V389	0.29701	0.46716	0.10363	0.13221
V390	0.23769	0.28476	0.38723	0.09031
V391	0.30947	0.17001	0.11413	0.40638
V392	0.3054	0.25946	0.2102	0.22494
V393	0.2262	0.2682	0.31518	0.19042
V394	0.11705	0.26158	0.17077	0.4506
V395	0.18277	0.37748	0.22491	0.21484
V396	0.03741	0.76865	0.09779	0.09615
V397	0.55147	0.15246	0.17293	0.12314
V398	0.32265	0.19651	0.16528	0.31556
V399	0.16341	0.48579	0.19158	0.15922
V400	0.04244	0.50348	0.13753	0.31654
V401	0.08262	0.22139	0.54947	0.14651
V402	0.57128	0.21561	0.12474	0.08837
V403	0.08641	0.11173	0.14864	0.65322
V404	0.11555	0.24629	0.47779	0.16037
V405	0.19792	0.11905	0.21267	0.47036
V406	0.44929	0.27585	0.11182	0.16303
V407	0.03105	0.78557	0.09941	0.08397
V408	0.11464	0.27939	0.34162	0.26435
V409	0.07849	0.10681	0.11765	0.69705
V410	0.09247	0.69817	0.11274	0.09663
V411	0.33465	0.08684	0.10066	0.47785
V412	0.16294	0.1599	0.40896	0.2682
V413	0.0828	0.43916	0.21064	0.2674
V414	0.06902	0.45616	0.30157	0.17324
V415	0.33025	0.11408	0.25715	0.29852
V416	0.07	0.15613	0.68377	0.0901
V417	0.27878	0.53658	0.09865	0.08599
V418	0.11171	0.17423	0.19219	0.52186
V419	0.08384	0.09968	0.12432	0.69215
V420	0.03302	0.71586	0.10185	0.14928
V421	0.16535	0.13176	0.52837	0.17452
V422	0.09874	0.13575	0.11007	0.65544
V423	0.11616	0.11669	0.65556	0.11159
V424	0.06317	0.14275	0.48568	0.3084
V425	0.09256	0.27763	0.46503	0.16478
V426	0.12257	0.13456	0.59989	0.14298
V427	0.09382	0.3799	0.21689	0.30938
V428	0.09248	0.63004	0.1324	0.14508
V429	0.08364	0.09947	0.12901	0.68789
V430	0.52598	0.21513	0.11331	0.14558
V431	0.17902	0.11677	0.38637	0.31784
V432	0.13331	0.16375	0.13486	0.56808
V433	0.07399	0.60685	0.09086	0.2283
V434	0.26436	0.15083	0.13781	0.44701
V435	0.37418	0.09432	0.18803	0.34347
V436	0.2966	0.09671	0.18295	0.42374
V437	0.19737	0.25981	0.10164	0.44118
V438	0.42882	0.21228	0.12235	0.23656
V439	0.08923	0.16369	0.10953	0.63755
V440	0.35537	0.11543	0.12811	0.40109
V441	0.10366	0.20248	0.46688	0.22698
V442	0.24025	0.34428	0.18674	0.22873
V443	0.53232	0.08073	0.1713	0.21565
V444	0.07149	0.11979	0.71693	0.09179
V445	0.45064	0.1012	0.3307	0.11747
V446	0.05769	0.67227	0.13271	0.13733
V447	0.44663	0.1651	0.22118	0.16708
V448	0.07969	0.14861	0.2226	0.5491
V449	0.40887	0.12165	0.30064	0.16884
V450	0.12647	0.69414	0.10153	0.07787
V451	0.67613	0.11297	0.0984	0.1125
V452	0.09218	0.10566	0.14871	0.65346
V453	0.57222	0.14347	0.14976	0.13455
V454	0.03126	0.74943	0.12812	0.09119
V455	0.43793	0.11351	0.30619	0.14237
V456	0.25643	0.19279	0.34408	0.2067
V457	0.07849	0.11164	0.11243	0.69744
V458	0.21654	0.26013	0.10141	0.42192
V459	0.0466	0.64674	0.15537	0.15129
V460	0.69174	0.07795	0.12385	0.10646
V461	0.10591	0.11688	0.11125	0.66597
V462	0.26155	0.2732	0.09621	0.36905
V463	0.20027	0.43357	0.19946	0.1667
V464	0.36684	0.16695	0.10123	0.36498
V465	0.28867	0.40313	0.11534	0.19285
V466	0.41084	0.23217	0.10049	0.2565
V467	0.23675	0.50156	0.14945	0.11224
V468	0.35254	0.38649	0.13337	0.12759
V469	0.0713	0.23287	0.27576	0.42007
V470	0.38895	0.1906	0.22216	0.19829
V471	0.22293	0.17425	0.12609	0.47673
V472	0.24462	0.33283	0.09444	0.32811
V473	0.1102	0.48186	0.30716	0.10077
V474	0.14354	0.09297	0.1718	0.59169
V475	0.16233	0.37917	0.15081	0.30769
V476	0.16833	0.10448	0.14313	0.58406
V477	0.431	0.11851	0.24289	0.2076
V478	0.12652	0.508	0.09513	0.27035
V479	0.072	0.16892	0.60324	0.15584
V480	0.10554	0.31885	0.1275	0.44811
V481	0.15845	0.11353	0.62443	0.1036
V482	0.48837	0.21363	0.17797	0.12003
V483	0.14459	0.1782	0.15018	0.52704
V484	0.08498	0.14476	0.12128	0.64899
V485	0.11555	0.60919	0.09925	0.17602
V486	0.21697	0.29108	0.18059	0.31136
V487	0.11686	0.12878	0.15889	0.59547
V488	0.06288	0.10883	0.65861	0.16967
V489	0.19498	0.17697	0.52635	0.1017
V490	0.25375	0.32452	0.14467	0.27706
V491	0.31545	0.43212	0.11985	0.13258
V492	0.05353	0.68105	0.18049	0.08493
V493	0.08494	0.09971	0.1084	0.70695
V494	0.17948	0.22103	0.42097	0.17852
V495	0.18041	0.53354	0.18636	0.09969
V496	0.21211	0.58115	0.09048	0.11626
V497	0.07159	0.11333	0.71725	0.09783
V498	0.24931	0.17425	0.13741	0.43903
V499	0.43516	0.29005	0.18319	0.0916
V500	0.12407	0.19654	0.55783	0.12155
V501	0.07806	0.10011	0.12891	0.69293
V502	0.38645	0.30008	0.20201	0.11145
V503	0.18213	0.17413	0.22828	0.41546
V504	0.18387	0.58332	0.10193	0.13087
V505	0.17734	0.25925	0.25669	0.30672
V506	0.11387	0.28843	0.37374	0.22396
V507	0.43277	0.17157	0.18396	0.2117
V508	0.52722	0.21644	0.13024	0.1261
V509	0.20306	0.15165	0.41678	0.22851
V510	0.18487	0.46586	0.2616	0.08767
V511	0.08077	0.39267	0.12718	0.39938
V512	0.21217	0.1331	0.15608	0.49865
V513	0.09215	0.54717	0.2275	0.13318
V514	0.08161	0.1367	0.10701	0.67467
V515	0.54111	0.13508	0.13825	0.18555
V516	0.66129	0.14501	0.09663	0.09707
V517	0.0931	0.1188	0.26093	0.52717
V518	0.70062	0.09833	0.10175	0.09929
V519	0.05182	0.69658	0.09527	0.15633
V520	0.08449	0.1009	0.48988	0.32473
V521	0.41404	0.12302	0.34512	0.11782
V522	0.06356	0.20346	0.45207	0.28091
V523	0.27051	0.1976	0.26472	0.26717
V524	0.04121	0.6379	0.21577	0.10513
V525	0.21149	0.24801	0.11678	0.42372
V526	0.45262	0.15363	0.15449	0.23926
V527	0.19256	0.11532	0.35292	0.3392
V528	0.09813	0.69545	0.09034	0.11608
V529	0.10513	0.14805	0.24057	0.50626
V530	0.05909	0.25734	0.51772	0.16585
V531	0.04753	0.70784	0.16708	0.07756
V532	0.15942	0.33128	0.11458	0.39472
V533	0.22002	0.3518	0.18604	0.24214
V534	0.06942	0.1122	0.54851	0.26987
V535	0.40832	0.07581	0.10852	0.40735
V536	0.18759	0.09277	0.33969	0.37996
V537	0.41629	0.28439	0.20264	0.09668
V538	0.33556	0.13536	0.16068	0.36839
V539	0.20894	0.40413	0.20061	0.18632
V540	0.16447	0.58	0.14459	0.11095
V541	0.05622	0.45264	0.13915	0.352
V542	0.18087	0.19855	0.25821	0.36237
V543	0.63582	0.07681	0.11081	0.17657
V544	0.13177	0.16674	0.20963	0.49186
V545	0.27489	0.20346	0.14754	0.37411
V546	0.06455	0.71271	0.13874	0.084
V547	0.06547	0.54688	0.29555	0.0921
V548	0.13719	0.62893	0.15014	0.08374
V549	0.26843	0.12107	0.5077	0.1028
V550	0.42669	0.10363	0.09731	0.37237
V551	0.15162	0.60844	0.1162	0.12374
V552	0.04518	0.46868	0.09898	0.38716
V553	0.19881	0.21449	0.47902	0.10767
V554	0.10236	0.15789	0.11961	0.62013
V555	0.11413	0.27023	0.30293	0.31272
V556	0.06461	0.12483	0.692	0.11855
V557	0.58384	0.09967	0.1078	0.20869
V558	0.08074	0.63847	0.11149	0.16929
V559	0.04206	0.66358	0.21543	0.07893
V560	0.48864	0.32309	0.09703	0.09124
V561	0.06635	0.11975	0.71614	0.09777
V562	0.56023	0.07861	0.19112	0.17004
V563	0.22054	0.10153	0.58039	0.09754
V564	0.10068	0.1613	0.63508	0.10294
V565	0.13366	0.29248	0.32941	0.24445
V566	0.49037	0.16314	0.1011	0.24538
V567	0.18012	0.41284	0.1133	0.29375
V568	0.2158	0.09616	0.13987	0.54816
V569	0.48845	0.10009	0.09744	0.31402
V570	0.07207	0.31465	0.47579	0.1375
V571	0.57867	0.18362	0.097	0.14071
V572	0.33863	0.09629	0.39506	0.17002
V573	0.10231	0.21999	0.10549	0.57221
V574	0.06188	0.64371	0.20342	0.09099
V575	0.07874	0.16163	0.18166	0.57797
V576	0.13676	0.657	0.11761	0.08864
V577	0.09168	0.13459	0.23534	0.53839
V578	0.1001	0.15827	0.52014	0.22149
V579	0.03914	0.70707	0.15641	0.09738
V580	0.16226	0.09966	0.17739	0.56069
V581	0.10865	0.14945	0.10485	0.63705
V582	0.40755	0.2048	0.12311	0.26454
V583	0.06908	0.14241	0.46612	0.32239
V584	0.37261	0.21512	0.29169	0.12058
V585	0.07295	0.10877	0.38196	0.43632
V586	0.21355	0.10607	0.51601	0.16437
V587	0.23433	0.10992	0.53851	0.11723
V588	0.44797	0.11688	0.12098	0.31417
V589	0.07169	0.65844	0.13873	0.13114
V590	0.0696	0.62979	0.21525	0.08536
V591	0.07059	0.12797	0.22846	0.57297
V592	0.16537	0.12672	0.61809	0.08982
V593	0.4266	0.07949	0.23066	0.26325
V594	0.25587	0.31186	0.30769	0.12458
V595	0.08812	0.11161	0.11758	0.68269
V596	0.07782	0.30501	0.23817	0.379
V597	0.04008	0.50787	0.30537	0.14668
V598	0.07206	0.19337	0.6315	0.10306
V599	0.43857	0.33017	0.12057	0.11068
V600	0.26149	0.43513	0.13163	0.17176
V601	0.15448	0.29649	0.15268	0.39636
V602	0.08867	0.11106	0.1127	0.68757
V603	0.05973	0.35891	0.10634	0.47502
V604	0.37417	0.18795	0.32208	0.1158
V605	0.09559	0.34091	0.34123	0.22226
