mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V348	0.01926	0.23163	0.36962	0.25657	0.12292
V349	0.05989	0.36495	0.4341	0.05541	0.08565
V350	0.10324	0.3819	0.10048	0.28033	0.13405
V351	0.14573	0.1613	0.34505	0.31577	0.03216
V352	0.10233	0.51477	0.32088	0.04616	0.01586
V353	0.22935	0.31136	0.05724	0.11292	0.28914
V354	0.44885	0.16924	0.32356	0.04009	0.01826
V355	0.07465	0.12681	0.27745	0.49236	0.02873
V356	0.07773	0.2269	0.6008	0.0538	0.04077
V357	0.04231	0.17774	0.41405	0.08271	0.2832
V358	0.02933	0.06905	0.04112	0.82369	0.03682
V359	0.05112	0.12253	0.02162	0.77701	0.02771
V360	0.56731	0.13063	0.08842	0.19275	0.02089
V361	0.30335	0.44371	0.10662	0.05299	0.09333
V362	0.65576	0.10715	0.09262	0.05718	0.08729
V363	0.03945	0.06701	0.02202	0.23871	0.6328
V364	0.04163	0.26465	0.04252	0.4781	0.1731
V365	0.01234	0.0411	0.01938	0.8726	0.05458
V366	0.16955	0.20178	0.45192	0.09651	0.08024
V367	0.19593	0.25681	0.19266	0.2074	0.1472
V368	0.60239	0.16777	0.11654	0.06449	0.04881
V369	0.04463	0.58448	0.24035	0.12227	0.00827
V370	0.02575	0.18441	0.12248	0.39603	0.27133
V371	0.06786	0.78908	0.08899	0.04932	0.00476
V372	0.52073	0.15476	0.1318	0.15543	0.03727
V373	0.1137	0.5776	0.15116	0.14226	0.01528
V374	0.08489	0.15869	0.30981	0.42553	0.02107
V375	0.23946	0.1883	0.45056	0.10393	0.01775
V376	0.01948	0.12908	0.33974	0.08707	0.42464
V377	0.0836	0.4667	0.20814	0.22333	0.01823
V378	0.12674	0.50291	0.18494	0.05313	0.13227
V379	0.03487	0.07087	0.11004	0.16797	0.61625
V380	0.01979	0.11631	0.15707	0.51043	0.1964
V381	0.14091	0.0871	0.02168	0.11632	0.63398
V382	0.35643	0.05516	0.01583	0.34098	0.2316
V383	0.03156	0.10338	0.2297	0.61083	0.02453
V384	0.24169	0.12267	0.14914	0.4243	0.0622
V385	0.08885	0.12165	0.024	0.11819	0.64731
V386	0.53841	0.08003	0.01591	0.34102	0.02462
V387	0.23078	0.06731	0.01699	0.63782	0.04709
V388	0.06211	0.73111	0.07633	0.11741	0.01304
V389	0.1264	0.67343	0.05661	0.08578	0.05778
V390	0.15645	0.04842	0.01672	0.67223	0.10618
V391	0.5951	0.18971	0.01472	0.13049	0.06997
V392	0.76914	0.11566	0.01929	0.07076	0.02515
V393	0.08967	0.09382	0.13738	0.5303	0.14883
V394	0.58045	0.08835	0.03424	0.20512	0.09183
V395	0.0063	0.12372	0.30668	0.53342	0.02987
V396	0.43379	0.17602	0.32648	0.04023	0.02347
V397	0.55497	0.18486	0.04581	0.1637	0.05067
V398	0.05933	0.07493	0.15158	0.6255	0.08866
V399	0.04627	0.06323	0.01409	0.34196	0.53445
V400	0.15255	0.48064	0.16694	0.18882	0.01105
V401	0.25313	0.18787	0.47368	0.06782	0.01751
V402	0.29757	0.1731	0.34915	0.10629	0.07389
V403	0.14083	0.10528	0.01486	0.21922	0.51982
V404	0.00707	0.17585	0.39109	0.37281	0.05317
V405	0.2991	0.26573	0.08216	0.25884	0.09417
V406	0.02147	0.24768	0.66958	0.03201	0.02926
V407	0.71266	0.12308	0.04283	0.09854	0.02289
V408	0.03869	0.33683	0.03248	0.31282	0.27918
V409	0.09926	0.05961	0.06722	0.66832	0.10559
V410	0.11275	0.2135	0.27852	0.10262	0.29261
V411	0.02497	0.04791	0.01649	0.15024	0.76038
V412	0.03069	0.17974	0.13085	0.11564	0.54308
V413	0.02819	0.26598	0.15116	0.39256	0.16211
V414	0.04431	0.10494	0.01465	0.50795	0.32815
V415	0.15617	0.04666	0.01998	0.1207	0.65649
V416	0.1033	0.11694	0.03606	0.2272	0.51651
V417	0.01269	0.20482	0.57273	0.14724	0.06252
V418	0.47976	0.36841	0.04366	0.06775	0.04041
V419	0.22062	0.07256	0.03217	0.20099	0.47366
V420	0.20611	0.07296	0.10317	0.1318	0.48596
V421	0.01823	0.07526	0.12638	0.14567	0.63446
V422	0.01994	0.05781	0.05501	0.71429	0.15294
V423	0.24227	0.25135	0.24963	0.22097	0.03578
V424	0.01046	0.15271	0.4026	0.07159	0.36265
V425	0.30867	0.3461	0.02374	0.07993	0.24156
V426	0.20717	0.19089	0.03634	0.48042	0.08519
V427	0.19869	0.57205	0.1702	0.04405	0.01502
V428	0.09613	0.57454	0.10449	0.14318	0.08167
V429	0.12765	0.68268	0.04234	0.11862	0.02871
