CD19B	CD56NK	CD4MemoryT	CD14
V564	0.07058	0.13628	0.72163	0.07151
V565	0.1249	0.29428	0.3252	0.25562
V566	0.56598	0.14666	0.03132	0.25604
V567	0.19174	0.44063	0.0454	0.32223
V568	0.21978	0.07758	0.08475	0.6179
V569	0.55859	0.07831	0.027	0.3361
V570	0.04082	0.31736	0.5185	0.12333
V571	0.68037	0.16435	0.02617	0.12912
V572	0.37282	0.06341	0.406	0.15777
V573	0.0863	0.22349	0.03677	0.65344
V574	0.04485	0.71325	0.16586	0.07604
V575	0.05515	0.15161	0.13856	0.65468
V576	0.1408	0.7335	0.04964	0.07606
V577	0.06847	0.11927	0.20604	0.60622
V578	0.07258	0.1337	0.57146	0.22226
V579	0.01808	0.79422	0.10157	0.08613
V580	0.15327	0.08207	0.13108	0.63358
V581	0.08926	0.14115	0.03797	0.73162
V582	0.46522	0.19433	0.05998	0.28047
V583	0.03259	0.1191	0.50239	0.34591
V584	0.42096	0.19837	0.27919	0.10148
V585	0.03916	0.08571	0.39164	0.48348
V586	0.21428	0.07259	0.56487	0.14827
V587	0.24036	0.07276	0.59697	0.08991
V588	0.509	0.0979	0.05751	0.33559
V589	0.0606	0.7323	0.0788	0.1283
V590	0.05357	0.6968	0.18278	0.06686
V591	0.04021	0.113	0.19825	0.64854
V592	0.15291	0.09522	0.70025	0.05162
V593	0.47834	0.05049	0.19915	0.27201
V594	0.27844	0.31203	0.30064	0.10889
V595	0.06183	0.09934	0.05385	0.78498
V596	0.05796	0.31342	0.20941	0.41921
V597	0.01239	0.54828	0.29826	0.14107
V598	0.03364	0.17322	0.72144	0.07169
V599	0.51166	0.33716	0.05631	0.09486
V600	0.29291	0.46198	0.06976	0.17535
V601	0.15426	0.30527	0.09866	0.44182
V602	0.0622	0.09898	0.04792	0.79089
V603	0.03788	0.38407	0.03696	0.54109
V604	0.42182	0.16521	0.3199	0.09306
V605	0.07889	0.34978	0.34145	0.22988
