Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V415	0.14764	0.03236	0	0.22759	0.59242
V416	0.08591	0.12832	0	0.31587	0.4699
V417	0	0.03526	0.65867	0.263	0.04307
V418	0.56263	0.40231	0	0	0.03505
V419	0.21659	0.06257	0	0.28676	0.43408
V420	0.20409	0.04556	0.07823	0.232	0.44013
V421	0	0.03575	0.1239	0.27694	0.56341
V422	0	0.03397	0.00526	0.74928	0.2115
V423	0.23288	0.23291	0.21017	0.26073	0.06332
V424	0	0.0299	0.44372	0.20057	0.32582
V425	0.30602	0.38632	0	0.06824	0.23943
V426	0.18971	0.18905	0	0.48182	0.13942
V427	0.17505	0.67771	0.0829	0	0.06433
V428	0.07299	0.6745	0.01811	0.10147	0.13293
V429	0.09504	0.77597	0	0.03313	0.09586
V430	0	0.05539	0.35064	0.34101	0.25296
V431	0.08007	0.38971	0.13305	0.29507	0.1021
V432	0.24798	0.11528	0.06511	0.41674	0.15489
V433	0.14594	0.05197	0.4292	0.33139	0.0415
V434	0.19974	0.32217	0.30914	0.08698	0.08197
V435	0.55	0.0864	0.29492	0.06868	0
V436	0.04433	0.62007	0.051	0.0915	0.1931
V437	0.16559	0.06502	0	0.33533	0.43406
V438	0.09751	0.32826	0.13559	0.32977	0.10887
V439	0.59888	0.01751	0	0.33804	0.04557
V440	0	0.37454	0.47662	0.09635	0.0525
V441	0	0.57142	0.30977	0.07021	0.04859
V442	0.03184	0.91386	0	0	0.0543
V443	1	0	0	0	0
V444	0.12617	0.43159	0	0.33426	0.10798
V445	0.0373	0.41747	0	0.43777	0.10745
V446	0.07327	0.06872	0.05174	0.61747	0.18881
V447	0.03804	0.02555	0	0.57148	0.36492
V448	0.14768	0.0502	0.00195	0.23832	0.56185
V449	0	0.03911	0.84098	0.11992	0
V450	0.16378	0.13482	0.19296	0.26984	0.23859
V451	0.22793	0.23724	0.00063	0.38838	0.14581
V452	0	0.0223	0.1043	0.74488	0.12853
V453	0	0.01966	0	0.58355	0.39679
V454	0	0.03552	0.61046	0.18921	0.16481
V455	0.03684	0.25729	0.23582	0.18403	0.28602
V456	1	0	0	0	0
V457	0.68057	0.22199	0	0.0608	0.03664
V458	0	0.38416	0.42694	0.13513	0.05378
V459	0.10122	0.09716	0.00893	0.5553	0.23739
V460	0.68556	0.08906	0.11862	0.09998	0.00677
V461	0.15565	0.33848	0.18978	0.11696	0.19914
V462	0.02138	0.09608	0	0.58	0.30254
