CD19B	CD56NK	CD4MemoryT	CD14
V432	0.13323	0.15065	0.10971	0.60641
V433	0.07208	0.6154	0.05765	0.25488
V434	0.27444	0.13212	0.11153	0.48191
V435	0.39093	0.06858	0.16817	0.37232
V436	0.30661	0.07512	0.16226	0.45601
V437	0.20277	0.25038	0.06996	0.47689
V438	0.45544	0.18978	0.09322	0.26156
V439	0.0879	0.15334	0.08141	0.67735
V440	0.37291	0.0926	0.10007	0.43443
V441	0.09461	0.17795	0.47925	0.24819
V442	0.24764	0.3308	0.16848	0.25307
V443	0.56668	0.04674	0.14969	0.23689
V444	0.05458	0.08641	0.75509	0.10391
V445	0.47311	0.06298	0.33372	0.13018
V446	0.05304	0.68314	0.10634	0.15749
V447	0.47263	0.13376	0.20842	0.18519
V448	0.07461	0.13496	0.20766	0.58276
V449	0.42701	0.08718	0.29894	0.18687
V450	0.12618	0.70848	0.07103	0.09431
V451	0.73541	0.07581	0.06423	0.12455
V452	0.09029	0.09202	0.12621	0.69148
V453	0.61572	0.10948	0.12514	0.14966
V454	0.02343	0.7671	0.10115	0.10832
V455	0.4586	0.07803	0.30512	0.15825
V456	0.26103	0.16598	0.34484	0.22816
V457	0.07591	0.10076	0.0856	0.73774
V458	0.22429	0.24969	0.06896	0.45706
V459	0.0403	0.65469	0.13298	0.17203
V460	0.75202	0.03485	0.09516	0.11798
V461	0.10517	0.10456	0.08359	0.70667
V462	0.27409	0.26154	0.06119	0.40319
V463	0.20454	0.42554	0.18186	0.18807
V464	0.38674	0.14678	0.0693	0.39718
V465	0.3045	0.396	0.08348	0.21602
V466	0.43687	0.21301	0.06668	0.28345
V467	0.24603	0.49761	0.12648	0.12988
V468	0.37414	0.37441	0.10593	0.14552
V469	0.06472	0.21853	0.26756	0.44919
V470	0.40873	0.16322	0.20822	0.21983
V471	0.22926	0.15903	0.09837	0.51334
V472	0.25568	0.32469	0.05941	0.36022
V473	0.10409	0.47435	0.30438	0.11718
V474	0.14252	0.07726	0.15167	0.62855
V475	0.16441	0.37202	0.12635	0.33722
V476	0.16981	0.08884	0.1191	0.62225
V477	0.45317	0.08481	0.23351	0.22851
V478	0.12747	0.50967	0.06348	0.29937
V479	0.0575	0.13954	0.62982	0.17314
V480	0.10515	0.31146	0.10122	0.48218
V481	0.14957	0.07844	0.65523	0.11676
V482	0.52331	0.18511	0.15716	0.13442
V483	0.14455	0.1651	0.12707	0.56329
V484	0.08295	0.13346	0.09472	0.68887
V485	0.11588	0.61664	0.06844	0.19904
V486	0.2219	0.27697	0.16136	0.33977
V487	0.11444	0.11479	0.13753	0.63324
V488	0.04634	0.07823	0.68781	0.18762
V489	0.19056	0.14463	0.55	0.11481
V490	0.26391	0.31153	0.1203	0.30427
V491	0.33403	0.4244	0.09012	0.15144
V492	0.04595	0.69148	0.1606	0.10197
