CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V249	0.21567	0.12431	0.27576	0.10615	0.16163	0.11648
V250	0.09564	0.03487	0.00484	0.61161	0.20042	0.05261
V251	0.12839	0.3767	0.11357	0.15384	0.1668	0.0607
V252	0.08963	0.02751	0.0296	0.56921	0.22889	0.05516
V253	0.14493	0.06624	0.01523	0.31516	0.2762	0.18224
V254	0.119	0.18878	0.06668	0.16783	0.38307	0.07463
V255	0.2794	0.22746	0.07251	0.0954	0.20388	0.12134
V256	0.14795	0.51816	0.03235	0.05505	0.17524	0.07125
V257	0.13129	0.28854	0.0423	0.06159	0.39691	0.07938
V258	0.10597	0.16945	0.10011	0.38757	0.17821	0.05869
V259	0.12055	0.3681	0.23703	0.05099	0.1556	0.06773
V260	0.14926	0.05273	0.03463	0.06655	0.59551	0.10132
V261	0.34367	0.05373	0.05266	0.08742	0.31244	0.15009
V262	0.12329	0.00764	0.55265	0.05203	0.20506	0.05933
V263	0.09379	0.03985	0.44535	0.18376	0.17462	0.06263
V264	0.38714	0.05557	0.10006	0.0886	0.20749	0.16114
V265	0.10343	0.02636	0.02587	0.07174	0.72109	0.05151
V266	0.26097	0.07423	0.04441	0.08112	0.19078	0.34848
V267	0.20503	0.43725	0.02903	0.09619	0.16432	0.06817
V268	0.52843	0.05798	0.04372	0.07844	0.16068	0.13076
V269	0.10137	0.04896	0.08641	0.50302	0.20799	0.05225
V270	0.24651	0.33418	0.04416	0.06102	0.23794	0.07619
V271	0.17455	0.11438	0.19416	0.0722	0.18573	0.25897
V272	0.09978	0.02597	0.02204	0.10766	0.66632	0.07823
V273	0.11326	0.02471	0.05612	0.10681	0.6283	0.0708
V274	0.2013	0.04149	0.13654	0.10658	0.18951	0.32459
V275	0.42633	0.16698	0.04222	0.07615	0.16564	0.1227
V276	0.19385	0.20428	0.07586	0.11129	0.20234	0.21238
V277	0.34218	0.05952	0.03738	0.07458	0.26543	0.22091
V278	0.15893	0.09796	0.08049	0.20568	0.38976	0.06718
V279	0.21838	0.06469	0.16152	0.10171	0.18853	0.26517
V280	0.14602	0.02633	0.00689	0.55703	0.19969	0.06403
V281	0.14768	0.50843	0.05078	0.06868	0.1588	0.06563
V282	0.09612	0.04798	0.0284	0.09377	0.68069	0.05305
V283	0.11104	0.30426	0.02159	0.04934	0.45834	0.05543
V284	0.11503	0.07796	0.22635	0.26974	0.20529	0.10563
V285	0.09591	0.035	0	0.61019	0.20629	0.05259
V286	0.41649	0.06073	0.08257	0.18422	0.16226	0.09373
V287	0.0962	0.02975	0.04479	0.1065	0.65399	0.06876
V288	0.19376	0.21913	0.03563	0.06434	0.25828	0.22887
V289	0.08506	0.05731	0.50586	0.11102	0.18185	0.0589
V290	0.08659	0.01485	0.15841	0.48514	0.19637	0.05864
V291	0.10581	0.04133	0	0.59176	0.20459	0.05651
