mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V461	0.1537	0.35885	0.21205	0.08659	0.18881
V462	0.05336	0.14066	0.03085	0.50616	0.26896
V463	0.18158	0.1199	0.02897	0.62357	0.04599
V464	0.12536	0.32808	0.44632	0.07101	0.02923
V465	0.04997	0.17867	0.03388	0.12615	0.61132
V466	0.04109	0.09478	0.01964	0.19856	0.64593
V467	0.05672	0.26852	0.03946	0.53263	0.10267
V468	0.43029	0.33341	0.10769	0.08095	0.04767
V469	0.02424	0.34795	0.07065	0.30771	0.24945
V470	0.6149	0.15025	0.04014	0.15869	0.03601
V471	0.31486	0.31136	0.04482	0.20099	0.12798
V472	0.02315	0.13747	0.05663	0.11781	0.66494
V473	0.0329	0.29031	0.21189	0.3171	0.14781
V474	0.23764	0.19146	0.07023	0.43642	0.06425
V475	0.12383	0.23	0.42652	0.0868	0.13285
V476	0.13415	0.12252	0.09889	0.56389	0.08054
V477	0.04883	0.79894	0.03834	0.08487	0.02903
V478	0.16102	0.10559	0.02517	0.11279	0.59543
V479	0.6145	0.15206	0.04598	0.1518	0.03565
V480	0.11925	0.58152	0.07243	0.17519	0.0516
V481	0.20067	0.37129	0.07458	0.22923	0.12423
V482	0.0988	0.61485	0.17818	0.07146	0.03671
V483	0.26345	0.47675	0.02317	0.17256	0.06407
V484	0.18127	0.47799	0.11852	0.18344	0.03878
V485	0.48828	0.17889	0.10912	0.17983	0.04387
V486	0.06335	0.21652	0.25111	0.08201	0.38701
V487	0.10769	0.25131	0.3169	0.28953	0.03456
