cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V324	0.50805	0.43975	0.0522	0
V325	0.19286	0.77183	0.0353	0
V326	0	0.70628	0.18788	0.10584
V327	0.02377	0.30068	0.31697	0.35858
V328	0	0.0955	0.86981	0.03469
V329	0.15898	0.26716	0.34129	0.23257
V330	0.30727	0.16195	0.44113	0.08966
V331	0.35448	0.2705	0.14483	0.23018
V332	0.00275	0.1805	0.43589	0.38086
V333	0.28824	0.24669	0.45168	0.0134
V334	0.27591	0.15956	0.4693	0.09524
V335	0	0.40779	0.58681	0.0054
V336	0.10536	0.85907	0.03557	0
V337	0.15546	0.53878	0.30575	0
V338	0	1	0	0
V339	0	0.0942	0.9058	0
V340	0	0.32799	0.63366	0.03835
V341	0.06805	0.15392	0.29064	0.48739
V342	0.12229	0.1308	0.71821	0.0287
V343	0.77145	0.22855	0	0
V344	0.50137	0.34043	0.1582	0
V345	0	0.04843	0.95157	0
V346	0.16747	0.28574	0.41206	0.13473
V347	0.06489	0.12752	0.36951	0.43808
V348	0	0.79497	0.19473	0.0103
V349	0.22008	0.33446	0.43616	0.00931
V350	0	0.83298	0.16702	0
V351	0	0.1176	0.64124	0.24117
V352	0	0.07003	0.92997	0
V353	0.71987	0.26788	0.01225	0
V354	0	0.76369	0.23631	0
V355	0.17181	0.22233	0.55709	0.04878
V356	0.06799	0.13327	0.3414	0.45734
V357	0.04252	0.48987	0.38534	0.08227
V358	0.47748	0.3146	0.0998	0.10812
V359	0.51813	0.26979	0.08393	0.12815
V360	0.41039	0.58961	0	0
V361	0	0.44023	0.55977	0
V362	0	0.99515	0.00485	0
V363	0.0762	0.26469	0.58829	0.07082
V364	0.02618	0.19299	0.77394	0.00689
V365	0.31422	0.17233	0.154	0.35945
V366	0.00745	0.85054	0.12745	0.01456
V367	0.5125	0.35807	0.0309	0.09853
V368	0.00964	0.8777	0.11266	0
V369	0	0.41119	0.58881	0
V370	0.15501	0.41907	0.42592	0
V371	0.10347	0.86782	0.02871	0
V372	0.17164	0.19463	0.31633	0.31739
V373	0	0.27256	0.62623	0.10122
V374	0.59958	0.21185	0.18857	0
V375	0.04762	0.17339	0.37992	0.39907
V376	0.06249	0.14817	0.33824	0.4511
V377	0.69601	0.22882	0.02099	0.05418
V378	0	0.1094	0.6515	0.2391
V379	0.32325	0.40277	0.08246	0.19151
V380	0.13982	0.21162	0.39438	0.25419
V381	0.62113	0.22274	0.11746	0.03868
V382	0	0.08638	0.91362	0
V383	0.70857	0.22933	0.05115	0.01096
V384	0.4656	0.26651	0.19083	0.07706
V385	0.69968	0.23858	0.06174	0
V386	0.29655	0.15625	0.30411	0.24309
V387	0.44375	0.34152	0.21357	0.00116
V388	0.27639	0.50591	0.18833	0.02937
V389	0.30106	0.6987	0.00024	0
