CD19B	CD56NK	CD4MemoryT	CD14
V272	0.07873	0.65875	0.07152	0.19101
V273	0.08612	0.14294	0.1138	0.65715
V274	0.50167	0.10841	0.2036	0.18631
V275	0.07549	0.14559	0.66149	0.11744
V276	0.36032	0.34336	0.08033	0.21599
V277	0.07547	0.26357	0.17727	0.48369
V278	0.08111	0.1686	0.25494	0.49535
V279	0.48852	0.15263	0.15299	0.20586
V280	0.06529	0.13474	0.1033	0.69668
V281	0.38944	0.13371	0.17626	0.30058
V282	0.10693	0.17389	0.56311	0.15607
V283	0.1774	0.50032	0.10818	0.21409
V284	0.06332	0.71703	0.10114	0.11851
V285	0.11883	0.13622	0.6343	0.11065
V286	0.20016	0.4808	0.1368	0.18225
V287	0.10726	0.68982	0.07297	0.12995
V288	0.06835	0.31137	0.32308	0.2972
V289	0.23591	0.27115	0.32585	0.1671
V290	0.58877	0.22053	0.09055	0.10015
V291	0.3714	0.16825	0.34392	0.11644
V292	0.65977	0.10842	0.08672	0.14509
V293	0.25402	0.13209	0.47285	0.14103
V294	0.10175	0.36114	0.07634	0.46077
V295	0.06441	0.24627	0.19414	0.49519
V296	0.1755	0.20624	0.44358	0.17469
V297	0.1001	0.12884	0.13085	0.64021
V298	0.25234	0.1916	0.437	0.11907
V299	0.09237	0.30466	0.08644	0.51653
V300	0.05901	0.14873	0.22128	0.57098
V301	0.14313	0.20178	0.4604	0.19468
V302	0.46866	0.34186	0.07588	0.1136
V303	0.05405	0.51212	0.29597	0.13785
V304	0.10567	0.14484	0.52029	0.2292
V305	0.138	0.23596	0.34416	0.28188
V306	0.56648	0.17668	0.11659	0.14025
V307	0.05561	0.74464	0.07428	0.12547
V308	0.19472	0.27666	0.25361	0.27502
V309	0.24726	0.32938	0.09206	0.3313
V310	0.10002	0.33105	0.16706	0.40187
V311	0.37827	0.4368	0.07557	0.10936
V312	0.11142	0.60511	0.15275	0.13072
V313	0.057	0.19783	0.0993	0.64587
V314	0.05801	0.4317	0.14187	0.36842
V315	0.12248	0.52827	0.08747	0.26178
V316	0.24764	0.21669	0.30929	0.22638
V317	0.10076	0.57655	0.09266	0.23003
V318	0.06792	0.48212	0.07634	0.37362
V319	0.1087	0.1662	0.58672	0.13838
V320	0.11599	0.22456	0.45889	0.20056
V321	0.46258	0.35586	0.08064	0.10092
V322	0.1657	0.33294	0.12215	0.37921
V323	0.08771	0.14372	0.14078	0.6278
V324	0.47026	0.28719	0.1221	0.12044
V325	0.24059	0.54062	0.10555	0.11324
V326	0.04668	0.48498	0.12778	0.34056
V327	0.06464	0.22348	0.14783	0.56405
V328	0.10001	0.1447	0.51948	0.23581
V329	0.15779	0.20116	0.1843	0.45675
V330	0.29572	0.12399	0.28895	0.29134
V331	0.25526	0.18021	0.11241	0.45212
V332	0.06267	0.16259	0.19266	0.58207
V333	0.31557	0.17473	0.31757	0.19213
V334	0.27534	0.12508	0.29972	0.29987
V335	0.07744	0.34597	0.37421	0.20238
V336	0.15621	0.57774	0.07733	0.18872
V337	0.23064	0.38449	0.25045	0.13443
V338	0.04346	0.76743	0.06974	0.11938
V339	0.15051	0.13329	0.6	0.11621
V340	0.09807	0.27733	0.38338	0.24121
V341	0.06938	0.15016	0.12543	0.65503
V342	0.21822	0.12412	0.45205	0.20561
V343	0.68602	0.11433	0.09346	0.10619
V344	0.48752	0.21668	0.19372	0.10208
V345	0.08019	0.14577	0.66203	0.112
V346	0.19424	0.20224	0.24847	0.35505
V347	0.08132	0.13559	0.16398	0.61911
V348	0.08334	0.54807	0.15211	0.21648
V349	0.26783	0.23682	0.30906	0.18629
V350	0.06641	0.6532	0.16832	0.11206
V351	0.07123	0.14944	0.31393	0.46539
V352	0.10301	0.14136	0.58557	0.17006
V353	0.61583	0.12213	0.10941	0.15263
V354	0.08174	0.57516	0.19876	0.14434
V355	0.22998	0.17811	0.35284	0.23907
V356	0.07414	0.14465	0.14568	0.63552
V357	0.12561	0.34186	0.23721	0.29532
V358	0.37678	0.18893	0.11525	0.31903
V359	0.39787	0.15284	0.10562	0.34366
V360	0.39479	0.40346	0.08719	0.11456
V361	0.0586	0.41941	0.40556	0.11643
V362	0.0438	0.76309	0.07382	0.11928
V363	0.16692	0.2063	0.35201	0.27477
V364	0.1656	0.16912	0.48321	0.18207
V365	0.20796	0.13852	0.09616	0.55736
V366	0.094	0.56485	0.11745	0.22371
V367	0.39616	0.2141	0.07835	0.31139
V368	0.10126	0.59688	0.1179	0.18396
V369	0.0724	0.38465	0.42641	0.11654
V370	0.24088	0.30562	0.31842	0.13508
V371	0.16297	0.59238	0.08311	0.16154
V372	0.14982	0.16359	0.15838	0.52821
V373	0.11071	0.22265	0.35227	0.31437
V374	0.56358	0.11536	0.21933	0.10173
V375	0.08045	0.15548	0.17153	0.59254
V376	0.07386	0.15038	0.14528	0.63048
V377	0.55133	0.10183	0.0918	0.25504
V378	0.06625	0.14983	0.31934	0.46458
V379	0.24636	0.25257	0.087	0.41407
V380	0.14626	0.1767	0.20172	0.47532
V381	0.51103	0.12019	0.14326	0.22551
V382	0.12305	0.14714	0.61337	0.11644
V383	0.58153	0.10772	0.11966	0.19109
V384	0.38795	0.1707	0.16793	0.27341
V385	0.59947	0.11679	0.13778	0.14596
V386	0.23255	0.13135	0.17626	0.45984
V387	0.41323	0.21922	0.1977	0.16984
V388	0.27356	0.34143	0.16622	0.21879
V389	0.29827	0.46453	0.07821	0.159
V390	0.24308	0.29112	0.35594	0.10986
V391	0.29426	0.19177	0.09428	0.41969
V392	0.30129	0.2697	0.18433	0.24468
V393	0.2265	0.27676	0.28342	0.21331
V394	0.10853	0.27398	0.14701	0.47047
V395	0.18348	0.37874	0.19606	0.24173
