Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V182	0	0.03621	0	0.01683	0.27516	0.04032	0.11331	0.35685	0.16131	0
V183	0.01431	0.13803	0.12687	0.48958	0.00467	0	0.18764	0	0.03891	0
V184	0.15058	0	0.04856	0.04443	0.01188	0.47904	0.10872	0.03664	0.00541	0.11474
V185	0.5383	0.00255	0.11697	0.16613	0	0	0.05405	0.0644	0.05759	0
V186	0.75574	0.00076	0.11223	0.10103	0	0	0.03023	0	0	0
V187	0.69883	0	0.18371	0.03144	0	0	0.03351	0	0.04278	0.00973
V188	0.04417	0.18748	0.00315	0.06563	0.4772	0	0.05019	0.00534	0.15023	0.01662
V189	0.78739	0	0.11099	0.08007	0	0	0.02155	0	0	0
V190	0	0.0304	0.04186	0.00542	0.14684	0.08594	0.08344	0.02237	0.57608	0.00765
V191	0.00318	0.0461	0.10852	0.32287	0.29426	0	0.10013	0.00693	0.10709	0.01093
V192	0.00678	0.0222	0.00465	0.01897	0.13641	0	0.06487	0.02332	0.00676	0.71603
V193	0.07429	0.01444	0.19609	0.28515	0.1044	0	0.19514	0.04895	0.07618	0.00535
V194	0	0	0.01845	0.03831	0.03621	0.60769	0.27961	0.01972	0	0
V195	0.00595	0.00994	0.03498	0.03508	0.12942	0.09353	0.60704	0.0561	0.02795	0
V196	0.69122	0	0.11927	0.17369	0	0	0.01582	0	0	0
V197	0	0.00694	0.0631	0.159	0.0484	0.02043	0.13673	0.33006	0.23534	0
V198	0	0.07676	0	0.02034	0.44883	0.20261	0.0893	0	0.16215	0
V199	0.00756	0.03802	0.05057	0.04052	0.19636	0	0.20468	0.0118	0.05378	0.39672
V200	0	0.03468	0	0.01728	0.36006	0.08542	0.3137	0.08826	0.09909	0.0015
V201	0.16974	0.04155	0.06919	0.01093	0.06385	0	0.16565	0.02982	0.40781	0.04146
V202	0.02691	0.2616	0.38664	0.0975	0.00449	0	0.1178	0	0.10482	0.00023
