mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V295	0	0.14346	0.29621	0.52076	0.03958
V296	0.76567	0.18782	0	0	0.04651
V297	0	0.18891	0.70293	0.09782	0.01033
V298	0.18993	0.11805	0	0.61414	0.07788
V299	0.16909	0.1056	0	0.72531	0
V300	0.89314	0.09972	0	0	0.00714
V301	0.86676	0.10523	0	0	0.02801
V302	0	0.11021	0	0.48947	0.40032
V303	0.02373	0.3007	0.19985	0.26612	0.20959
V304	0.1088	0.21076	0.68043	0	0
V305	0.11667	0.37837	0.10485	0.21859	0.18151
V306	0.24446	0.59178	0.06469	0.09675	0.00233
V307	0.13166	0.15351	0.25224	0.46258	0
V308	0.14363	0.20449	0.62085	0.03103	0
V309	0.52354	0.1723	0.04299	0.16793	0.09324
V310	0	0.15651	0	0.24409	0.5994
V311	0	0.07799	0.01609	0.90593	0
V312	0.0016	0.36738	0.24108	0.11276	0.27718
V313	0	0.36483	0.0114	0.40937	0.21441
V314	0.0035	0.15294	0	0.47	0.37356
V315	0.86361	0.10368	0	0	0.03271
V316	0.03676	0.54404	0.29298	0.09657	0.02966
V317	0.28582	0.22474	0.48944	0	0
V318	0.81341	0.10497	0	0	0.08162
V319	0.0324	0.22107	0.74653	0	0
V320	0	0.09939	0	0.90061	0
V321	0.04835	0.38902	0.31842	0.2442	0
V322	0	0.33604	0.53939	0.07104	0.05354
V323	0.15148	0.32452	0.43177	0.0458	0.04643
V324	0	0.12882	0.02223	0.84895	0
V325	0.50646	0.20002	0.0845	0.15632	0.05271
V326	0	0.18196	0	0.28107	0.53698
V327	0.2312	0.47854	0.15222	0.10079	0.03724
V328	0	0.32876	0.18108	0.49016	0
V329	0	0.15572	0.35271	0.49158	0
V330	0.00501	0.22359	0.7714	0	0
V331	0.0462	0.20793	0.04049	0.23855	0.46683
V332	0.35563	0.19871	0.43892	0	0.00674
V333	0.27536	0.18149	0.2814	0.20905	0.05269
V334	0	0.36214	0.53815	0.09306	0.00665
V335	0.60135	0.16612	0.07581	0.06005	0.09667
V336	0.08642	0.55798	0.31563	0.03996	0
V337	0	0.13161	0	0.28996	0.57843
V338	0.60105	0.14755	0.14283	0.02538	0.08319
V339	0.1256	0.52424	0.22823	0.07662	0.04532
V340	0	0.28603	0.08196	0.19272	0.4393
V341	0	0.47889	0.46226	0.0398	0.01906
V342	0.18941	0.27366	0.4379	0.09903	0
V343	0.59462	0.1309	0.27449	0	0
V344	0.03482	0.69103	0.11306	0.11381	0.04728
V345	0.12671	0.17817	0	0.39261	0.30251
V346	0	0.34933	0.3204	0.32939	0.00089
V347	0.01057	0.50764	0.0692	0.39777	0.01483
V348	0	0.24408	0.40023	0.28117	0.07452
V349	0	0.39357	0.52275	0.03588	0.0478
V350	0.03316	0.44463	0.11238	0.319	0.09083
V351	0.07896	0.19433	0.40045	0.32626	0
V352	0.03238	0.53925	0.40773	0.02064	0
V353	0.15738	0.38757	0.04514	0.17947	0.23044
V354	0.46731	0.14141	0.39129	0	0
V355	0	0.17077	0.31823	0.511	0
V356	0.01513	0.22342	0.76145	0	0
V357	0	0.2174	0.45245	0.0938	0.23635
V358	0	0.11325	0.0119	0.87485	0
V359	0	0.18168	0	0.81832	0
V360	0.59447	0.14898	0.08968	0.15791	0.00897
V361	0.24064	0.47931	0.13036	0.08703	0.06266
V362	0.70745	0.12904	0.08686	0	0.07666
V363	0	0.16087	0	0.2815	0.55763
V364	0	0.33468	0.02555	0.50978	0.13
V365	0	0.06875	0	0.91741	0.01384
V366	0.11292	0.22715	0.54676	0.06702	0.04616
V367	0.12618	0.31275	0.20941	0.25107	0.10059
V368	0.64172	0.18601	0.12883	0.00031	0.04314
V369	0	0.59182	0.29598	0.1122	0
V370	0	0.24367	0.10833	0.431	0.217
V371	0	0.8007	0.13847	0.06083	0
V372	0.53187	0.17286	0.14497	0.12838	0.02191
V373	0.04677	0.60803	0.19343	0.15177	0
V374	0.01143	0.20011	0.35561	0.43286	0
V375	0.20619	0.19684	0.56828	0.0287	0
V376	0	0.17251	0.33868	0.1255	0.36331
V377	0.01231	0.50015	0.25409	0.23345	0
V378	0.05784	0.54316	0.21756	0.08957	0.09187
V379	0	0.1743	0.04904	0.22487	0.5518
V380	0	0.16187	0.14799	0.54062	0.14951
V381	0.05978	0.20586	0	0.17465	0.55971
V382	0.2974	0.12181	0	0.39611	0.18468
V383	0	0.12492	0.24936	0.62572	0
V384	0.18036	0.17457	0.15558	0.46566	0.02384
V385	0.00301	0.24722	0	0.17344	0.57632
V386	0.55387	0.10607	0	0.33028	0.00978
V387	0.17239	0.12503	0	0.69055	0.01204
V388	0	0.74586	0.12049	0.13366	0
V389	0.05473	0.70153	0.09225	0.12258	0.02891
V390	0.09328	0.11586	0	0.72315	0.06771
V391	0.61314	0.21591	0.00338	0.10642	0.06115
V392	0.86487	0.12535	0	0	0.00979
V393	0.02226	0.16429	0.12974	0.57739	0.10633
