B_cells	NK_cells	T_cells_CD4.	Monocytes
V546	0	0.8947	0.1053	0
V547	0	0.63488	0.36512	0
V548	0.10485	0.77545	0.1197	0
V549	0.28814	0.0156	0.69626	0
V550	0.64515	0	0	0.35485
V551	0.15645	0.7764	0.06715	0
V552	0	0.58581	0	0.41419
V553	0.17763	0.15008	0.67229	0
V554	0.06203	0.09759	0	0.84038
V555	0.05861	0.26051	0.38412	0.29676
V556	0	0.02819	0.97181	0
V557	0.89786	0	0	0.10214
V558	0.03281	0.85042	0.06304	0.05374
V559	0	0.77937	0.22063	0
V560	0.71809	0.28191	0	0
V561	0	0.01874	0.98126	0
V562	0.84852	0	0.10161	0.04987
V563	0.18948	0	0.81052	0
V564	0	0.07888	0.92112	0
V565	0.09191	0.29137	0.43629	0.18043
V566	0.76676	0.0697	0	0.16354
V567	0.22159	0.49752	0.01909	0.2618
V568	0.27723	0	0.01485	0.70792
V569	0.74507	0	0	0.25493
V570	0	0.30784	0.68992	0.00225
V571	0.89854	0.09601	0	0.00545
V572	0.45064	0	0.49288	0.05648
V573	0.05959	0.18503	0	0.75539
V574	0	0.7819	0.2181	0
V575	0.004	0.10282	0.11598	0.7772
V576	0.11043	0.82286	0.0667	0
V577	0.02294	0.04977	0.2259	0.70139
V578	0	0.07846	0.7758	0.14574
V579	0	0.87135	0.12865	0
V580	0.168	0	0.09366	0.73834
V581	0.07129	0.07121	0	0.8575
V582	0.63675	0.15239	0.00495	0.20591
V583	0	0.05014	0.65832	0.29154
V584	0.51857	0.15418	0.32725	0
V585	0	0.00424	0.50052	0.49525
V586	0.20703	0	0.74088	0.05208
V587	0.23174	0	0.76826	0
V588	0.70242	0.01841	0	0.27917
V589	0.01364	0.86903	0.11732	0
V590	0	0.76081	0.23919	0
V591	0	0.03982	0.20573	0.75446
V592	0.08494	0.02696	0.8881	0
V593	0.63036	0	0.1764	0.19324
V594	0.31524	0.30117	0.38359	0
V595	0.04009	0.0283	0	0.93161
V596	0	0.32668	0.25921	0.4141
V597	0	0.59906	0.39865	0.00229
V598	0	0.11303	0.88697	0
V599	0.65583	0.31871	0.02546	0
V600	0.36774	0.50691	0.06458	0.06078
V601	0.16018	0.31604	0.07736	0.44642
V602	0.03991	0.02687	0	0.93322
V603	0	0.41837	0	0.58163
V604	0.51122	0.11005	0.37873	0
V605	0.02318	0.36491	0.46695	0.14497
V606	0.7932	0.14155	0	0.06524
V607	0.71249	0	0.09357	0.19394
V608	0.20028	0.17859	0.43773	0.1834
V609	0	0.27653	0.26523	0.45824
V610	0.83934	0	0.07838	0.08228
V611	0.32937	0	0.01077	0.65986
V612	0	0.10343	0.88547	0.0111
V613	0	0.34257	0.65743	0
V614	0.83527	0.04456	0.02826	0.09191
V615	0.14331	0.04321	0	0.81348
V616	0.0477	0.76488	0.07735	0.11007
V617	0.4509	0.14565	0.40345	0
V618	0.77981	0	0	0.22019
V619	0.40036	0.01521	0.35556	0.22886
V620	0	0.63179	0.36821	0
V621	0.4447	0.16385	0.19106	0.20039
V622	0.32992	0.22785	0.44222	0
V623	0.00187	0.09061	0.14037	0.76715
V624	0.84299	0.15701	0	0
V625	0.26024	0.52989	0.12743	0.08245
V626	1	0	0	0
V627	0	0.02778	0.05049	0.92173
V628	0	0.24958	0	0.75042
V629	0.09902	0.32802	0.32489	0.24807
V630	0	0.34708	0.65292	0
V631	0	0.231	0.09801	0.67099
V632	0.63835	0	0.11512	0.24652
V633	0	0.03695	0.90108	0.06197
V634	0.3669	0.25978	0.37332	0
V635	0	0.83525	0.01786	0.14689
V636	0.07812	0.11913	0.72293	0.07982
V637	0.32423	0.22067	0.0818	0.3733
V638	0.40016	0.2841	0.06282	0.25292
V639	0.22164	0.42603	0.35233	0
V640	0	0.16559	0.83441	0
V641	0.97485	0.01482	0.00274	0.0076
V642	0.83546	0.15161	0	0.01293
V643	0	0.2069	0.50302	0.29008
V644	0.96762	0.03238	0	0
V645	0.22227	0.41628	0.36145	0
V646	0	0.97287	0.02713	0
V647	0.09832	0.0977	0.79421	0.00977
V648	0.40139	0.43757	0.16103	0
V649	0	0.07253	0.92409	0.00337
V650	0	0.10643	0.87374	0.01983
V651	0.26556	0	0.73444	0
V652	0.05709	0.10419	0.50157	0.33714
V653	0.09686	0.70759	0.14862	0.04693
V654	0.74837	0.19762	0.05401	0
V655	0.00251	0.64419	0.02216	0.33113
V656	0.21694	0.29796	0	0.4851
V657	0.02626	0.07559	0	0.89815
V658	0.64371	0.21764	0.05088	0.08777
V659	0.32467	0.08974	0.41325	0.17234
V660	0	0.98827	0.01173	0
V661	0.03376	0.48001	0.05404	0.43219
V662	0.41347	0	0.52807	0.05845
V663	0.21216	0.07599	0.64277	0.06907
V664	0.16308	0.07121	0.76572	0
V665	0.74593	0.18789	0.02754	0.03864
V666	0.6443	0	0.06746	0.28824
V667	0.80245	0.03539	0.16216	0
V668	0.06116	0.81746	0.12138	0
V669	0.21021	0.43939	0.30665	0.04375
V670	0.02667	0.95718	0.01615	0
V671	0.35547	0.30489	0.30307	0.03658
V672	0	0.02707	0.97293	0
V673	0.21573	0.3974	0.27792	0.10895
V674	0.78593	0.13668	0	0.07739
V675	0.10621	0.36014	0.37802	0.15564
V676	0.01753	0.13708	0.09314	0.75225
V677	0.39255	0.42667	0.11744	0.06334
V678	0.52513	0.47311	0.00176	0
V679	0	0.31315	0.68685	0
V680	0.27924	0.55123	0.16953	0
V681	0.96774	0.03226	0	0
V682	0.05751	0.31654	0.62595	0
V683	0	0.96495	0.03505	0
V684	0.74651	0.15492	0.09765	0.00092
V685	0.50379	0.35156	0.14465	0
V686	0.0809	0.21382	0.15872	0.54657
V687	0.04433	0.01068	0	0.94499
