Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V250	0.1651	0	0.11012	0.62999	0.09479	0
V251	0.05063	0.70878	0.24059	0	0	0
V252	0.16961	0	0.15619	0.53267	0.14153	0
V253	0.32139	0	0.08009	0.13346	0.19615	0.26891
V254	0.23835	0.19194	0.22388	0	0.34584	0
V255	0.5922	0.2713	0.1365	0	0	0
V256	0	1	0	0	0	0
V257	0.16323	0.40626	0.17219	0	0.25832	0
V258	0.18668	0.22126	0.23887	0.25692	0.09626	0
V259	0.02064	0.64153	0.33784	0	0	0
V260	0.2983	0	0.24719	0	0.45452	0
V261	0.746	0	0.21939	0	0.03461	0
V262	0.12008	0	0.87992	0	0	0
V263	0.18797	0	0.79575	0	0.01628	0
V264	0.83248	0	0.16752	0	0	0
V265	0.06142	0	0.27778	0	0.6608	0
V266	0.23217	0	0	0	0	0.76783
V267	0.08021	0.91979	0	0	0	0
V268	0.9735	0	0.0265	0	0	0
V269	0.21378	0	0.26045	0.41521	0.11056	0
V270	0.34566	0.55311	0.10123	0	0	0
V271	0.29672	0	0.20736	0	0	0.49592
V272	0.14419	0	0.24343	0	0.61238	0
V273	0.1612	0	0.29283	0	0.54597	0
V274	0.21283	0	0.14144	0	0	0.64573
V275	0.89123	0.10877	0	0	0	0
V276	0.32901	0.21389	0.10467	0	0	0.35244
V277	0.68345	0	0.10493	0	0	0.21162
V278	0.3726	0	0.28309	0	0.34431	0
V279	0.35216	0	0.18544	0	0	0.46241
V280	0.29388	0	0.12309	0.48885	0.09419	0
V281	0	1	0	0	0	0
V282	0.09314	0	0.2735	0	0.63336	0
V283	0.04237	0.43797	0.14317	0	0.37649	0
V284	0.38363	0	0.44395	0.0209	0.15152	0
V285	0.16532	0	0.10176	0.62646	0.10646	0
V286	0.80666	0	0.19334	0	0	0
V287	0.12722	0	0.27931	0	0.59348	0
V288	0.29588	0.22425	0.05029	0	0.01517	0.41441
V289	0.13413	0	0.86587	0	0	0
V290	0.18772	0	0.35896	0.33907	0.11424	0
V291	0.20311	0	0.09956	0.60366	0.09367	0
V292	0.35795	0.01417	0.15195	0.29056	0.18537	0
V293	0.05892	0	0.30708	0	0.634	0
V294	0.71277	0	0.20491	0	0.08232	0
V295	0.22164	0	0	0	0	0.77836
V296	0.23321	0.44344	0.16641	0.00901	0.14793	0
V297	0.09981	0	0	0	0	0.90019
V298	0	0.96466	0.03534	0	0	0
V299	0.24702	0	0.75298	0	0	0
V300	0.98758	0	0.01242	0	0	0
V301	0.56945	0.41739	0.01316	0	0	0
V302	0.14567	0.30262	0.15193	0.26156	0.13823	0
V303	0	0.86334	0.13666	0	0	0
V304	0.04778	0	0.30829	0	0.64393	0
V305	0.34911	0	0.28869	0.11562	0.17666	0.06992
V306	0.50067	0.00116	0	0	0	0.49817
V307	0.30071	0	0.24992	0	0.44937	0
V308	0.14225	0	0.09744	0.64967	0.11063	0
V309	0.01734	0.73134	0.05508	0.1523	0.04395	0
V310	0.27717	0.38634	0.2291	0	0	0.10739
V311	0.60339	0	0	0	0	0.39661
V312	0.29626	0	0.20469	0.0445	0.45455	0
V313	0.34205	0	0	0	0	0.65795
V314	0.43597	0	0.14671	0.34114	0.07618	0
V315	0.1054	0.8946	0	0	0	0
V316	0.33871	0	0.01625	0	0	0.64504
V317	0.37111	0	0.11302	0.3824	0.1246	0.00887
V318	0.1797	0	0.13508	0.58587	0.09934	0
V319	0.57904	0.0792	0.34177	0	0	0
V320	0.51095	0.08276	0.40629	0	0	0
V321	0	0.88147	0.05183	0.032	0.03469	0
V322	0.21297	0	0.31309	0	0.47394	0
V323	0.14481	0.28965	0.11303	0.11947	0.33303	0
