CD19B	CD56NK	CD4MemoryT	CD14
V220	0.00494	0.75344	0.03102	0.21059
V221	0.62912	0.06777	0.08143	0.22169
V222	0.25537	0.19654	0.33096	0.21712
V223	0.03188	0.19728	0.62391	0.14694
V224	0.78587	0.05021	0.099	0.06493
V225	0.04405	0.79429	0.07234	0.08933
V226	0.26492	0.13982	0.51007	0.0852
V227	0.63239	0.05533	0.23149	0.08079
V228	0.59567	0.12424	0.12899	0.1511
V229	0.05025	0.08956	0.76175	0.09844
V230	0.03391	0.12801	0.09246	0.74562
V231	0.02712	0.32715	0.14135	0.50438
V232	0.03595	0.61711	0.03424	0.3127
V233	0.43503	0.15185	0.22238	0.19074
V234	0.02776	0.82359	0.04888	0.09976
V235	0.3117	0.11982	0.46674	0.10175
V236	0.06947	0.13379	0.651	0.14574
V237	0.13506	0.10733	0.10598	0.65164
V238	0.11315	0.53104	0.23261	0.1232
V239	0.05945	0.42292	0.06607	0.45156
V240	0.39605	0.09712	0.39129	0.11554
V241	0.0483	0.08228	0.73147	0.13795
V242	0.10574	0.69576	0.1052	0.09331
V243	0.21657	0.10704	0.53449	0.1419
V244	0.19495	0.0737	0.58082	0.15053
V245	0.45314	0.32301	0.10087	0.12298
V246	0.07543	0.20155	0.62459	0.09842
V247	0.16703	0.08228	0.68167	0.06902
V248	0.03953	0.13364	0.10953	0.71729
V249	0.03187	0.10764	0.72194	0.13854
V250	0.61836	0.05515	0.25311	0.07337
V251	0.75364	0.09021	0.08412	0.07204
V252	0.00847	0.76585	0.14276	0.08292
V253	0.28028	0.14889	0.19418	0.37665
V254	0.00392	0.84061	0.06364	0.09182
V255	0.03282	0.82346	0.02161	0.1221
V256	0.15841	0.25786	0.4321	0.15164
V257	0.32498	0.16914	0.24415	0.26173
V258	0.15475	0.30335	0.35996	0.18195
V259	0.05187	0.32298	0.50971	0.11543
V260	0.02311	0.317	0.57814	0.08174
V261	0.47769	0.09771	0.22725	0.19734
V262	0.08959	0.15042	0.08832	0.67168
V263	0.01119	0.85954	0.02167	0.1076
V264	0.15173	0.11761	0.37898	0.35168
V265	0.04659	0.10699	0.17385	0.67256
V266	0.50535	0.36733	0.05894	0.06838
V267	0.01626	0.2483	0.26308	0.47235
V268	0.29544	0.10623	0.18561	0.41273
V269	0.01476	0.53693	0.32117	0.12714
V270	0.50509	0.08745	0.26336	0.1441
V271	0.61748	0.12302	0.10124	0.15825
V272	0.04049	0.74629	0.03829	0.17492
V273	0.06011	0.12458	0.10582	0.70949
V274	0.5504	0.06134	0.22247	0.1658
V275	0.03588	0.08938	0.79373	0.08101
V276	0.37476	0.36282	0.06328	0.19913
V277	0.04263	0.27143	0.17932	0.50662
V278	0.05087	0.14744	0.2787	0.52299
V279	0.52874	0.11877	0.16338	0.18911
V280	0.03467	0.11487	0.09341	0.75705
V281	0.41512	0.10263	0.18598	0.29626
V282	0.07789	0.13377	0.65956	0.12878
V283	0.16103	0.54997	0.09023	0.19877
V284	0.02187	0.81719	0.07029	0.09065
V285	0.09308	0.07827	0.75768	0.07097
V286	0.18732	0.5253	0.12611	0.16127
V287	0.07484	0.78369	0.03676	0.10471
V288	0.02886	0.32159	0.35725	0.29231
V289	0.23114	0.26315	0.36266	0.14304
V290	0.65389	0.20236	0.07801	0.06573
V291	0.39562	0.12522	0.39615	0.083
V292	0.74269	0.05926	0.0799	0.11815
V293	0.26	0.07872	0.55172	0.10955
V294	0.0743	0.394	0.05368	0.47802
V295	0.02987	0.24816	0.20084	0.52113
V296	0.16305	0.18091	0.5056	0.15045
