CD19B	CD56NK	CD4MemoryT	CD14
V266	0.4803	0.33862	0.09293	0.08815
V267	0.06158	0.22631	0.27625	0.43586
V268	0.30927	0.09311	0.19955	0.39807
V269	0.04553	0.49055	0.34153	0.12239
V270	0.48403	0.08564	0.27082	0.15951
V271	0.59193	0.11483	0.11954	0.17369
V272	0.07322	0.67513	0.09168	0.15996
V273	0.11196	0.09988	0.12506	0.66309
V274	0.52945	0.05756	0.23263	0.18036
V275	0.06083	0.1041	0.73691	0.09815
V276	0.37129	0.33307	0.09644	0.19921
V277	0.08552	0.24408	0.20077	0.46962
V278	0.09218	0.13309	0.28772	0.48701
V279	0.51119	0.11221	0.17826	0.19834
V280	0.09102	0.08993	0.11188	0.70717
V281	0.41128	0.09334	0.19934	0.29604
V282	0.0968	0.13942	0.62728	0.1365
V283	0.17799	0.50438	0.13021	0.18741
V284	0.05274	0.73476	0.12469	0.08781
V285	0.1065	0.09379	0.70831	0.09141
V286	0.19948	0.48154	0.16221	0.15677
V287	0.09815	0.70959	0.09278	0.09947
V288	0.06348	0.2975	0.36482	0.2742
V289	0.23471	0.25081	0.36744	0.14704
V290	0.61619	0.18971	0.10114	0.09296
V291	0.37758	0.12814	0.39064	0.10364
V292	0.7074	0.05363	0.0962	0.14276
V293	0.25697	0.08848	0.52941	0.12514
V294	0.11383	0.35533	0.08874	0.44209
V295	0.07508	0.22325	0.21934	0.48233
V296	0.17387	0.17862	0.49158	0.15593
V297	0.12485	0.08491	0.14652	0.64373
V298	0.2525	0.15823	0.48646	0.10282
V299	0.10719	0.28841	0.10172	0.50268
V300	0.07347	0.10991	0.24969	0.56693
V301	0.13928	0.17355	0.51162	0.17555
V302	0.48171	0.33098	0.0876	0.09971
V303	0.03915	0.51778	0.33358	0.10949
V304	0.10025	0.10457	0.58304	0.21214
V305	0.13837	0.20997	0.38808	0.26359
V306	0.5947	0.13896	0.13331	0.13303
V307	0.04532	0.76562	0.09483	0.09422
V308	0.19934	0.25813	0.28655	0.25598
V309	0.25941	0.31741	0.10785	0.31533
V310	0.10677	0.32031	0.19142	0.3815
V311	0.38273	0.4348	0.09039	0.09208
V312	0.10125	0.6166	0.18144	0.10072
V313	0.07773	0.16516	0.11005	0.64706
V314	0.05869	0.43365	0.1637	0.34396
V315	0.12174	0.53572	0.10837	0.23418
V316	0.2521	0.18802	0.34988	0.21
V317	0.09716	0.58674	0.11582	0.20028
V318	0.07114	0.48634	0.095	0.34752
V319	0.09663	0.13036	0.65525	0.11776
V320	0.10998	0.19852	0.5109	0.1806
V321	0.47275	0.3465	0.09264	0.0881
V322	0.17651	0.32199	0.14014	0.36136
V323	0.10958	0.1003	0.15831	0.6318
V324	0.48254	0.2679	0.14181	0.10775
V325	0.23793	0.54818	0.12515	0.08874
V326	0.04422	0.49126	0.15076	0.31376
V327	0.07987	0.19572	0.16704	0.55737
V328	0.09341	0.10474	0.58328	0.21857
V329	0.17387	0.17135	0.208	0.44678
V330	0.31015	0.07974	0.32695	0.28317
V331	0.27781	0.14604	0.12848	0.44767
V332	0.07895	0.1253	0.21715	0.5786
V333	0.32548	0.13683	0.36031	0.17738
V334	0.2882	0.08165	0.33929	0.29086
V335	0.06714	0.3371	0.41867	0.1771
V336	0.15411	0.58686	0.09862	0.16041
V337	0.22712	0.37842	0.28328	0.11118
V338	0.03227	0.79095	0.0894	0.08738
V339	0.14159	0.09049	0.66961	0.09831
V340	0.09222	0.25983	0.42759	0.22037
V341	0.09193	0.10851	0.14043	0.65913
V342	0.22236	0.08032	0.50615	0.19116
V343	0.73462	0.05955	0.1021	0.10373
V344	0.50212	0.18511	0.22141	0.09136
V345	0.06627	0.10384	0.7379	0.09198
V346	0.20453	0.17247	0.28112	0.34187
V347	0.10198	0.09118	0.18473	0.62212
V348	0.07742	0.55489	0.18138	0.18631
V349	0.2716	0.21095	0.34937	0.16807
V350	0.05306	0.66563	0.19975	0.08157
V351	0.07921	0.11047	0.35547	0.45485
V352	0.09215	0.10074	0.65589	0.15123
V353	0.65391	0.07285	0.12388	0.14935
V354	0.07109	0.58208	0.23253	0.1143
V355	0.23398	0.14247	0.39933	0.22421
V356	0.0958	0.10146	0.1639	0.63885
V357	0.12598	0.33112	0.26956	0.27334
V358	0.39792	0.15627	0.13272	0.31309
V359	0.42422	0.11393	0.12053	0.34132
V360	0.4009	0.39793	0.10319	0.09798
V361	0.04472	0.41718	0.44866	0.08944
V362	0.03251	0.78576	0.09443	0.08731
V363	0.16903	0.176	0.39745	0.25751
V364	0.1621	0.13336	0.54064	0.1639
V365	0.23579	0.09669	0.10624	0.56127
V366	0.09045	0.57327	0.14308	0.1932
V367	0.41787	0.18355	0.09373	0.30485
V368	0.09541	0.60734	0.14319	0.15406
V369	0.05788	0.37927	0.47235	0.0905
V370	0.23759	0.28815	0.35983	0.11444
V371	0.15972	0.60346	0.10328	0.13354
V372	0.17054	0.1268	0.17806	0.52461
V373	0.11064	0.19665	0.39488	0.29783
V374	0.58968	0.06298	0.25238	0.09497
V375	0.09884	0.11558	0.194	0.59158
V376	0.09496	0.10805	0.16404	0.63294
V377	0.58849	0.05134	0.10451	0.25566
V378	0.07329	0.11053	0.362	0.45418
V379	0.26476	0.23084	0.10021	0.40419
V380	0.1626	0.14304	0.22754	0.46682
V381	0.54048	0.07189	0.16682	0.2208
V382	0.11171	0.10636	0.68391	0.09802
V383	0.61691	0.05754	0.13736	0.18819
V384	0.40781	0.13561	0.19012	0.26646
V385	0.63596	0.06478	0.15832	0.14093
V386	0.25457	0.0892	0.19904	0.45719
V387	0.42595	0.18976	0.22776	0.15653
V388	0.2791	0.32903	0.19301	0.19886
V389	0.30335	0.46451	0.09593	0.13622
V390	0.23925	0.27332	0.39531	0.09212
V391	0.31804	0.15895	0.10888	0.41413
V392	0.31176	0.24972	0.209	0.22952
V393	0.22836	0.25858	0.3195	0.19356
V394	0.12049	0.25632	0.16747	0.45572
V395	0.18532	0.37271	0.22362	0.21836
V396	0.0386	0.77376	0.08784	0.09981
V397	0.56796	0.13461	0.17043	0.127
V398	0.33068	0.18523	0.16244	0.32165
V399	0.16554	0.48348	0.18859	0.16239
V400	0.04444	0.50446	0.13097	0.32013
V401	0.0789	0.2087	0.5646	0.14779
V402	0.58894	0.20087	0.11836	0.09183
V403	0.0922	0.10215	0.14545	0.6602
V404	0.11345	0.23552	0.48901	0.16202
V405	0.20317	0.10726	0.21255	0.47703
V406	0.46143	0.26628	0.10471	0.16759
V407	0.03227	0.79095	0.0894	0.08738
V408	0.11468	0.27148	0.34624	0.26759
V409	0.08462	0.09673	0.11294	0.7057
V410	0.0932	0.70203	0.10436	0.10041
V411	0.34474	0.07264	0.09579	0.48683
V412	0.16338	0.14651	0.41839	0.27171
V413	0.08369	0.43748	0.20804	0.27078
V414	0.06768	0.45282	0.30421	0.17529
V415	0.33726	0.09954	0.25894	0.30426
V416	0.06474	0.14251	0.70243	0.09032
V417	0.28409	0.53657	0.08996	0.08938
V418	0.11557	0.166	0.19057	0.52786
V419	0.0903	0.08897	0.12036	0.70037
V420	0.03424	0.72111	0.0927	0.15195
V421	0.16399	0.1151	0.54419	0.17672
V422	0.10499	0.12712	0.10497	0.66293
V423	0.11251	0.09998	0.67524	0.11226
V424	0.06122	0.12984	0.49722	0.31173
V425	0.08958	0.26859	0.47541	0.16642
V426	0.11897	0.11911	0.61756	0.14436
V427	0.09531	0.37663	0.21491	0.31314
V428	0.09382	0.63296	0.12537	0.14784
V429	0.08991	0.08929	0.1249	0.69589
V430	0.54162	0.20185	0.10624	0.15029
V431	0.18048	0.10286	0.3945	0.32217
V432	0.13878	0.15523	0.13045	0.57553
V433	0.07691	0.61033	0.08108	0.23169
V434	0.27166	0.14017	0.13347	0.4547
V435	0.38336	0.08027	0.18624	0.35013
V436	0.30358	0.08458	0.18098	0.43085
V437	0.20325	0.25424	0.09469	0.44781
V438	0.44039	0.20059	0.1166	0.24242
V439	0.0952	0.15596	0.1039	0.64494
V440	0.36547	0.1017	0.12342	0.40942
V441	0.10219	0.19129	0.47697	0.22955
V442	0.24437	0.33849	0.18401	0.23312
V443	0.54797	0.06193	0.16845	0.22166
V444	0.06627	0.10384	0.7379	0.09198
V445	0.46102	0.08083	0.33795	0.12021
V446	0.05889	0.67591	0.12508	0.14013
V447	0.45784	0.14976	0.2212	0.17121
V448	0.08352	0.13983	0.22212	0.55453
V449	0.41765	0.10384	0.30604	0.17248
V450	0.12738	0.69854	0.09275	0.08133
V451	0.69894	0.09254	0.09213	0.11639
V452	0.09804	0.09596	0.14552	0.66048
V453	0.59013	0.12554	0.14541	0.13891
V454	0.03221	0.75324	0.12005	0.09451
V455	0.44753	0.09453	0.31226	0.14567
V456	0.25973	0.17964	0.35021	0.21042
V457	0.08463	0.10228	0.10734	0.70574
V458	0.22299	0.25415	0.09435	0.42851
V459	0.04764	0.64925	0.14957	0.15354
V460	0.7161	0.05363	0.11983	0.11044
V461	0.11245	0.10733	0.10595	0.67427
V462	0.26837	0.26717	0.08848	0.37598
V463	0.203	0.43044	0.19669	0.16988
V464	0.37704	0.15532	0.09503	0.37261
V465	0.29477	0.39983	0.10818	0.19721
V466	0.42183	0.22211	0.09326	0.26279
V467	0.24065	0.4997	0.14409	0.11556
V468	0.36021	0.38064	0.12773	0.13142
V469	0.07351	0.22564	0.27729	0.42355
V470	0.39778	0.17715	0.22181	0.20326
V471	0.22948	0.16527	0.12084	0.48442
V472	0.25067	0.32872	0.08657	0.33404
V473	0.10905	0.47815	0.30999	0.10281
V474	0.14861	0.08284	0.1694	0.59916
V475	0.16565	0.37598	0.14596	0.31241
V476	0.17446	0.09376	0.13942	0.59237
V477	0.44141	0.10127	0.24473	0.21259
V478	0.12989	0.50876	0.087	0.27436
V479	0.06801	0.15583	0.61928	0.15688
V480	0.11029	0.31514	0.12154	0.45302
V481	0.1556	0.09639	0.64378	0.10423
V482	0.50137	0.19984	0.17484	0.12395
V483	0.14942	0.17032	0.14649	0.53377
V484	0.09078	0.1364	0.11639	0.65643
V485	0.1178	0.61238	0.09052	0.1793
V486	0.22134	0.28469	0.17776	0.31622
V487	0.12165	0.11934	0.15614	0.60287
V488	0.05835	0.09306	0.67759	0.17099
V489	0.19375	0.1616	0.54201	0.10264
V490	0.25938	0.31867	0.13999	0.28196
V491	0.32215	0.42843	0.11288	0.13655
V492	0.05307	0.68373	0.17513	0.08806
V493	0.09143	0.08925	0.10317	0.71614
V494	0.17965	0.20893	0.43058	0.18084
V495	0.18214	0.53277	0.18265	0.10243
V496	0.21563	0.58355	0.08091	0.11991
V497	0.06636	0.09713	0.73826	0.09825
V498	0.2562	0.16433	0.13301	0.44647
V499	0.44554	0.27956	0.17998	0.09492
V500	0.12098	0.184	0.57234	0.12267
V501	0.08428	0.08957	0.1251	0.70105
V502	0.39478	0.29055	0.20003	0.11463
V503	0.18634	0.16405	0.22817	0.42145
V504	0.18717	0.58561	0.09302	0.1342
V505	0.18028	0.25149	0.25741	0.31082
V506	0.11322	0.28006	0.37983	0.22688
V507	0.44382	0.15707	0.18198	0.21713
V508	0.54282	0.20309	0.12378	0.13031
V509	0.2041	0.13675	0.42716	0.23199
V510	0.18618	0.46198	0.26198	0.08986
V511	0.08447	0.39115	0.12091	0.40347
V512	0.21853	0.12204	0.15297	0.50647
V513	0.09194	0.5473	0.22554	0.13521
V514	0.08771	0.12804	0.10155	0.6827
V515	0.55728	0.11775	0.13372	0.19125
V516	0.68297	0.12537	0.09066	0.101
V517	0.09603	0.10767	0.26329	0.53301
V518	0.7262	0.07564	0.09473	0.10344
V519	0.05309	0.70206	0.08582	0.15903
V520	0.08322	0.08715	0.50152	0.3281
V521	0.42275	0.10364	0.35296	0.12064
V522	0.06182	0.19347	0.46098	0.28372
V523	0.27526	0.18587	0.26696	0.27191
V524	0.04047	0.63991	0.21221	0.10741
V525	0.21756	0.24149	0.11063	0.43033
V526	0.46523	0.13875	0.15061	0.24541
V527	0.1945	0.10242	0.35914	0.34394
V528	0.09891	0.7012	0.08056	0.11932
V529	0.10834	0.1386	0.24134	0.51171
V530	0.0552	0.24646	0.53095	0.16739
V531	0.04724	0.71094	0.16121	0.08061
V532	0.16416	0.32742	0.10839	0.40003
V533	0.22387	0.34623	0.18347	0.24643
V534	0.0663	0.09704	0.56418	0.27248
V535	0.41994	0.06035	0.10373	0.41597
V536	0.19013	0.07927	0.34533	0.38527
V537	0.42586	0.27376	0.20089	0.0995
V538	0.34424	0.12244	0.15766	0.37566
V539	0.21203	0.40019	0.19786	0.18991
V540	0.16642	0.58158	0.13811	0.11389
V541	0.05899	0.45233	0.13315	0.35554
V542	0.1842	0.18891	0.25964	0.36726
V543	0.65709	0.05534	0.10491	0.18266
V544	0.13537	0.15802	0.20847	0.49814
V545	0.28177	0.1939	0.14357	0.38076
V546	0.0648	0.71649	0.1314	0.08731
V547	0.0638	0.5448	0.29643	0.09496
V548	0.13745	0.63161	0.14388	0.08706
V549	0.27018	0.10231	0.52336	0.10414
V550	0.4387	0.0897	0.09102	0.38058
V551	0.15373	0.61106	0.10818	0.12703
V552	0.04824	0.46928	0.09128	0.39121
V553	0.19848	0.20085	0.4917	0.10898
V554	0.10839	0.14961	0.11448	0.62752
V555	0.11511	0.26266	0.30602	0.31621
V556	0.05938	0.10991	0.71159	0.11912
V557	0.60169	0.08171	0.10205	0.21455
V558	0.08191	0.64238	0.10323	0.17247
V559	0.04111	0.66559	0.21161	0.0817
V560	0.50257	0.31423	0.08837	0.09483
V561	0.06083	0.1041	0.73691	0.09815
