CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V257	0.16452	0.3651	0	0.01726	0.42054	0.03258
V258	0.16356	0.17359	0.04069	0.46562	0.15654	0
V259	0.16218	0.48839	0.26729	0.01621	0.06418	0.00176
V260	0.19269	0.01432	0	0	0.71366	0.07933
V261	0.42727	0.02714	0.0563	0.01025	0.307	0.17203
V262	0.14779	0	0.73003	0	0.12218	0
V263	0.15856	0	0.5818	0.10291	0.15672	0
V264	0.48057	0.03695	0.13582	0.0216	0.13854	0.18652
V265	0.07681	0	0	0	0.92319	0
V266	0.36823	0.05729	0.07297	0	0	0.50151
V267	0.24357	0.61621	0	0.13414	0	0.00608
V268	0.65936	0.02681	0.06592	0.02478	0.06629	0.15684
V269	0.13734	0	0.01124	0.62865	0.22277	0
V270	0.30654	0.43543	0	0.04866	0.17113	0.03825
V271	0.26212	0.1168	0.26931	0	0.04131	0.31045
V272	0.10262	0	0	2e-05	0.86766	0.0297
V273	0.12898	0	0.01189	0	0.84013	0.01901
V274	0.29615	0.00712	0.20564	0.00554	0.0534	0.43214
V275	0.53156	0.19288	0.04075	0.03755	0.06374	0.13353
V276	0.27577	0.2376	0.0747	0.06654	0.09701	0.24838
V277	0.44589	0.03484	0.04957	0	0.19242	0.27729
V278	0.22145	0.08073	0.04735	0.17467	0.47049	0.00531
V279	0.31353	0.04388	0.23141	0.00728	0.07033	0.33357
V280	0.16497	0	0	0.71183	0.1232	0
V281	0.16176	0.74257	0	0.09567	0	0
V282	0.10261	0.00302	0	0	0.89437	0
V283	0.11377	0.40001	0	0.00583	0.4804	0
V284	0.19903	0.04932	0.26535	0.25485	0.18282	0.04863
V285	0.07941	0	0	0.82181	0.09878	0
V286	0.52728	0.0285	0.08489	0.16305	0.11716	0.07911
V287	0.10757	0	0	0.00108	0.87883	0.01251
V288	0.27105	0.26274	0.02037	0	0.16162	0.28422
V289	0.14067	0.02736	0.66626	0	0.1657	0
V290	0.10064	0	0.12262	0.56209	0.21466	0
V291	0.10833	0	0	0.79086	0.10081	0
V292	0.22128	0.03836	0	0.50728	0.23308	0
V293	0.09096	0.00776	0	0	0.90129	0
V294	0.43003	0.03489	0.02103	0	0.37307	0.14098
V295	0.37994	0.01525	0.07589	0	0	0.52893
V296	0.18883	0.3258	0.01741	0.25088	0.1693	0.04778
V297	0.3395	0.08352	0.04824	0	0	0.52875
V298	0.17036	0.66562	0.08088	0.0672	0.01594	0
V299	0.2351	0.02619	0.66683	0	0.07189	0
V300	0.55726	0.11781	0.08156	0.01694	0.06027	0.16616
V301	0.41311	0.36702	0.0424	0.05067	0.06776	0.05905
V302	0.14599	0.22965	0	0.4501	0.17426	0
V303	0.16617	0.61248	0.00177	0.05977	0.15981	0
V304	0.07502	0	0	0	0.92498	0
V305	0.18535	0	0.13237	0.33449	0.24755	0.10024
V306	0.43689	0.11378	0.04794	0.00372	0.02554	0.37212
V307	0.21326	0	0	0	0.73035	0.05639
V308	0.06101	0	0	0.83925	0.09974	0
V309	0.14055	0.47602	0	0.37102	0.01241	0
V310	0.22482	0.33168	0.23642	0	0.07154	0.13554
V311	0.48673	0.02275	0.06773	0	0.03528	0.3875
V312	0.18931	0	0	0.28011	0.53057	0
V313	0.40565	0.0268	0.04834	0.03149	0.01736	0.47036
V314	0.27373	0	0	0.59441	0.13186	0
V315	0.23678	0.61902	0	0.0661	0.04103	0.03708
V316	0.37097	0.01661	0.06039	0.04856	0.05216	0.45131
V317	0.17768	0	0	0.62092	0.15698	0.04443
V318	0.08462	0	0	0.79032	0.12505	0
V319	0.35352	0.14993	0.22324	0.11077	0.10995	0.05259
V320	0.29727	0.15436	0.29626	0.06756	0.11135	0.07319
V321	0.13601	0.5715	0	0.29249	0	0
V322	0.12723	0	0.06948	0	0.72944	0.07386
V323	0.12873	0.24625	0	0.33157	0.29345	0
V324	0.20501	0.0124	0.01152	0.14512	0.51035	0.11561
V325	0.20268	0.73167	0	0.06564	0	0
V326	0.25006	0.65098	0	0.06409	0.01601	0.01886
V327	0.15398	0	0.79808	0	0.04794	0
V328	0.2475	0.16012	0.14422	0.09145	0.3513	0.0054
V329	0.0955	0	0.52012	0	0.38438	0
V330	0.09636	0	0.83406	0	0.06958	0
V331	0.53872	0.07141	0.08426	0.08526	0.07815	0.14219
V332	0.21011	0.0451	0.15114	0	0.41271	0.18093
V333	0.12665	0	0.39958	0.22394	0.24983	0
V334	0.14658	0.34456	0.32393	0.07941	0.10553	0
V335	0.20986	0	0.69143	0	0.0529	0.04581
V336	0.33405	0.52461	0.00226	0.06185	0.03253	0.04471
V337	0.15358	0.14956	0.0175	0	0.67936	0
V338	0.54391	0.01348	0.07842	0	0.24102	0.12318
V339	0.23235	0.04133	0.34441	0.17076	0.15825	0.05291
V340	0.48695	0.24397	0.01302	0.0725	0.07996	0.1036
V341	0.30895	0	0	0.49286	0.19819	0
V342	0.18315	0	0	0.58298	0.17382	0.06005
V343	0.31264	0.15316	0.14315	0.00262	0.05461	0.33381
V344	0.1682	0.5578	0	0.06013	0.15635	0.05751
V345	0.05334	0	0	0	0.94666	0
V346	0.21549	0	0	0.34407	0.44028	0.00016
V347	0.40498	0.12008	0.01946	0.06799	0.32588	0.06161
V348	0.21292	0.07835	0.58142	0	0.12731	0
V349	0.55008	0.07781	0.06723	0.09549	0.11375	0.09564
V350	0.40404	0.02744	0.12106	0.19024	0.11713	0.14009
V351	0.36356	0.07732	0.08487	0.00826	0.04278	0.42322
V352	0.20324	0.29415	0	0	0.31845	0.18417
V353	0.14745	0.10572	0.69792	0	0.04891	0
V354	0.24745	0.02407	0.23611	0	0.33114	0.16124
V355	0.1023	0	0.83536	0	0.06234	0
V356	0.44346	0.10487	0.02017	0.20888	0.13988	0.08275
V357	0.30146	0	0.38793	0	0.2739	0.03672
V358	0.32697	0.00865	0.11574	0.00055	0.0249	0.5232
V359	0.2285	0.03843	0	0.55568	0.17739	0
V360	0.423	0	0.00271	0.15565	0.33954	0.0791
V361	0.14661	0.78146	0	0.07193	0	0
V362	0.14692	0.4751	0	0.32981	0.04816	0
V363	0.55052	0.07287	0.08877	0.00062	0.16381	0.1234
V364	0.27846	0.18668	0.02569	0.01703	0.1527	0.33943
V365	0.37292	0.35932	0	0.16825	0.05284	0.04667
V366	0.20682	0.1961	0.40186	0.00684	0.18758	8e-04
V367	0.10195	0	0	0.49653	0.40151	0
V368	0.25757	0.13374	0.09351	0	0.19684	0.31834
V369	0.12544	0	0	0	0.84162	0.03295
V370	0.17771	0.02454	0.58599	0.04377	0.15764	0.01035
V371	0.19926	0.2195	0	0.45503	0.07055	0.05567
V372	0.17155	0.60053	0	0.07374	0.12394	0.03023
V373	0.60783	0.03852	0.06124	0.01115	0.06532	0.21593
V374	0.24083	0	0.1879	0.37707	0.1942	0
V375	0.37094	0	0.2046	0	0.36121	0.06324
V376	0.2875	0.04883	0.04525	0.09168	0.12284	0.4039
V377	0.13293	0	0.37085	0	0.49623	0
V378	0.30004	0.06586	0.22804	0	0.04411	0.36194
V379	0.45	0.01807	0.18687	0	0.03274	0.31232
V380	0.08776	0	0	0	0.91224	0
V381	0.35921	0	0.27876	0.19663	0.1519	0.0135
V382	0.08506	0	0	0.12329	0.79164	0
V383	0.27689	0	0.3551	0.20619	0.16174	8e-05
V384	0.1335	0	0.75448	0	0.11202	0
V385	0.35225	0.02654	0.06908	0	0	0.55213
V386	0.47483	0.02659	0.27987	0	0.13311	0.0856
V387	0.26707	0	0	0.56565	0.16728	0
V388	0.58042	0.04842	0.18577	0	0.08086	0.10453
V389	0.41642	0.09262	0.05576	0	0.01781	0.41739
V390	0.18077	0	0	0.68232	0.13449	0.00242
V391	0.12665	0	0	0.49832	0.37503	0
V392	0.22093	0.00641	0.4525	0.03145	0.10328	0.18543
V393	0.1986	0.11324	0.34712	0	0.23464	0.1064
V394	0.07563	0	0	0.74087	0.1835	0
V395	0.11633	0	0.82722	0	0.05645	0
V396	0.4417	0.04278	0	0.30696	0.16823	0.04032
V397	0.30488	0.1798	0.06264	0	0.05668	0.396
V398	0.17023	0.58989	0	0.07313	0.1641	0.00265
V399	0.10976	0	0.79155	0	0.09869	0
V400	0.26824	0.01085	0	0.36429	0.08932	0.26729
V401	0.21214	0	0.60199	0	0.16186	0.02401
V402	0.13271	0	0	0.76285	0.10444	0
V403	0.23538	0	0.02619	0	0.42384	0.3146
V404	0.09056	0	0.85643	0	0.053	0
V405	0.34102	0.30561	0.06288	0.05922	0.19146	0.03981
V406	0.25968	0.044	0.18593	0.03871	0.25969	0.21199
V407	0.17975	0	0.68602	0	0.04861	0.08563
V408	0.18353	0.05319	0	0.65635	0.10692	0
V409	0.65278	0.05589	0.06242	0.01832	0.06686	0.14374
V410	0.66517	0.03551	0.06673	0.01734	0.08129	0.13396
V411	0.29819	0	0.01329	0.22719	0.06146	0.39986
V412	0.45662	0.16773	0.07266	0.04566	0.18731	0.07002
V413	0.12152	0.05003	0	0.70502	0.12343	0
V414	0.19179	0.01341	0	0.52429	0.27051	0
V415	0.15938	0	0.27989	0.27651	0.2675	0.01672
V416	0.15576	0.11306	0	0.19805	0.49439	0.03875
V417	0.34039	0	0.11188	0.08888	0.04643	0.41241
V418	0.14629	0.02952	0.36531	0.04494	0.41287	0.00106
V419	0.34325	0.04471	0.04336	0	0	0.56868
V420	0.3521	0.01921	0.05181	0	0	0.57688
V421	0.1385	0.01454	0.01425	0.0017	0.82988	0.00113
V422	0.24034	0.26471	0	0	0.47535	0.0196
V423	0.14717	0.10787	0	0.67978	0.06518	0
V424	0.58921	0.09606	0.05792	0.07769	0.07296	0.10617
V425	0.09087	0.06819	0	0	0.84094	0
V426	0.29263	0.03848	0.22391	0	0.01486	0.43012
V427	0.4234	0.10484	0.13351	0.10949	0.13047	0.09828
V428	0.29372	0	0	0.58849	0.11779	0
V429	0.10662	0	0.00631	0.48363	0.40344	0
V430	0.18344	0.02409	0.51691	0.10546	0.1608	0.00929
V431	0.08711	0	0.83724	0	0.07564	0
V432	0.12857	0.38532	0	0.41549	0.07062	0
V433	0.0731	0	0	0.79219	0.1347	0
V434	0.14309	0.22857	0.06592	0.41039	0.15203	0
V435	0.12879	0	0	0	0.7601	0.11111
V436	0.61509	0.11157	0.05513	0.04214	0.06579	0.11027
V437	0.27465	0.22863	0.25612	0	0.18186	0.05874
V438	0.14136	0.34691	0	0.04855	0.46318	0
V439	0.07393	0	0.06197	0	0.8641	0
V440	0.23543	0.01184	0.39143	0	0.29225	0.06906
V441	0.21014	0.0303	0.43549	0.06979	0.13025	0.12403
V442	0.39633	0.11188	0.16926	0.04434	0.14554	0.13264
V443	0.09663	0	0	0.71136	0.192	0
V444	0.54873	0.04767	0.07219	0.02702	0.1643	0.14009
V445	0.66926	0.03527	0.08443	0.01695	0.06421	0.12988
V446	0.17066	0.47998	0.21871	0.02864	0.08841	0.01361
V447	0.27474	0.20897	0	0.17883	0.10366	0.2338
V448	0.1091	0	0.77268	0	0.11822	0
V449	0.48602	0.02949	0.00774	0.26565	0.11391	0.09719
V450	0.15586	0	0.63186	0	0.21228	0
V451	0.18978	0.00033	0.11035	0.0728	0.62674	0
V452	0.24089	0	0	0.38589	0.18528	0.18794
V453	0.3305	0	0.47111	0.03064	0.14231	0.02545
V454	0.28241	0.00375	0.03263	0.49693	0.18428	0
V455	0.20836	0.69724	0	0.08954	0	0.00486
V456	0.61267	0.02406	0.08952	0.01652	0.10593	0.1513
V457	0.29617	0.01277	0.04351	0	0.23801	0.40954
V458	0.14453	0	0.39319	0	0.41622	0.04606
V459	0.11321	0	0.5118	0.19804	0.17695	0
V460	0.36875	0.04416	0.23862	0.08481	0.14027	0.12339
V461	0.32813	0.0033	0	0.38175	0.2626	0.02423
V462	0.10509	0	0.832	0	0.06292	0
V463	0.06648	0	0	0	0.93352	0
V464	0.18787	0.70976	0	0.09956	0.00281	0
V465	0.36717	0.06338	0.40242	0	0.10592	0.06111
V466	0.15125	0	0	0.6585	0.19025	0
V467	0.67442	0.02923	0.07752	0.01734	0.06491	0.13658
V468	0.35747	0.07408	0.05339	0.19989	0.29241	0.02276
V469	0.16656	0.07679	0.59657	0	0.14291	0.01716
V470	0.48743	0.00859	0.06112	0.04314	0.31724	0.08249
V471	0.18204	0.15903	0.46681	0	0.16051	0.03161
V472	0.16374	0.45667	0	0.04623	0.30955	0.0238
V473	0.15049	0.7905	0	0.05901	0	0
