cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V556	0.00193	0.05987	0.90981	0.02839
V557	0.83263	0.02971	0.0098	0.12786
V558	0.06053	0.8078	0.02582	0.10586
V559	0.01017	0.81021	0.17936	0.00026
V560	0.67336	0.32171	0	0.00493
V561	0.00257	0.06449	0.92402	0.00891
V562	0.7957	0.01213	0.11066	0.0815
V563	0.24088	0.03309	0.71985	0.00618
V564	0.05608	0.09024	0.84082	0.01287
V565	0.1228	0.25634	0.40075	0.22011
V566	0.71728	0.093	0.00432	0.1854
V567	0.21913	0.46261	0.02701	0.29125
V568	0.25511	0.00951	0.06458	0.67079
V569	0.69891	0.02991	0.00103	0.27015
V570	0.02287	0.2857	0.63272	0.05871
V571	0.8249	0.12439	0	0.05071
V572	0.44599	0.01862	0.4478	0.08759
V573	0.06341	0.18605	0.0147	0.73584
V574	0.03237	0.79681	0.15992	0.0109
V575	0.01883	0.08648	0.14607	0.74862
V576	0.14493	0.81083	0.0336	0.01064
V577	0.03783	0.04528	0.24042	0.67648
V578	0.05186	0.06845	0.71222	0.16746
V579	0.0069	0.89019	0.08526	0.01765
V580	0.1569	0.01014	0.12884	0.70411
V581	0.07288	0.09068	0.00992	0.82652
V582	0.60146	0.14059	0.03212	0.22583
V583	0.00693	0.05003	0.62783	0.31522
V584	0.5286	0.15053	0.28942	0.03145
V585	0.00833	0.02159	0.48515	0.48493
V586	0.23049	0.02611	0.66241	0.08099
V587	0.26202	0.03113	0.68133	0.02553
V588	0.64968	0.04199	0.0253	0.28304
V589	0.05017	0.83655	0.05818	0.05511
V590	0.0436	0.7721	0.17942	0.00488
V591	0.00114	0.0441	0.23567	0.71909
V592	0.1565	0.06336	0.77898	0.00117
V593	0.59913	0.00606	0.18544	0.20937
V594	0.3378	0.28564	0.3359	0.04065
V595	0.03491	0.03821	0.04004	0.88683
V596	0.03331	0.28375	0.24135	0.4416
