Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V161	0.01434	0.01802	0.20059	0.65693	0.04679	0.00908	0.01735	0.00406	0.0209	0.01194
V162	0	0	0.03543	0.0051	0	0.00075	0.03407	0	0.01607	0.90856
V163	0.12154	0.02015	0.66337	0.06797	0.03099	0.01228	0.01875	0.01162	0.01444	0.03888
V164	0.04075	0.01425	0.73256	0.08311	0.03529	0.01188	0.03005	0	0.02133	0.03079
V165	0.01285	0	0.25718	0.02668	0.00066	0	0.02595	0.00637	0.01685	0.65344
V166	0.05566	0.10018	0.14939	0.48065	0.03183	0.00921	0.03057	0.05114	0.04153	0.04985
V167	0.79371	0.00499	0.08333	0.01116	0.03129	0.00058	0.02406	0	0.05089	0
V168	0.07253	0.01554	0.02805	0.01114	0.03735	0.28209	0.05668	0.30855	0.163	0.02507
V169	4e-04	0	0.05784	0.13282	0	0.14215	0.02943	0.00918	0.00566	0.62252
V170	0.02645	0.00793	0.08253	0.01479	0.0728	0.00365	0.02731	0	0.74954	0.01502
V171	0.01249	0.00561	0.24451	0.09124	0.06147	0.36722	0.07017	0.03748	0.09053	0.01928
V172	0.00069	0.01792	0.05267	0.02007	0.08359	0.13722	0.63435	0.00139	0.03704	0.01505
V173	0.00975	0	0.0332	0.00978	0.03101	0.01012	0.46565	0	0.03084	0.40965
V174	0.01398	0.09189	0.26035	0.34136	0.10874	0.02095	0.02378	0.00966	0.00962	0.11967
V175	0.73861	0.00597	0.16253	0.01394	0.03118	4e-05	0.03857	0.0037	0.00546	0
V176	0.19864	0	0.03435	0.01355	0.04113	0.62756	0.04386	0	0.03292	0.00799
V177	0.62233	0.00014	0.07911	0.0803	0.01536	0.00039	0.022	0.00906	0.00893	0.16237
V178	0.20907	0.00504	0.03725	0.03598	0.06839	0.52836	0.04546	0	0.00088	0.06958
V179	0.17598	0.14179	0.04554	0.01609	0.55947	0.00144	0.0223	0	0.00682	0.03058
V180	0.43784	0.11117	0.11737	0.26087	0.03078	0.00673	0.02277	0.00098	0.01097	0.00052
V181	0.02854	0.16741	0.56007	0.0594	0.04988	0.0055	0.08417	0	0.01422	0.0308
V182	0.00615	0.06905	0.02602	0.04106	0.31256	0.04091	0.04478	0.37624	0.06417	0.01906
V183	0.01941	0.15961	0.15001	0.48596	0.0403	0.00775	0.1205	0.0012	0.01023	0.00502
V184	0.19078	0	0.02941	0.02057	0.01705	0.48211	0.03908	0.0218	0.00196	0.19723
V185	0.57751	0.00418	0.09916	0.15233	0.02932	0.00206	0.02262	0.05894	0.04646	0.00741
V186	0.73438	0.01209	0.09453	0.08409	0.02959	0.00036	0.03213	0.00479	0.00803	0
V187	0.67829	0.00235	0.15293	0.01766	0.02215	0	0.02693	0.00351	0.04789	0.04829
V188	0.08176	0.23154	0.04423	0.07312	0.47537	0.00215	0.0341	0.00133	0.01302	0.04338
V189	0.75183	0.00312	0.09046	0.06139	0.02264	0.01089	0.0233	0.00471	0.0077	0.02397
V190	0.00853	0.03176	0.06725	0.01322	0.12546	0.09826	0.028	0	0.61353	0.014
