Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V418	0.55042	0.36541	0.02475	0	0.05943
V419	0.2745	0	0.01428	0.15616	0.55506
V420	0.24884	0	0.09645	0.08354	0.57117
V421	0.02006	0	0.12781	0.10858	0.74355
V422	0.04292	0	0.04733	0.69741	0.21235
V423	0.31711	0.15615	0.29261	0.17581	0.05833
V424	0.01004	0	0.49749	0.03359	0.45888
V425	0.35388	0.35154	0.00177	0.01976	0.27305
V426	0.2658	0.15514	0.02177	0.43662	0.12066
V427	0.21526	0.5903	0.14991	0	0.04453
V428	0.11439	0.61065	0.07879	0.08155	0.11461
V429	0.13692	0.73274	0.00955	0.05365	0.06713
V430	0.04633	0	0.41894	0.19844	0.33629
V431	0.13685	0.34175	0.20177	0.23021	0.08942
V432	0.33929	0.03054	0.13007	0.33484	0.16526
V433	0.21226	0	0.52199	0.20562	0.06013
V434	0.25882	0.25494	0.37618	0.00298	0.10708
V435	0.57829	0.01509	0.36261	0.01033	0.03368
V436	0.0817	0.55978	0.1046	0.05393	0.19999
V437	0.21766	0	0.02347	0.20357	0.5553
V438	0.15859	0.27831	0.20265	0.26246	0.09799
V439	0.63271	0	0.04039	0.2798	0.0471
V440	0.03387	0.32929	0.54539	0.0056	0.08585
V441	0.04807	0.50719	0.37496	0.01927	0.05051
V442	0.07671	0.85088	0.01976	0	0.05264
V443	0.9477	0	0.00112	0.0213	0.02988
V444	0.17667	0.40712	0.03539	0.30293	0.07788
V445	0.09133	0.38894	0.04382	0.40478	0.07115
V446	0.14214	0.00479	0.10319	0.55895	0.19093
V447	0.09131	0	0.00569	0.46746	0.43553
V448	0.1857	0	0.01106	0.08366	0.71957
V449	0	0.02836	0.92071	0	0.05093
V450	0.23449	0.05769	0.25618	0.14236	0.30929
V451	0.30437	0.16691	0.06519	0.32473	0.1388
V452	0.03608	0	0.15927	0.69657	0.10808
V453	0.04244	0	0	0.47915	0.47842
V454	0.01465	0	0.69261	0.03194	0.2608
V455	0.08163	0.20448	0.28414	0.06359	0.36616
V456	0.94037	0	0	0.00318	0.05645
V457	0.68157	0.17843	0.03708	0.04019	0.06273
V458	0.03643	0.33905	0.50136	0.04458	0.07859
V459	0.16759	0.03326	0.05533	0.48458	0.25924
V460	0.70706	0.00584	0.20063	0.04131	0.04516
V461	0.20957	0.27454	0.24875	0.02139	0.24575
V462	0.07965	0.05707	0.01251	0.50881	0.34197
V463	0.24688	0.0336	0.01258	0.63834	0.06861
V464	0.17255	0.16018	0.62467	0	0.0426
V465	0.06585	0.07787	0.01125	0.09376	0.75127
V466	0.0441	0	0	0.17016	0.78574
V467	0.08616	0.23517	0.0242	0.51622	0.13825
V468	0.56678	0.26969	0.11074	0	0.05279
V469	0.04502	0.31206	0.05971	0.27535	0.30787
V470	0.85556	0.02521	0.02749	0.05715	0.03458
V471	0.41227	0.26469	0.03131	0.13315	0.15857
V472	0.02999	0.00966	0.0388	0.08799	0.83355
V473	0.05422	0.1949	0.24658	0.30475	0.19955
V474	0.32479	0.1029	0.06409	0.42294	0.08527
V475	0.17591	0.00701	0.6006	0.02705	0.18943
V476	0.18831	0.00437	0.10218	0.5931	0.11204
V477	0.06817	0.85835	0.0201	0	0.05339
V478	0.19558	0	0	0.06943	0.73498
V479	0.85653	0.02503	0.03513	0.04922	0.03409
V480	0.15469	0.61415	0.0618	0.09825	0.07111
V481	0.26691	0.33824	0.06741	0.1715	0.15594
V482	0.12584	0.63502	0.18543	0	0.05371
V483	0.32801	0.49581	0.00493	0.08908	0.08218
V484	0.23756	0.47836	0.12017	0.11053	0.05338
V485	0.68905	0.04259	0.12016	0.09981	0.04841
V486	0.08469	0.05162	0.3045	0.03967	0.51952
V487	0.15534	0.10089	0.41641	0.27579	0.05158
V488	0.44722	0.03585	0	0.33047	0.18646
V489	0.01482	0.21139	0.65589	0.05874	0.05915
V490	0.01519	0.0018	0.74224	0.18426	0.05652
V491	0.05966	0.4415	0.05239	0.11336	0.33308
V492	0.06145	0.12249	0.03238	0.69023	0.09346
V493	0.04245	0	0.00322	0.85864	0.09569
V494	0.34922	0	0.01058	0.52094	0.11926
V495	0.3574	0.18393	0.21877	0.15231	0.08759
V496	0.16035	0.00059	0.05308	0.06714	0.71884
V497	0.12388	0.0026	0.1504	0.14572	0.57739
V498	0.09195	0.80156	0.03308	0.00492	0.06849
V499	0.06133	0.20392	0.26363	0.08473	0.38639
V500	0.13184	0.45867	0.11414	0.19914	0.09621
V501	0.09445	0.3018	0.01508	0.05604	0.53263
V502	0.14494	0.74023	0.04714	0.02123	0.04646
V503	0.47322	0	0.20935	0.13481	0.18262
V504	0.50357	0.17409	0.00541	0.01887	0.29806
V505	0.64639	0	0.01678	0.08634	0.25048
V506	0.05078	0.49767	0.07001	0.03428	0.34726
V507	0.85375	0	0.02463	0.07101	0.05062
V508	0.04906	0.59911	0.20984	0.03496	0.10703
V509	0.07733	0.4322	0.14316	0.18541	0.16191
V510	0.41675	0.46209	0.0499	0.02806	0.0432
V511	0.07537	0.28651	0.50994	0.02941	0.09878
V512	0.16934	0.42942	0.17799	0.04762	0.17564
V513	0.18309	0.63531	0.07747	0.03573	0.06841
V514	0.0236	0	0.22307	0.09393	0.6594
V515	0.10473	0.11101	0	0.71153	0.07273
V516	0.18408	0.33416	0.11362	0.30694	0.0612
V517	0.04641	0.01297	0.05085	0.80372	0.08604
V518	0.44158	0	0.32599	0.1714	0.06103
V519	0.81128	0.03348	0.00502	0.11217	0.03805
V520	0.09168	0.78691	0.0257	0.04558	0.05013
V521	0.23195	0	0.13006	0.57783	0.06015
V522	0.05871	0.17485	0.5668	0.12008	0.07956
