cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V315	0.11456	0.64344	0.03763	0.20438
V316	0.30503	0.11703	0.42288	0.15506
V317	0.08104	0.72004	0.04638	0.15254
V318	0.0325	0.57303	0.01508	0.37939
V319	0.05119	0.06241	0.85933	0.02708
V320	0.06804	0.1247	0.69373	0.11353
V321	0.6273	0.36501	0.0076	8e-05
V322	0.19059	0.31882	0.0788	0.41179
V323	0.0512	0.04107	0.10608	0.80165
V324	0.66864	0.24449	0.06972	0.01715
V325	0.30067	0.6399	0.0548	0.00463
V326	0.00105	0.57118	0.0974	0.33038
V327	0.01623	0.15075	0.11893	0.71409
V328	0.03885	0.03172	0.77471	0.15472
V329	0.1653	0.10444	0.18941	0.54085
V330	0.37845	0.01465	0.36104	0.24586
V331	0.34721	0.0841	0.04896	0.51973
V332	0.00819	0.06108	0.20894	0.72179
V333	0.41821	0.06331	0.41652	0.10197
V334	0.3424	0.01535	0.38554	0.25671
V335	0.02112	0.31296	0.55064	0.11528
V336	0.16844	0.71837	0.01977	0.09342
V337	0.2772	0.3907	0.30684	0.02526
V338	0.00269	0.98099	0.01031	0.00601
V339	0.11634	0.03311	0.84354	0.00701
V340	0.0487	0.2027	0.57253	0.17608
V341	0.0232	0.05714	0.08038	0.83928
V342	0.22783	0.01788	0.63719	0.11709
V343	0.95819	0.02883	0.0071	0.00588
V344	0.6695	0.14706	0.18321	0.00023
V345	0.01898	0.06534	0.91399	0.00169
V346	0.2232	0.09898	0.31481	0.36301
V347	0.04027	0.0313	0.14779	0.78064
V348	0.0498	0.66815	0.1473	0.13475
V349	0.3416	0.14616	0.41653	0.09571
V350	0.02805	0.80104	0.17084	7e-05
V351	0.01427	0.03762	0.4333	0.5148
V352	0.04076	0.03215	0.86081	0.06628
V353	0.88875	0.02449	0.03349	0.05328
V354	0.04089	0.69899	0.22694	0.03318
V355	0.26328	0.06425	0.50052	0.17195
V356	0.03133	0.04314	0.11833	0.80719
V357	0.10464	0.31632	0.30779	0.27126
V358	0.55301	0.09457	0.05324	0.29917
V359	0.57933	0.0526	0.03578	0.33229
V360	0.54578	0.42382	0.0197	0.01069
V361	0.00124	0.43904	0.55398	0.00575
V362	0.00274	0.97357	0.01785	0.00584
V363	0.15872	0.1002	0.51345	0.22764
V364	0.14198	0.05655	0.71739	0.08408
V365	0.26087	0.03885	0.01951	0.68077
V366	0.07043	0.70092	0.08454	0.14411
V367	0.58064	0.13164	0.00555	0.28216
V368	0.08073	0.75051	0.08356	0.0852
V369	0.01529	0.38726	0.59192	0.00554
V370	0.28816	0.25664	0.4298	0.0254
V371	0.17905	0.7353	0.02799	0.05766
V372	0.15354	0.05743	0.13557	0.65347
V373	0.06877	0.12068	0.51761	0.29294
V374	0.76126	0.02333	0.21502	0.00039
V375	0.03705	0.05258	0.16477	0.74559
V376	0.03054	0.05091	0.11671	0.80184
V377	0.79445	0.00842	0.01206	0.18506
V378	0.00662	0.0389	0.44299	0.51149
V379	0.33554	0.19169	0.01422	0.45855
V380	0.14007	0.07011	0.22315	0.56666
V381	0.74147	0.01657	0.09444	0.14751
V382	0.07491	0.04899	0.86906	0.00705
V383	0.83821	0.01177	0.04913	0.10089
V384	0.56455	0.06714	0.14067	0.22764
V385	0.86162	0.01825	0.07465	0.04549
V386	0.29181	0.02302	0.16044	0.52473
V387	0.59444	0.13119	0.20044	0.07393
V388	0.37519	0.31963	0.15818	0.14701
V389	0.41165	0.51948	0.01181	0.05707
V390	0.28298	0.24132	0.47072	0.00498
V391	0.41775	0.10101	0.02175	0.45949
V392	0.42763	0.20539	0.17957	0.18741
V393	0.27234	0.20886	0.38131	0.13749
V394	0.08443	0.22377	0.12456	0.56724
V395	0.21372	0.38571	0.21929	0.18128
V396	0.00981	0.96309	0.00816	0.01894
V397	0.78632	0.07883	0.1036	0.03126
V398	0.44968	0.12414	0.10411	0.32207
V399	0.18486	0.5601	0.15803	0.097
V400	0.00111	0.59374	0.0674	0.33775
