Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V438	0.14528	0.29229	0.20477	0.26465	0.093
V439	0.62149	0	0.04367	0.28351	0.05134
V440	0.02466	0.34736	0.54994	0.00209	0.07595
V441	0.03512	0.52924	0.38101	0.01693	0.0377
V442	0.05915	0.88792	0.02158	0	0.03135
V443	0.93652	0.00319	0.00687	0.02116	0.03227
V444	0.16143	0.42477	0.03505	0.30774	0.07102
V445	0.07865	0.40249	0.04296	0.4104	0.06549
V446	0.13668	0.0098	0.10078	0.56015	0.19259
V447	0.09022	0	0.00487	0.4693	0.43561
V448	0.18681	0	0.01314	0.07312	0.72693
V449	0	0.04743	0.90544	0	0.04713
V450	0.22604	0.06822	0.26148	0.13852	0.30574
V451	0.29058	0.17969	0.0647	0.32814	0.13689
V452	0.03549	0	0.15627	0.69496	0.11327
V453	0.04151	0	0	0.48067	0.47781
V454	0.01378	0.0098	0.69656	0.02603	0.25383
V455	0.0739	0.21801	0.29201	0.0575	0.35857
V456	0.92939	0.01083	0	0.00201	0.05777
V457	0.66062	0.20335	0.03819	0.03913	0.05872
V458	0.02679	0.35607	0.50612	0.04188	0.06913
V459	0.1616	0.03886	0.05352	0.48675	0.25927
V460	0.68467	0.02658	0.20387	0.03989	0.04499
V461	0.19697	0.29332	0.25602	0.016	0.23769
V462	0.07603	0.06082	0.01038	0.51181	0.34097
V463	0.23619	0.04149	0.00916	0.6396	0.07356
V464	0.16128	0.17715	0.62461	0	0.03696
V465	0.06296	0.08271	0.01229	0.08398	0.75806
V466	0.04427	0	0	0.16343	0.7923
V467	0.07737	0.24366	0.02219	0.52064	0.13613
V468	0.54472	0.29579	0.11328	0	0.04621
V469	0.03583	0.32565	0.06055	0.27683	0.30113
V470	0.83178	0.04943	0.02786	0.05641	0.03453
V471	0.39844	0.28423	0.03162	0.13276	0.15295
V472	0.02832	0.01057	0.04128	0.07706	0.84277
V473	0.04713	0.20492	0.24891	0.30456	0.19448
V474	0.31031	0.11432	0.06254	0.42655	0.08628
V475	0.16863	0.02061	0.60455	0.02163	0.18459
V476	0.18044	0.01076	0.0991	0.59377	0.11593
V477	0.05055	0.89561	0.02196	0	0.03188
V478	0.19737	0	0	0.05838	0.74425
V479	0.83271	0.04931	0.03566	0.04833	0.03398
V480	0.13829	0.64211	0.06397	0.09871	0.05692
V481	0.25193	0.35785	0.06869	0.17242	0.14911
V482	0.10961	0.66277	0.1899	0	0.03772
V483	0.31136	0.52298	0.00573	0.0891	0.07084
V484	0.22038	0.50254	0.12301	0.11119	0.04288
V485	0.66774	0.06262	0.12162	0.09989	0.04813
V486	0.08141	0.05967	0.31349	0.02975	0.51569
V487	0.14556	0.11239	0.41624	0.27542	0.05039
V488	0.43416	0.04831	0	0.33111	0.18642
V489	0.00886	0.22701	0.65544	0.05607	0.05262
V490	0.01371	0.01588	0.73349	0.18134	0.05558
V491	0.04719	0.46372	0.05452	0.11063	0.32394
V492	0.05607	0.12726	0.02915	0.69142	0.0961
V493	0.04212	0	0.00103	0.8536	0.10325
V494	0.34072	0	0.01061	0.52433	0.12434
V495	0.34169	0.20023	0.22191	0.15238	0.0838
V496	0.15935	0.00382	0.05546	0.05595	0.72541
V497	0.12176	0.00664	0.15487	0.13897	0.57776
V498	0.07486	0.8384	0.03524	0.00292	0.04858
V499	0.05422	0.21666	0.27101	0.07894	0.37917
V500	0.11643	0.47879	0.11646	0.20141	0.08692
V501	0.08601	0.32024	0.01625	0.04828	0.52921
V502	0.12767	0.77447	0.04933	0.02007	0.02846
V503	0.46752	0	0.21625	0.13335	0.18288
V504	0.49293	0.19418	0.00581	0.0136	0.29348
V505	0.64286	0	0.02095	0.08405	0.25215
V506	0.03712	0.52364	0.07345	0.02882	0.33697
V507	0.84461	0	0.03035	0.07164	0.0534
V508	0.03417	0.62534	0.21563	0.03262	0.09224
V509	0.06361	0.45107	0.14646	0.18619	0.15267
V510	0.39759	0.4914	0.05166	0.02689	0.03247
V511	0.06526	0.30324	0.51546	0.02591	0.09014
V512	0.1545	0.45208	0.18365	0.04443	0.16534
V513	0.16615	0.66604	0.08034	0.03435	0.05311
V514	0.02363	0	0.23176	0.08476	0.65985
V515	0.09762	0.1158	0	0.71022	0.07637
V516	0.16944	0.34927	0.1142	0.31115	0.05594
V517	0.0438	0.01648	0.04665	0.80067	0.0924
V518	0.43239	0	0.33276	0.17209	0.06277
V519	0.78763	0.05653	0.00487	0.11255	0.03842
V520	0.07485	0.82143	0.02746	0.04517	0.0311
