Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V305	0.21978	0.30198	0.08203	0.10383	0.29237
V306	0.30238	0.64048	0	0	0.05714
V307	0.25459	0	0.2412	0.45714	0.04707
V308	0.25921	0	0.62878	0.05564	0.05637
V309	0.67057	0.03909	0.04245	0.10314	0.14475
V310	0.04914	0	0	0.14041	0.81045
V311	0.03822	0	0.02866	0.85406	0.07906
V312	0.09691	0.23525	0.23641	0.00566	0.42576
V313	0.07259	0.28235	0.00724	0.32272	0.31509
V314	0.10148	0	0	0.40186	0.49666
V315	0.92226	0	0.00831	0	0.06944
V316	0.10435	0.55577	0.22545	0.01091	0.10353
V317	0.40373	0.06248	0.47087	0	0.06292
V318	0.88604	0	0	0	0.11396
V319	0.11275	0.0559	0.77469	0	0.05666
V320	0.09904	0	0	0.82669	0.07427
V321	0.14223	0.31795	0.28282	0.18925	0.06775
V322	0.01058	0.2573	0.54416	0.03628	0.15167
V323	0.26706	0.19773	0.41259	0	0.12261
V324	0.06469	0.00899	0.0322	0.81963	0.0745
V325	0.6477	0.08187	0.07518	0.09775	0.0975
V326	0.06557	0	0.04372	0.16778	0.72293
V327	0.32469	0.48018	0.09701	0	0.09812
V328	0.05808	0.26755	0.14624	0.46076	0.06737
V329	0.02247	0.02358	0.36044	0.52532	0.06818
V330	0.08843	0.02132	0.78886	0	0.1014
V331	0.15764	0	0.07829	0.11536	0.64872
V332	0.4883	0.02736	0.41564	0	0.0687
V333	0.43956	0	0.28913	0.14929	0.12201
V334	0.04367	0.27757	0.52315	0.06605	0.08957
V335	0.73825	0.03269	0.07375	0.01389	0.14142
V336	0.15031	0.56361	0.23134	0	0.05475
V337	0.02429	0	0.00422	0.19712	0.77437
V338	0.73683	0	0.13837	0	0.1248
V339	0.19808	0.52445	0.1651	0	0.11236
V340	0.04608	0.14416	0.10311	0.07797	0.62869
V341	0.01437	0.48486	0.3992	0	0.10156
V342	0.31462	0.12772	0.42138	0.09115	0.04514
V343	0.70092	0	0.26035	0	0.03872
V344	0.08698	0.7546	0.0361	0.00653	0.1158
V345	0.24565	0.01402	0	0.30256	0.43778
V346	0.04163	0.29556	0.29296	0.28871	0.08114
V347	0.08147	0.50547	0.01853	0.30935	0.08519
V348	0.0273	0.11897	0.42573	0.24502	0.18298
V349	0.06527	0.29749	0.50026	0	0.13698
V350	0.11415	0.40353	0.07519	0.23109	0.17603
V351	0.20198	0	0.41109	0.32229	0.06464
V352	0.09852	0.53434	0.31629	0	0.05085
V353	0.26251	0.31626	0.03052	0.04272	0.34799
V354	0.58036	0.00077	0.37746	0	0.0414
V355	0.10571	0	0.3062	0.52699	0.0611
V356	0.10338	0.02063	0.78798	0	0.08801
V357	0.05626	0.01817	0.50205	0.03121	0.39231
V358	0.05557	0.00016	0.02496	0.84172	0.0776
V359	0.07615	0.0819	0.00104	0.7753	0.06561
V360	0.72193	0.02298	0.08155	0.13232	0.04122
V361	0.32829	0.4687	0.07831	0	0.1247
V362	0.80958	0	0.08141	0	0.10901
V363	0.05192	0	0	0.18614	0.76194
V364	0.05235	0.26877	0.01575	0.4445	0.21863
V365	0.03234	0	0.00091	0.86482	0.10193
V366	0.23175	0.02079	0.57282	0.04625	0.12839
V367	0.24539	0.19614	0.19652	0.16489	0.19706
V368	0.75137	0.06592	0.1117	0	0.071
V369	0.03185	0.64926	0.21271	0.05955	0.04663
V370	0.0382	0.13201	0.11221	0.37996	0.33762
V371	0.03808	0.87668	0.03871	0	0.04653
V372	0.66933	0.04419	0.13356	0.09211	0.06081
V373	0.10648	0.65116	0.11675	0.07517	0.05044
V374	0.11977	0.02005	0.35498	0.45191	0.05328
V375	0.32946	0	0.57069	0.05243	0.04742
V376	0.02	0	0.3927	0.02858	0.55873
V377	0.08574	0.49797	0.19119	0.17249	0.05261
V378	0.12576	0.54204	0.16021	0	0.17198
V379	0.03954	0	0.09805	0.1107	0.75171
V380	0.03835	0.02158	0.15863	0.52418	0.25726
V381	0.17425	0.01702	0	0.04386	0.76486
V382	0.43008	0	0	0.29354	0.27638
V383	0.05142	0	0.2417	0.64858	0.0583
V384	0.31646	0.0092	0.15257	0.42823	0.09355
V385	0.10626	0.07294	0	0.04701	0.77379
V386	0.66295	0	0	0.29223	0.04482
V387	0.28804	0	0	0.63548	0.07648
V388	0.03896	0.83305	0.03059	0.04373	0.05368
V389	0.10755	0.77166	0.01419	0.0129	0.0937
V390	0.1955	0	0	0.66445	0.14005
V391	0.70839	0.14099	0	0.05331	0.0973
V392	0.9171	0.03231	0.0044	0	0.04619
V393	0.12299	0	0.13379	0.54712	0.1961
V394	0.72515	0	0.01622	0.14019	0.11844
V395	0.01948	0	0.34166	0.57032	0.06854
V396	0.5628	0.00886	0.38124	0	0.0471
V397	0.68176	0.12146	0.02835	0.09355	0.07487
V398	0.08186	0	0.14522	0.64794	0.12497
V399	0.06344	0	0	0.30039	0.63617
V400	0.162	0.52196	0.14372	0.12896	0.04337
V401	0.34614	0	0.59939	0.00667	0.04781
V402	0.40629	0.00255	0.42717	0.05026	0.11373
V403	0.17442	0.04654	0	0.16288	0.61616
V404	0.01793	0.02924	0.45765	0.39604	0.09913
V405	0.36087	0.23858	0.06277	0.20902	0.12876
V406	0.02241	0.03696	0.86026	0	0.08038
V407	0.88596	0.02691	0.03003	0.01358	0.04352
V408	0.04117	0.37049	0.00115	0.25981	0.32738
V409	0.12951	0	0.04735	0.68149	0.14165
V410	0.14362	0.10995	0.31223	0.04728	0.38693
V411	0.02594	0	0	0.0758	0.89826
V412	0.03498	0.12327	0.12258	0.05301	0.66616
V413	0.03754	0.23735	0.13981	0.37234	0.21296
V414	0.06492	0.05922	0	0.4847	0.39116
V415	0.18314	0	0	0.04269	0.77417
V416	0.12964	0.05905	0.01308	0.17657	0.62166
V417	0.01695	0.00325	0.7387	0.12297	0.11812
V418	0.53096	0.38588	0.01654	0	0.06661
V419	0.27522	0	0.00839	0.14351	0.57287
V420	0.25251	0	0.08777	0.06421	0.5955
V421	0.01856	0	0.11881	0.08554	0.77709
V422	0.03967	0	0.03691	0.72053	0.20289
