Monocytes	Neutrophils	B_cells	NK_cells	T_cells_CD4.	Macrophages
V442	0.5587	0.08589	0.20677	0.08875	0.03345	0.02643
V443	0	0.02169	0.12536	0.85295	0	0
V444	0.83201	0.00782	0.01676	0.04639	0.09703	0
V445	0.95239	0.0178	0.00337	0.01804	0.00841	0
V446	0	0.53598	0.38711	0.05977	0	0.01714
V447	0.11685	0.21568	0	0.29971	0	0.36776
V448	0	0.05159	0.89944	0	0.04897	0
V449	0.67196	0.02321	0.00652	0.2983	0	0
V450	0.06612	0.03301	0.74227	0	0.1586	0
V451	0.08962	0.04549	0.16959	0.1637	0.5316	0
V452	0.06373	0	0.05964	0.57446	0	0.30216
V453	0.32776	0.03021	0.55337	0.08867	0	0
V454	0.1817	0.0918	0.15416	0.57235	0	0
V455	0.05118	0.76938	0.06622	0.08576	0	0.02746
V456	0.90676	0	0.01965	0.02714	0.04645	0
V457	0.07923	0	0	0.07444	0.20702	0.63932
V458	0.0579	0	0.48783	0.01317	0.40803	0.03308
V459	0	0.03385	0.68347	0.28268	0	0
V460	0.47482	0.03381	0.30164	0.15914	0.00221	0.02839
V461	0.32805	0.04904	0.01585	0.48425	0.1228	0
V462	0	0.02281	0.95959	0.01612	0	0.00147
V463	0	0.011	0	0.07762	0.91138	0
V464	0.02765	0.78777	0.03297	0.10129	0.03595	0.01437
V465	0.40895	0.08675	0.47736	0	0.02695	0
V466	0.0478	0.05955	0.0517	0.80533	0.03562	0
V467	0.96799	0.00703	0	0.0189	0.00608	0
V468	0.37526	0.10826	0.10247	0.26313	0.15089	0
V469	0	0.12326	0.78757	0.07902	0	0.01015
V470	0.66035	0.01059	0.02554	0.08085	0.22267	0
V471	0.00165	0.20475	0.66821	0.069	0.01124	0.04515
V472	0.02472	0.5082	0	0.08267	0.35894	0.02547
V473	0	0.85685	0.04913	0.07822	0	0.0158
V474	0.01523	0.0438	0.47387	0.4671	0	0
V475	0.03396	0.14837	0.33948	0.20074	0.27745	0
V476	0.60468	0	0	0.26263	0.00318	0.12951
V477	0.01151	0.60111	0.09087	0.15871	0	0.13781
V478	0	0.02999	0.9392	0.00775	0	0.02306
V479	0.01334	0.13813	0.82036	0.00034	0.02783	0
V480	0	0.21318	0	0.38059	0.40624	0
V481	0.46457	0.07752	0.11211	0.08578	0.26001	0
V482	0.61759	0	0.00164	0.02742	0	0.35336
V483	0	0.80548	0.11711	0.07741	0	0
V484	0.86301	0.00363	0.06156	0.01096	0.06085	0
V485	0.27053	0.11935	0.55123	0.05889	0	0
V486	0.23729	0.00377	0.74276	0.01618	0	0
V487	0	0.30545	0	0.03944	0.65511	0
V488	0.29047	0.59319	0.02666	0.08968	0	0
V489	0.82894	0.02019	0.07339	0.01829	0.05919	0
V490	0.13388	0	0	0.11829	0	0.74784
V491	0.06091	0.25476	0.42045	0.0027	0.26117	0
V492	0.07967	0	0.30117	0.13952	0.02594	0.4537
V493	0.84341	0.11337	0	0.04322	0	0
V494	0.01941	0	0.44223	0.02698	0	0.51138
V495	0.22523	0.49017	0.24461	0.04	0	0
