B_cells	NK_cells	T_cells_CD4.	Monocytes
V310	0.05091	0.38257	0.09864	0.46787
V311	0.51236	0.48764	0	0
V312	0.02807	0.85483	0.1171	0
V313	0	0.07523	0	0.92477
V314	0	0.56208	0.05294	0.38498
V315	0.08466	0.71208	0	0.20325
V316	0.29575	0.17127	0.37598	0.15701
V317	0.03961	0.81222	0	0.14817
V318	0	0.60751	0	0.39249
V319	0	0.09413	0.90587	0
V320	0.00324	0.1941	0.68133	0.12133
V321	0.65267	0.34733	0	0
V322	0.18884	0.38274	0.00376	0.42465
V323	0.07042	0.01792	0.00151	0.91014
V324	0.69918	0.28661	0.01422	0
V325	0.26968	0.72445	0.00587	0
V326	0	0.64802	0.03152	0.32045
V327	0.00823	0.17716	0.02694	0.78767
V328	0	0.04517	0.78574	0.16909
V329	0.17352	0.13662	0.11262	0.57724
V330	0.40819	0.00201	0.31763	0.27216
V331	0.37678	0.07526	0	0.54796
V332	0	0.05818	0.11573	0.82609
V333	0.42732	0.09336	0.38155	0.09776
V334	0.36714	0.00325	0.34324	0.28638
V335	0	0.40273	0.50514	0.09213
V336	0.13758	0.78641	0	0.076
V337	0.24734	0.47307	0.27959	0
V338	0	1	0	0
V339	0.03124	0.01332	0.95544	0
V340	0	0.28679	0.5316	0.18161
V341	0.0357	0.01816	0	0.94614
V342	0.21673	0.00146	0.6505	0.13131
V343	1	0	0	0
V344	0.70316	0.15997	0.13687	0
V345	0	0.03955	0.96045	0
V346	0.22246	0.1412	0.25077	0.38557
V347	0.05333	0.00242	0.04766	0.89659
V348	0	0.76096	0.11221	0.12682
V349	0.3291	0.20724	0.37626	0.0874
V350	0	0.8736	0.1264	0
V351	0	0.03849	0.37432	0.58718
V352	0	0.03859	0.90943	0.05198
V353	0.97419	0	0	0.02581
V354	0	0.79623	0.20377	0
V355	0.25432	0.09886	0.46308	0.18374
V356	0.0457	0.01973	0.01095	0.92362
V357	0.07041	0.40208	0.25184	0.27566
V358	0.5859	0.10546	0	0.30865
V359	0.6225	0.02996	0	0.34753
V360	0.551	0.449	0	0
V361	0	0.48736	0.51264	0
V362	0	1	0	0
V363	0.13175	0.15331	0.46878	0.24616
V364	0.09702	0.09245	0.7235	0.08703
V365	0.283	0	0	0.717
V366	0.02384	0.79427	0.04332	0.13857
V367	0.60749	0.10939	0	0.28312
V368	0.0313	0.85105	0.04663	0.07103
V369	0	0.44171	0.55829	0
V370	0.2597	0.33399	0.40631	0
V371	0.1485	0.81826	0	0.03324
V372	0.17688	0.06052	0.04915	0.71345
V373	0.0265	0.18207	0.47094	0.32048
V374	0.8332	0	0.1668	0
V375	0.04334	0.04385	0.06899	0.84382
V376	0.04355	0.03362	0.01025	0.91258
V377	0.84048	0	0	0.15952
V378	0	0.03826	0.38233	0.5794
V379	0.34988	0.18061	0	0.46951
V380	0.14882	0.089	0.14643	0.61576
V381	0.81238	0	0.03781	0.14981
V382	0	0.05444	0.94556	0
V383	0.91564	0	0	0.08436
V384	0.59595	0.0873	0.0815	0.23526
V385	0.95442	0.00375	0.02024	0.02159
V386	0.33046	0.00242	0.08741	0.57971
V387	0.60978	0.1757	0.1562	0.05832
V388	0.36771	0.38987	0.10566	0.13677
V389	0.40978	0.56122	0	0.029
V390	0.24022	0.30329	0.45648	0
V391	0.44682	0.07617	0	0.47701
V392	0.42867	0.26605	0.12317	0.18211
V393	0.25084	0.28337	0.33273	0.13306
V394	0.08008	0.27411	0.04594	0.59987
V395	0.1891	0.46561	0.17004	0.17524
V396	0	1	0	0
V397	0.84722	0.09587	0.05457	0.00234
V398	0.47338	0.16026	0.035	0.33136
V399	0.1526	0.64408	0.11994	0.08338
V400	0	0.66855	0	0.33145
V401	0	0.2044	0.75145	0.04415
V402	0.84305	0.15695	0	0
V403	0.03699	0.01111	0	0.9519
V404	0.01499	0.25544	0.64467	0.0849
V405	0.23532	0.03328	0.10951	0.62189
V406	0.67423	0.25687	0	0.0689
V407	0	1	0	0
V408	0.03779	0.30676	0.38737	0.26808
V409	0.00017	0	0	0.99983
V410	0.01598	0.98402	0	0
V411	0.45649	0	0	0.54351
V412	0.11947	0.10356	0.50518	0.27179
V413	0.00414	0.57487	0.14874	0.27225
V414	0	0.5929	0.31283	0.09427
V415	0.46877	0.03253	0.19687	0.30182
V416	0	0.0873	0.9127	0
V417	0.34872	0.65128	0	0
V418	0.06825	0.12759	0.07383	0.73034
V419	0.02832	0	0	0.97168
V420	0	0.96936	0	0.03064
V421	0.09962	0.06463	0.72476	0.11099
V422	0.05715	0.01578	0	0.92707
V423	0	0.04293	0.95707	0
V424	0	0.07111	0.62079	0.3081
V425	0	0.30163	0.61174	0.08663
V426	0.00677	0.07821	0.85865	0.05638
V427	0.02462	0.47509	0.15414	0.34615
V428	0.03105	0.8965	0.01323	0.05922
V429	0.02683	0	0	0.97317
V430	0.80284	0.16042	0	0.03674
V431	0.15703	0.03472	0.45138	0.35687
V432	0.11706	0.08449	0	0.79845
V433	0	0.80688	0	0.19312
V434	0.36608	0.07058	0	0.56334
V435	0.558	6e-05	0.0656	0.37634
V436	0.42245	0	0.05304	0.52451
V437	0.23312	0.2125	0	0.55438
V438	0.64605	0.16372	0	0.19023
V439	0.03907	0.05591	0	0.90503
V440	0.52898	0.00457	0	0.46645
V441	0	0.17725	0.62079	0.20196
V442	0.30582	0.40604	0.09338	0.19477
V443	0.82293	0	0.02947	0.14761
V444	0	0.03955	0.96045	0
V445	0.64795	0.01716	0.33489	0
V446	0	0.95253	0.01239	0.03508
V447	0.66456	0.11393	0.14241	0.07909
V448	0.00348	0.08246	0.13069	0.78337
V449	0.58664	0.04896	0.28153	0.08287
V450	0.06126	0.93874	0	0
V451	1	0	0	0
V452	0.0506	0	0	0.9494
V453	0.88568	0.08258	0.01021	0.02153
V454	0	1	0	0
V455	0.63146	0.03688	0.29177	0.03989
V456	0.30998	0.1577	0.37561	0.15671
V457	0	0	0	1
V458	0.27043	0.21169	0	0.51788
V459	0	0.90013	0.05165	0.04823
V460	1	0	0	0
V461	0.06912	0	0	0.93088
V462	0.35547	0.22701	0	0.41753
V463	0.22302	0.55658	0.12652	0.09388
V464	0.54027	0.06102	0	0.39871
V465	0.40171	0.47099	0	0.1273
V466	0.61383	0.16977	0	0.21641
V467	0.2955	0.6604	0.04071	0.0034
V468	0.51122	0.46478	0	0.024
V469	0	0.22125	0.2455	0.53325
V470	0.56924	0.15176	0.14338	0.13562
V471	0.28597	0.09457	0	0.61945
V472	0.32272	0.32838	0	0.3489
V473	0.02354	0.64193	0.33453	0
V474	0.13872	0	0.01537	0.84591
V475	0.16687	0.47199	0.02104	0.3401
V476	0.18635	0	0	0.81365
V477	0.63627	0.04255	0.17464	0.14653
V478	0.09939	0.63596	0	0.26464
V479	0	0.12204	0.83077	0.04719
V480	0.0644	0.34877	0	0.58683
V481	0.06451	0.03841	0.89708	0
V482	0.7389	0.19004	0.06827	0.00279
V483	0.13801	0.12921	0	0.73278
V484	0.03216	0.03775	0	0.93009
V485	0.073	0.81937	0	0.10763
V486	0.26444	0.32024	0.07532	0.33999
V487	0.08805	0.05308	0.00134	0.85753
V488	0	0.01611	0.92098	0.06291
V489	0.14857	0.13862	0.71281	0
V490	0.34407	0.37475	0.00662	0.27456
V491	0.44287	0.52465	0	0.03247
V492	0	0.91245	0.08755	0
V493	0.02629	0	0	0.97371
V494	0.14587	0.20768	0.53032	0.11613
V495	0.17487	0.71465	0.11047	0
V496	0.24606	0.74766	0	0.00628
V497	0	0.00252	0.99748	0
V498	0.33827	0.10801	0	0.55372
V499	0.62285	0.29981	0.07734	0
V500	0.01935	0.1742	0.78633	0.02012
V501	0.00343	0	0	0.99657
V502	0.55594	0.32757	0.11649	0
V503	0.19605	0.12508	0.14932	0.52955
V504	0.19898	0.77103	0	0.02999
V505	0.175	0.26949	0.21961	0.3359
V506	0.0308	0.32241	0.45007	0.19672
V507	0.65039	0.12224	0.07283	0.15454
V508	0.80728	0.18275	0	0.00997
V509	0.19775	0.08928	0.51496	0.198
V510	0.1603	0.59636	0.24334	0
V511	0.01528	0.48083	0	0.50389
V512	0.26999	0.05545	0.00414	0.67042
V513	0.01053	0.75089	0.19824	0.04034
V514	0.02171	0.01389	0	0.9644
V515	0.83588	0.06076	0	0.10335
V516	0.97031	0.02969	0	0
V517	0.02371	0.03317	0.20345	0.73967
V518	1	0	0	0
V519	0	0.94559	0	0.05441
V520	0	0	0.64443	0.35557
V521	0.58315	0.05458	0.36227	0
V522	0	0.16712	0.56871	0.26417
V523	0.35278	0.16206	0.22651	0.25865
V524	0	0.84844	0.15156	0
V525	0.26194	0.21063	0	0.52744
V526	0.69431	0.09478	0.01531	0.19559
V527	0.19095	0.03145	0.38629	0.39131
V528	0.03625	0.95629	0	0.00746
V529	0.04795	0.08141	0.16893	0.70171
V530	0	0.25811	0.67937	0.06252
V531	0	0.93938	0.06062	0
V532	0.1614	0.35526	0	0.48334
V533	0.2666	0.4206	0.09375	0.21905
V534	0	0.03143	0.72662	0.24194
V535	0.57727	0	0	0.42273
V536	0.18421	0	0.35305	0.46274
V537	0.5927	0.29517	0.11213	0
V538	0.49513	0.0614	0.01979	0.42368
V539	0.2409	0.50851	0.12318	0.1274
V540	0.16054	0.80056	0.03622	0.00268
V541	0	0.59205	0	0.40795
V542	0.18503	0.16607	0.21412	0.43478
V543	0.94291	0	0	0.05709
V544	0.10073	0.11484	0.1102	0.67423
V545	0.38794	0.17188	0	0.44018
V546	0	0.98104	0.01896	0
V547	0	0.71121	0.28879	0
V548	0.08494	0.87002	0.04504	0
V549	0.28644	0.04654	0.66702	0
V550	0.61946	0	0	0.38054
V551	0.13529	0.84146	0	0.02324
V552	0	0.55459	0	0.44541
V553	0.16927	0.19822	0.63251	0
V554	0.0625	0.05654	0	0.88097
V555	0.04825	0.29011	0.30933	0.35231
V556	0	0.05394	0.94606	0
V557	0.88061	0	0	0.11939
V558	0.00641	0.89346	0	0.10013
V559	0	0.86018	0.13982	0
V560	0.70443	0.29557	0	0
V561	0	0.04034	0.95966	0
V562	0.8596	0	0.06631	0.07409
V563	0.18414	0.00879	0.80706	0
V564	0	0.111	0.889	0
V565	0.07698	0.3301	0.36236	0.23057
V566	0.74598	0.06314	0	0.19088
V567	0.20126	0.49475	0	0.30399
V568	0.26794	0	0	0.73206
V569	0.72022	0	0	0.27978
V570	0	0.35604	0.61841	0.02555
V571	0.88439	0.09405	0	0.02156
V572	0.45167	0.00956	0.4503	0.08847
V573	0.05986	0.14521	0	0.79493
V574	0	0.86474	0.13526	0
V575	0.01353	0.10592	0.04688	0.83367
V576	0.0905	0.9095	0	0
V577	0.02873	0.05716	0.15466	0.75945
V578	0	0.10454	0.70984	0.18561
V579	0	0.95589	0.04411	0
V580	0.17299	0	0.03519	0.79182
V581	0.07573	0.02682	0	0.89745
V582	0.6133	0.15136	0	0.23534
V583	0	0.07012	0.59039	0.33949
V584	0.52133	0.19592	0.27564	0.00711
V585	0	0.01704	0.42872	0.55424
V586	0.19574	0.02333	0.69477	0.08615
V587	0.22702	0.02752	0.73816	0.0073
V588	0.67964	0.01191	0	0.30846
V589	0	0.93985	0.02662	0.03353
V590	0	0.84295	0.15705	0
V591	0	0.04517	0.13686	0.81797
V592	0.06572	0.05997	0.87431	0
V593	0.63323	0	0.13456	0.23221
V594	0.30664	0.35307	0.32104	0.01925
V595	0.03933	0	0	0.96067
V596	0	0.34977	0.18208	0.46815
V597	0	0.65919	0.31208	0.02873
V598	0	0.14765	0.85235	0
V599	0.64824	0.35176	0	0
V600	0.3495	0.54996	0	0.10054
V601	0.15407	0.33313	0.01386	0.49894
V602	0.03973	0	0	0.96027
V603	0	0.38431	0	0.61569
V604	0.51779	0.15022	0.33199	0
V605	0.00432	0.40989	0.39077	0.19503
V606	0.77171	0.14114	0	0.08716
V607	0.71182	1e-05	0.05777	0.2304
V608	0.18965	0.21198	0.36811	0.23027
V609	0	0.29661	0.18991	0.51348
V610	0.84153	0.01313	0.03868	0.10666
V611	0.31634	0	0	0.68366
V612	0	0.13528	0.83599	0.02873
V613	0	0.40392	0.59608	0
V614	0.82552	0.06016	0	0.11432
V615	0.14528	0.00688	0	0.84785
V616	0.02683	0.81325	0	0.15992
V617	0.45006	0.19057	0.35937	0
V618	0.75877	0	0	0.24123
V619	0.39483	0.03746	0.29573	0.27198
V620	0	0.70725	0.29275	0
V621	0.43539	0.19218	0.13153	0.2409
V622	0.32943	0.28138	0.38919	0
V623	0.01165	0.09398	0.07009	0.82428
V624	0.83614	0.16386	0	0
V625	0.2423	0.57687	0.05489	0.12594
V626	1	0	0	0
V627	0.00376	0.01458	0	0.98166
V628	0	0.21139	0	0.78861
V629	0.08663	0.36234	0.25014	0.30089
V630	0	0.40568	0.58717	0.00715
V631	0	0.23883	0.03081	0.73036
V632	0.6389	0	0.07369	0.2874
V633	0	0.0616	0.8547	0.0837
V634	0.36276	0.31489	0.32236	0
V635	0	0.82209	0	0.17791
V636	0.05959	0.15367	0.66602	0.12071
V637	0.31579	0.2395	0.02354	0.42117
V638	0.38901	0.30998	0.00447	0.29654
V639	0.20697	0.49704	0.29599	0
V640	0	0.20609	0.78397	0.00994
V641	0.97087	0.0134	0	0.01574
V642	0.81718	0.15024	0	0.03258
V643	0	0.23692	0.42664	0.33644
V644	0.97125	0.02875	0	0
V645	0.21276	0.48487	0.30237	0
V646	0	1	0	0
V647	0.07766	0.13326	0.74755	0.04152
V648	0.39771	0.50081	0.10148	0
V649	0	0.10242	0.87943	0.01815
V650	0	0.13723	0.81962	0.04315
V651	0.26679	0.00356	0.72965	0
V652	0.04843	0.12704	0.43021	0.39431
V653	0.07369	0.76687	0.06628	0.09316
V654	0.74197	0.23244	0.00316	0.02243
V655	0	0.62923	0	0.37077
V656	0.20338	0.27242	0	0.5242
V657	0.03323	0.02739	0	0.93939
V658	0.63212	0.24872	0	0.11916
V659	0.31724	0.11812	0.34934	0.21531
V660	0	1	0	0
V661	0.0278	0.48973	0	0.48247
V662	0.41065	0.0231	0.47662	0.08963
V663	0.20016	0.10728	0.58665	0.10592
V664	0.14692	0.10406	0.71988	0.02914
V665	0.73081	0.20692	0	0.06227
V666	0.6433	0	0.02614	0.33056
V667	0.81112	0.06737	0.12151	0
V668	0.039	0.91423	0.04677	0
V669	0.192	0.49006	0.2326	0.08534
V670	0	1	0	0
V671	0.34288	0.34872	0.23588	0.07253
V672	0	0.05511	0.94489	0
V673	0.20013	0.44155	0.20527	0.15305
V674	0.76413	0.13669	0	0.09917
V675	0.0902	0.40266	0.30273	0.20441
V676	0.02512	0.13991	0.02611	0.80886
V677	0.37738	0.46993	0.05097	0.10172
V678	0.50297	0.49703	0	0
V679	0	0.37028	0.62972	0
V680	0.2696	0.62435	0.10606	0
V681	0.97049	0.02951	0	0
V682	0.03825	0.37697	0.57034	0.01444
V683	0	1	0	0
V684	0.74199	0.18832	0.04597	0.02373
V685	0.49759	0.4026	0.08532	0.0145
V686	0.0792	0.2268	0.09131	0.60269
V687	0.03947	0	0	0.96053
V688	0.36351	0.53564	0	0.10085
