CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V399	0.07156	0.00745	0.69637	0.05245	0.11809	0.05408
V400	0.1819	0.04042	0.05096	0.32315	0.1457	0.25787
V401	0.15238	0.02877	0.5324	0.02592	0.18543	0.0751
V402	0.11045	0.02366	0.0304	0.63011	0.15765	0.04773
V403	0.17959	0.0146	0.06391	0.05804	0.40274	0.28112
V404	0.06386	0.0155	0.76547	0.01536	0.10134	0.03847
V405	0.2715	0.27093	0.11961	0.07228	0.20107	0.0646
V406	0.18944	0.06415	0.18964	0.09721	0.25368	0.20588
V407	0.12028	0.02594	0.6014	0.01361	0.1096	0.12918
V408	0.1081	0.09429	0.05194	0.51913	0.14746	0.07908
V409	0.55613	0.07599	0.09215	0.0338	0.11771	0.12422
V410	0.56717	0.0612	0.09234	0.03387	0.13053	0.11489
V411	0.21008	0.0269	0.07023	0.22071	0.13374	0.33834
V412	0.37557	0.16687	0.11211	0.06654	0.20066	0.07824
V413	0.08453	0.09834	0.04687	0.56447	0.17124	0.03455
V414	0.13029	0.06716	0.04019	0.45349	0.26202	0.04685
V415	0.09821	0.01805	0.28334	0.3099	0.20827	0.08224
V416	0.10528	0.12141	0.03702	0.22066	0.42688	0.08876
V417	0.25699	0.0225	0.12999	0.11766	0.12581	0.34705
V418	0.07798	0.06898	0.33979	0.12686	0.32924	0.05716
V419	0.26201	0.04742	0.08512	0.02355	0.13629	0.44561
