Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V439	0.62818	0	0.04294	0.27668	0.05221
V440	0.05316	0.31612	0.55939	0.00951	0.06182
V441	0.07066	0.51152	0.37621	0.02116	0.02045
V442	0.09951	0.87014	0.01568	0	0.01467
V443	0.94235	0.00314	0.00411	0.02639	0.02401
V444	0.17717	0.43505	0.02923	0.29063	0.06792
V445	0.08636	0.41855	0.03942	0.39341	0.06227
V446	0.11557	0.01422	0.10348	0.55337	0.21337
V447	0.06281	0	0.00716	0.45312	0.4769
V448	0.16234	0	0.01304	0.08184	0.74278
V449	0.0046	0	0.97687	0	0.01854
V450	0.22432	0.06166	0.25247	0.14045	0.3211
V451	0.29039	0.19317	0.06092	0.3134	0.14212
V452	0.00413	0	0.16476	0.70661	0.1245
V453	0.01406	0	0	0.46404	0.52191
V454	0.00733	0	0.69599	0.03588	0.26079
V455	0.08077	0.20362	0.28006	0.0639	0.37165
V456	0.92924	0.01087	0	0.00905	0.05084
V457	0.66932	0.206	0.03139	0.04093	0.05237
V458	0.05356	0.33018	0.51307	0.04711	0.05607
V459	0.1423	0.04811	0.05331	0.47265	0.28363
V460	0.69777	0.02365	0.19736	0.0436	0.03762
V461	0.21489	0.2812	0.24162	0.02333	0.23896
V462	0.05123	0.07197	0.01081	0.4932	0.3728
V463	0.22492	0.05523	0.00929	0.63231	0.07825
V464	0.19651	0.13734	0.64612	0.00053	0.01949
V465	0.04643	0.08511	0.01164	0.08909	0.76773
V466	0.02083	0	0	0.16148	0.81769
V467	0.06864	0.26013	0.02094	0.50487	0.14541
V468	0.56891	0.29103	0.10398	0	0.03608
V469	0.03562	0.32688	0.05701	0.26379	0.3167
V470	0.83555	0.05514	0.02412	0.05743	0.02776
V471	0.40337	0.29088	0.02517	0.12744	0.15314
V472	0.00916	0.01401	0.03938	0.08389	0.85355
V473	0.04417	0.20071	0.24882	0.30058	0.20572
V474	0.30889	0.12888	0.06091	0.41234	0.08899
V475	0.17788	0	0.60425	0.03145	0.18641
V476	0.16402	0.01576	0.10273	0.59057	0.12693
V477	0.0908	0.8778	0.0161	0.00028	0.01501
V478	0.17342	0	0	0.06844	0.75814
V479	0.83713	0.05434	0.03158	0.05009	0.02687
V480	0.17045	0.63428	0.05409	0.09348	0.0477
V481	0.26463	0.36027	0.06128	0.16414	0.14968
V482	0.15072	0.64712	0.17896	0	0.0232
V483	0.33455	0.5163	0	0.08538	0.06377
V484	0.24907	0.49815	0.1127	0.10654	0.03354
V485	0.67556	0.06786	0.11576	0.09833	0.04249
V486	0.07688	0.04379	0.30075	0.04186	0.53672
V487	0.15573	0.09572	0.42799	0.2783	0.04226
V488	0.42259	0.06277	0	0.31695	0.19769
V489	0.02951	0.18326	0.68878	0.06328	0.03517
V490	0.00641	0	0.76642	0.18846	0.03872
V491	0.06147	0.45345	0.04766	0.10725	0.33016
V492	0.03388	0.143	0.03096	0.68859	0.10357
V493	0.00731	0	0.00397	0.8736	0.11513
V494	0.33194	0	0.01191	0.51802	0.13814
V495	0.35592	0.20065	0.21411	0.14944	0.07988
V496	0.13703	0.01061	0.05163	0.06563	0.73511
V497	0.10455	0.00587	0.14716	0.14111	0.6013
V498	0.11443	0.81889	0.0265	0.00586	0.03433
V499	0.05826	0.20271	0.2603	0.08393	0.3948
V500	0.13891	0.47961	0.10797	0.19116	0.08235
V501	0.08849	0.31152	0.01239	0.05346	0.53415
V502	0.16644	0.75851	0.03999	0.02139	0.01367
V503	0.46472	0	0.20901	0.13554	0.19073
V504	0.48474	0.19915	0.00128	0.02061	0.29423
V505	0.62948	0	0.02017	0.08729	0.26306
V506	0.05758	0.50559	0.06501	0.03331	0.33851
V507	0.84802	0	0.02792	0.07351	0.05055
V508	0.06847	0.60982	0.20413	0.03482	0.08277
V509	0.08215	0.44893	0.1383	0.17799	0.15262
V510	0.42624	0.48127	0.04254	0.02889	0.02107
V511	0.09277	0.27576	0.51921	0.03245	0.07981
V512	0.18003	0.44083	0.17019	0.047	0.16194
V513	0.20145	0.65205	0.06966	0.03499	0.04186
V514	0.0051	0	0.21496	0.09348	0.68646
V515	0.07846	0.13294	0	0.7079	0.0807
V516	0.18398	0.35787	0.10926	0.29757	0.05133
V517	0.01151	0.02367	0.05194	0.81228	0.1006
V518	0.4421	0	0.32816	0.17215	0.05758
V519	0.79091	0.06483	0.00198	0.10949	0.0328
V520	0.11305	0.8076	0.01898	0.04387	0.01651
V521	0.21386	0	0.13284	0.58314	0.07016
V522	0.06847	0.15598	0.58758	0.12333	0.06463
