B_cells	NK_cells	T_cells_CD4.	Monocytes
V581	0.17434	0.1135	0	0.71217
V582	0.59726	0.15399	0.04957	0.19919
V583	0.05717	0.07388	0.61865	0.2503
V584	0.5075	0.16025	0.33225	0
V585	0.07645	0.02885	0.49055	0.40415
V586	0.26983	0.03045	0.64945	0.05027
V587	0.29403	0.03319	0.67278	0
V588	0.64619	0.04146	0.05281	0.25953
V589	0.11787	0.72962	0.13106	0.02145
V590	0.0967	0.65932	0.24399	0
V591	0.03566	0.05258	0.28771	0.62406
V592	0.19318	0.05648	0.75034	0
V593	0.58698	0	0.2303	0.18272
V594	0.35399	0.2791	0.36691	0
V595	0.13988	0.0559	0.07139	0.73283
V596	0.08251	0.29632	0.27361	0.34756
V597	0.02126	0.5468	0.4022	0.02974
V598	0.0778	0.14	0.7822	0
V599	0.62433	0.30587	0.0698	0
V600	0.38872	0.45297	0.08278	0.07553
V601	0.22059	0.29081	0.1071	0.3815
V602	0.15071	0.06677	0.04107	0.74146
V603	0.06771	0.37966	0.05615	0.49648
V604	0.50313	0.12425	0.37262	0
V605	0.11007	0.32648	0.43446	0.12899
V606	0.72456	0.15797	0.02389	0.09359
V607	0.65761	0	0.15208	0.19031
V608	0.25553	0.17125	0.41502	0.1582
V609	0.07405	0.25349	0.28951	0.38296
V610	0.74598	0.01273	0.13925	0.10205
V611	0.36188	0	0.09251	0.54561
V612	0.08128	0.12284	0.76698	0.0289
V613	0.08975	0.31762	0.59263	0
V614	0.7435	0.06437	0.08267	0.10946
V615	0.23968	0.08081	0.00538	0.67413
V616	0.13324	0.65663	0.09921	0.11093
V617	0.46079	0.15506	0.38414	0
V618	0.75164	0.00803	0	0.24033
V619	0.40859	0.03207	0.35975	0.19959
V620	0.05941	0.5774	0.36319	0
V621	0.44397	0.16095	0.21151	0.18356
V622	0.36475	0.21775	0.4175	0
V623	0.0788	0.09345	0.21597	0.61178
V624	0.79626	0.19584	0.00199	0.00591
V625	0.30369	0.469	0.13696	0.09034
V626	0.91677	0.05022	0	0.03301
V627	0.03061	0.04524	0.17039	0.75377
V628	0.03233	0.25405	0.05552	0.6581
V629	0.17118	0.29353	0.32296	0.21233
