cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V417	0.37294	0.61583	0.00607	0.00516
V418	0.06266	0.10096	0.15934	0.67704
V419	0.02415	0.02947	0.05696	0.88942
V420	0.00175	0.90042	0.01365	0.08418
V421	0.13953	0.03786	0.71979	0.10283
V422	0.04491	0.08787	0.01879	0.84843
V423	0.07121	0.0336	0.8747	0.0205
V424	0.00036	0.04898	0.65611	0.29455
V425	0.04808	0.21026	0.64389	0.09777
V426	0.07803	0.04409	0.81888	0.059
V427	0.05989	0.38448	0.21286	0.34277
V428	0.08081	0.78607	0.05518	0.07794
V429	0.02167	0.02928	0.06527	0.88378
V430	0.75996	0.1573	0.01812	0.06461
V431	0.16413	0.02642	0.49174	0.31772
V432	0.09771	0.09957	0.05694	0.74578
V433	0.05136	0.74706	0.00125	0.20033
V434	0.32892	0.07355	0.05866	0.53887
V435	0.50081	0.01695	0.13182	0.35042
V436	0.36969	0.02016	0.12607	0.48408
V437	0.2212	0.22698	0.00852	0.5433
V438	0.61843	0.14693	0.03502	0.19962
V439	0.03266	0.12225	0.01744	0.82765
V440	0.47757	0.03955	0.03813	0.44474
V441	0.05703	0.10892	0.64876	0.18529
V442	0.31238	0.33074	0.15125	0.20564
V443	0.74439	0.01042	0.09532	0.14987
V444	0.01872	0.06133	0.9183	0.00165
V445	0.59865	0.02117	0.35532	0.02486
V446	0.03138	0.84526	0.05513	0.06823
V447	0.63463	0.08236	0.18991	0.0931
V448	0.01547	0.07061	0.21557	0.69836
V449	0.55331	0.03645	0.31792	0.09233
V450	0.13951	0.84388	0.01661	0
V451	0.92691	0.05425	0	0.01884
V452	0.03397	0.03548	0.09122	0.83933
V453	0.81667	0.06734	0.06833	0.04766
V454	0.00213	0.93648	0.04917	0.01222
V455	0.59075	0.03085	0.32194	0.05646
V456	0.31357	0.10458	0.42456	0.15729
V457	0.0014	0.07907	0.0325	0.88703
V458	0.25663	0.2248	0.00813	0.51045
V459	0.01425	0.80574	0.0937	0.08632
V460	0.94358	0.01581	0.0288	0.01182
V461	0.05847	0.06068	0.0204	0.86045
V462	0.34074	0.2416	0.00188	0.41578
V463	0.24606	0.4728	0.17133	0.10981
V464	0.5035	0.097	0.00658	0.39292
V465	0.40069	0.42594	0.02733	0.14604
V466	0.58862	0.178	0.00521	0.22818
V467	0.30918	0.57405	0.08301	0.03376
V468	0.50105	0.39612	0.05303	0.0498
V469	0.01326	0.16227	0.31716	0.50731
V470	0.55102	0.10978	0.19574	0.14346
V471	0.25662	0.10474	0.04206	0.59658
V472	0.31607	0.32833	0.00151	0.35409
V473	0.09209	0.53649	0.35287	0.01855
V474	0.10978	0.02056	0.12042	0.74925
V475	0.17564	0.39565	0.08832	0.34039
V476	0.15408	0.03285	0.06727	0.7458
V477	0.59518	0.03448	0.22202	0.14832
V478	0.12483	0.59884	0.00652	0.2698
V479	0.01323	0.07702	0.83302	0.07673
V480	0.07303	0.30953	0.05217	0.56527
V481	0.13221	0.0319	0.82288	0.013
V482	0.70087	0.14981	0.11687	0.03246
V483	0.11775	0.11099	0.08381	0.68746
V484	0.02249	0.09505	0.03782	0.84464
V485	0.11244	0.75085	0.01253	0.12417
V486	0.26355	0.25234	0.14237	0.34174
V487	0.06691	0.05875	0.1	0.77434
V488	0.00296	0.02971	0.87512	0.09221
V489	0.19826	0.09386	0.69594	0.01193
V490	0.3371	0.30628	0.07624	0.28038
V491	0.44072	0.46474	0.03566	0.05889
V492	0.02517	0.83656	0.13306	0.0052
V493	0.04734	0.02931	0.01185	0.9115
V494	0.17959	0.13614	0.56703	0.11725
V495	0.21509	0.62282	0.14387	0.01822
V496	0.26569	0.69222	0.00015	0.04193
V497	0.01413	0.03688	0.93996	0.00903
V498	0.3065	0.10082	0.05902	0.53365
V499	0.60839	0.25832	0.12855	0.00473
V500	0.08927	0.10968	0.76648	0.03456
V501	0.00285	0.03431	0.07471	0.88813
V502	0.54891	0.26557	0.1604	0.02512
V503	0.18495	0.0907	0.22245	0.50191
