CD19B	CD56NK	CD4MemoryT	CD14
V307	0	0.85629	0.06157	0.08214
V308	0.08389	0.27956	0.29341	0.34314
V309	0.13217	0.34513	0.10967	0.41302
V310	0	0.33686	0.1617	0.50144
V311	0.3175	0.48883	0.1091	0.08458
V312	0	0.70968	0.17933	0.11099
V313	0	0.15966	0.04902	0.79132
V314	0	0.44435	0.12187	0.43378
V315	0	0.59875	0.09854	0.30271
V316	0.15993	0.20429	0.35965	0.27613
V317	0	0.64976	0.10008	0.25016
V318	0	0.50699	0.05424	0.43877
V319	0.01374	0.14433	0.68814	0.15378
V320	0.01247	0.21595	0.53573	0.23585
V321	0.42635	0.38253	0.11521	0.07591
V322	0.03495	0.35072	0.13306	0.48128
V323	0	0.11187	0.10045	0.78768
V324	0.44249	0.28784	0.16595	0.10372
V325	0.13169	0.63479	0.144	0.08952
V326	0	0.50844	0.1019	0.38965
V327	0	0.19483	0.10913	0.69604
V328	0	0.11494	0.59218	0.29288
V329	0.03163	0.18705	0.18621	0.59511
V330	0.20933	0.09442	0.32824	0.368
V331	0.14016	0.16235	0.1127	0.58478
V332	0	0.12602	0.15308	0.72089
V333	0.24517	0.15512	0.37653	0.22319
V334	0.18854	0.09538	0.33686	0.37922
V335	0	0.35991	0.41747	0.22262
V336	0.02799	0.67394	0.09884	0.19923
V337	0.13836	0.43212	0.30315	0.12638
V338	0	0.87894	0.05028	0.07079
V339	0.06347	0.10791	0.70545	0.12317
V340	0	0.2745	0.43439	0.29111
V341	0	0.11405	0.07729	0.80866
V342	0.13067	0.09614	0.52769	0.2455
V343	0.71623	0.06657	0.1312	0.086
V344	0.47714	0.19247	0.2444	0.08599
V345	0	0.1152	0.76777	0.11702
V346	0.08512	0.18625	0.27399	0.45464
V347	0	0.09876	0.12474	0.7765
V348	0	0.61135	0.15941	0.22924
V349	0.18885	0.22962	0.36593	0.21561
V350	0	0.75246	0.17286	0.07468
V351	0	0.11501	0.30188	0.58311
V352	0.00696	0.11554	0.68126	0.19624
V353	0.62775	0.07847	0.14481	0.14897
V354	0	0.66005	0.21286	0.1271
V355	0.14311	0.15721	0.40583	0.29384
V356	0	0.10896	0.101	0.79004
V357	0.00245	0.36592	0.26341	0.36821
V358	0.30241	0.16443	0.13594	0.39722
V359	0.32649	0.11863	0.12065	0.43423
V360	0.33701	0.44545	0.12702	0.09052
V361	0	0.45371	0.453	0.09329
V362	0	0.87229	0.05693	0.07078
V363	0.06038	0.1923	0.40028	0.34705
V364	0.07148	0.14586	0.56897	0.21369
V365	0.08412	0.11271	0.07999	0.72318
V366	0	0.63434	0.12382	0.24184
V367	0.32782	0.19364	0.09217	0.38638
V368	0	0.68622	0.13102	0.18276
V369	0	0.41475	0.48579	0.09945
V370	0.16039	0.32423	0.38261	0.13278
V371	0.03449	0.69874	0.11178	0.15499
V372	0.01976	0.14709	0.14586	0.68728
V373	0	0.20773	0.38966	0.40261
V374	0.57023	0.07168	0.2682	0.08989
V375	0	0.12213	0.13617	0.7417
V376	0	0.1147	0.10083	0.78447
V377	0.52981	0.05681	0.11089	0.30249
V378	0	0.11634	0.30394	0.57972
V379	0.132	0.2449	0.09064	0.53247
V380	0.02149	0.15899	0.20037	0.61915
V381	0.48397	0.08094	0.17267	0.26242
V382	0.03141	0.12229	0.72381	0.12248
V383	0.57847	0.06298	0.15123	0.20733
V384	0.32355	0.14652	0.19574	0.33419
V385	0.60893	0.07354	0.1752	0.14233
V386	0.12238	0.10302	0.17755	0.59705
V387	0.37031	0.20211	0.24435	0.18324
V388	0.17425	0.36569	0.20451	0.25556
V389	0.20803	0.52834	0.1106	0.15303
V390	0.16505	0.3022	0.43093	0.10182
V391	0.18647	0.17503	0.09927	0.53922
V392	0.21796	0.26179	0.22396	0.29629
V393	0.13309	0.27886	0.33562	0.25242
V394	0	0.26716	0.13695	0.59589
V395	0.0692	0.41607	0.22703	0.2877
V396	0	0.86079	0.05297	0.08624
V397	0.53961	0.14292	0.19172	0.12575
V398	0.21848	0.19886	0.16403	0.41863
V399	0.05103	0.55198	0.19081	0.20618
V400	0	0.52188	0.08351	0.3946
V401	0	0.22816	0.5843	0.18755
V402	0.57012	0.20336	0.14846	0.07807
V403	0	0.10666	0.08231	0.81103
V404	0.01795	0.25436	0.5176	0.21009
V405	0.06627	0.12161	0.18561	0.62651
V406	0.40158	0.28529	0.12095	0.19218
V407	0	0.87894	0.05028	0.07079
V408	0	0.29634	0.34177	0.36189
V409	0	0.10046	0.04938	0.85016
V410	0	0.80556	0.09333	0.10111
V411	0.21049	0.09017	0.07883	0.62052
V412	0.05384	0.15924	0.42217	0.36475
V413	0	0.46696	0.18321	0.34982
V414	0	0.49715	0.28603	0.21681
V415	0.23086	0.11	0.26315	0.39599
V416	0	0.15368	0.7325	0.11382
V417	0.19091	0.61901	0.10339	0.08668
V418	0	0.17348	0.14662	0.6799
V419	0	0.09653	0.05607	0.84739
V420	0	0.79094	0.05143	0.15763
V421	0.07165	0.1261	0.56969	0.23256
V422	0	0.1318	0.05018	0.81801
V423	0.0297	0.11424	0.71504	0.14101
V424	0	0.12754	0.47144	0.40102
V425	0	0.2872	0.49698	0.21582
V426	0.0333	0.13471	0.64822	0.18377
V427	0	0.39946	0.19327	0.40727
V428	0	0.7163	0.11369	0.17001
V429	0	0.09572	0.06059	0.8437
V430	0.50532	0.2079	0.12903	0.15775
V431	0.06427	0.1164	0.38721	0.43211
V432	0	0.16686	0.09071	0.74243
V433	0	0.67397	0.04325	0.28279
V434	0.13385	0.15755	0.11665	0.59196
V435	0.275	0.09155	0.18191	0.45154
V436	0.17152	0.09998	0.16439	0.56411
V437	0.06085	0.27132	0.07563	0.5922
V438	0.36514	0.20835	0.12601	0.3005
V439	0	0.15706	0.04654	0.79639
V440	0.24569	0.11016	0.1172	0.52694
V441	0	0.20138	0.49172	0.3069
V442	0.13361	0.37208	0.19261	0.3017
V443	0.49355	0.06927	0.17449	0.26268
V444	0	0.1152	0.76777	0.11702
V445	0.42289	0.09177	0.35906	0.12628
V446	0	0.75257	0.09733	0.1501
V447	0.40572	0.15914	0.23323	0.20192
V448	0	0.14105	0.16199	0.69696
V449	0.35504	0.11488	0.32231	0.20777
V450	0.00373	0.82019	0.09411	0.08196
V451	0.6809	0.0943	0.12143	0.10338
V452	0	0.10373	0.08452	0.81174
V453	0.5601	0.13283	0.16627	0.1408
V454	0	0.83893	0.07968	0.08139
V455	0.40043	0.10415	0.33117	0.16425
V456	0.16727	0.19756	0.3593	0.27588
V457	0	0.10658	0.04444	0.84899
V458	0.08245	0.27156	0.08059	0.5654
V459	0	0.71637	0.11392	0.16971
V460	0.69626	0.063	0.14542	0.09532
V461	0	0.11582	0.05248	0.8317
V462	0.13644	0.2895	0.08074	0.49333
V463	0.09464	0.48868	0.20385	0.21283
V464	0.26106	0.1685	0.09051	0.47993
V465	0.18907	0.44269	0.11988	0.24835
V466	0.33899	0.23249	0.0987	0.32981
V467	0.13676	0.57229	0.16036	0.13059
V468	0.28381	0.42442	0.14707	0.14471
V469	0	0.22556	0.2301	0.54435
V470	0.3255	0.18678	0.23304	0.25468
V471	0.0879	0.17959	0.09931	0.6332
V472	0.11888	0.35976	0.08387	0.43749
V473	0	0.5597	0.32108	0.11923
V474	0	0.10145	0.13064	0.76791
V475	0.02706	0.41381	0.14276	0.41637
V476	0.01306	0.11359	0.10468	0.76868
V477	0.37596	0.10927	0.25223	0.26255
V478	0	0.56489	0.073	0.3621
V479	0	0.16175	0.63658	0.20167
V480	0	0.32584	0.08969	0.58447
V481	0.07745	0.11378	0.6799	0.12888
V482	0.46718	0.20725	0.19853	0.12705
V483	0	0.18503	0.11417	0.7008
V484	0	0.13868	0.05761	0.80371
V485	0	0.69764	0.07885	0.22351
V486	0.10017	0.30409	0.1777	0.41804
V487	0	0.13213	0.10631	0.76156
V488	0	0.09837	0.68238	0.21925
V489	0.11935	0.17627	0.58076	0.12362
V490	0.13944	0.34833	0.14232	0.36991
V491	0.23437	0.48175	0.13048	0.1534
V492	0	0.77172	0.14794	0.08035
V493	0	0.09577	0.04187	0.86236
V494	0.08149	0.22931	0.45371	0.23549
V495	0.07468	0.61875	0.19456	0.11201
V496	0.10012	0.67373	0.09006	0.13608
V497	0	0.10701	0.77015	0.12284
V498	0.11923	0.17929	0.11706	0.58442
V499	0.40435	0.29908	0.2073	0.08927
V500	0.03473	0.20378	0.60355	0.15794
V501	0	0.09597	0.05817	0.84585
V502	0.33657	0.32198	0.22107	0.12037
V503	0.04954	0.18014	0.20848	0.56184
V504	0.06638	0.67629	0.10034	0.15699
V505	0.05365	0.27277	0.25416	0.41941
V506	0.00459	0.31059	0.38111	0.30371
V507	0.37792	0.16655	0.18719	0.26834
V508	0.50831	0.20827	0.15101	0.13241
V509	0.10168	0.15307	0.43944	0.30581
V510	0.08742	0.53842	0.27493	0.09923
V511	0	0.39956	0.08549	0.51495
V512	0.07674	0.13747	0.12576	0.66002
V513	0	0.62462	0.21453	0.16085
V514	0	0.13272	0.0367	0.83057
V515	0.50913	0.12286	0.15019	0.21782
V516	0.66443	0.13205	0.12044	0.08308
V517	0	0.11504	0.20843	0.67653
V518	0.709	0.07958	0.12577	0.08565
V519	0	0.77327	0.05264	0.17409
V520	0	0.09	0.48073	0.42927
V521	0.37609	0.11682	0.3749	0.13219
V522	0	0.1918	0.44122	0.36697
V523	0.16873	0.20008	0.27457	0.35662
V524	0	0.71337	0.17897	0.10766
V525	0.0787	0.2592	0.09588	0.56622
V526	0.39403	0.14803	0.1554	0.30254
V527	0.07381	0.1166	0.35154	0.45804
V528	0	0.80353	0.06885	0.12762
V529	0	0.14735	0.1955	0.65715
V530	0	0.25503	0.53402	0.21094
V531	0	0.80093	0.1293	0.06977
V532	0.0144	0.35734	0.09354	0.53473
V533	0.10999	0.37906	0.18881	0.32214
V534	0	0.10102	0.5434	0.35558
V535	0.30921	0.06954	0.09533	0.52591
V536	0.06467	0.09427	0.32968	0.51138
V537	0.38097	0.2962	0.22657	0.09626
V538	0.2264	0.13121	0.15389	0.4885
V539	0.1036	0.44995	0.2037	0.24275
V540	0.04821	0.67444	0.1456	0.13175
V541	0	0.46452	0.09015	0.44533
V542	0.05098	0.20499	0.25021	0.49383
V543	0.62237	0.06032	0.12148	0.19583
V544	0	0.17071	0.17769	0.6516
V545	0.15459	0.21005	0.13631	0.49906
V546	0	0.81273	0.10717	0.08009
V547	0	0.62022	0.28255	0.09724
V548	0.01947	0.7379	0.15082	0.09182
V549	0.19985	0.11697	0.56076	0.12242
V550	0.33597	0.09556	0.0888	0.47967
V551	0.0283	0.70804	0.11781	0.14585
V552	0	0.47667	0.03467	0.48867
V553	0.11813	0.2205	0.53167	0.1297
V554	0	0.1549	0.0613	0.7838
V555	0	0.27982	0.29226	0.42792
V556	0	0.11806	0.73317	0.14876
V557	0.55407	0.08412	0.11488	0.24693
V558	0	0.71631	0.08291	0.20078
V559	0	0.74923	0.17853	0.07224
V560	0.46332	0.34538	0.10903	0.08228
V561	0	0.11492	0.76413	0.12095
V562	0.53655	0.069	0.19887	0.19558
V563	0.14704	0.09668	0.63665	0.11963
V564	0.01759	0.16439	0.68898	0.12904
V565	0.01979	0.31334	0.33218	0.33469
V566	0.43843	0.15471	0.10032	0.30655
V567	0.04904	0.45342	0.10104	0.3965
V568	0.07246	0.10157	0.10659	0.71937
V569	0.42183	0.09054	0.08884	0.39879
V570	0	0.33201	0.49834	0.16965
V571	0.56992	0.17224	0.11106	0.14679
V572	0.26781	0.09552	0.41992	0.21675
V573	0	0.21725	0.04652	0.73623
V574	0	0.72974	0.17842	0.09184
V575	0	0.15179	0.12	0.72821
V576	0.01303	0.77244	0.11692	0.0976
V577	0	0.12904	0.18077	0.6902
V578	0	0.15444	0.54575	0.29981
V579	0	0.79333	0.1151	0.09157
