Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V277	0.38202	0	0.58481	0	0.03317
V278	0.03176	0.01612	0.32868	0.4509	0.17255
V279	0.16886	0	0.00331	0.71368	0.11414
V280	0.21832	0	0.02979	0.60261	0.14928
V281	0.04886	0.20472	0.0362	0.64589	0.06433
V282	0.03612	0.93777	0.01048	0.00051	0.01513
V283	0.37487	0	0.10199	0.02902	0.49413
V284	0.03896	0.11575	0.52825	0.00012	0.31693
V285	0.48865	0.47561	0.00263	0.01777	0.01535
V286	0.09257	0.03043	0.83621	0.02299	0.0178
V287	0.27097	0.03785	0.16597	0.28651	0.2387
V288	0.22103	0	0.63088	0	0.14809
V289	0.17221	0.20307	0.01846	0.55192	0.05434
V290	0.41014	0.45613	0.13214	0	0.00159
V291	0.41516	0.19265	0.00312	0.35024	0.03884
V292	0.14064	0.0052	0.4069	0.03738	0.40988
V293	0.00851	0.12247	0.8023	0.03762	0.0291
V294	0.03916	0	0	0.05123	0.90961
V295	0.042	0.00476	0.31733	0.50852	0.1274
V296	0.84027	0.11849	0	0	0.04124
V297	0.03243	0.01134	0.77432	0.12062	0.0613
V298	0.30916	0	0	0.53089	0.15996
V299	0.28183	0	0.00224	0.65849	0.05744
V300	0.9516	0.031	0	0	0.0174
V301	0.94857	0.00925	0.0058	0.01291	0.02346
V302	0.03919	0	0	0.40553	0.55528
V303	0.12629	0.1504	0.20949	0.17652	0.3373
V304	0.2007	0.03034	0.74098	0	0.02798
V305	0.21691	0.30024	0.09006	0.10439	0.28839
V306	0.30004	0.66655	0.00515	0.00684	0.02142
V307	0.25683	0	0.26051	0.44615	0.03651
V308	0.25601	0.00151	0.66443	0.061	0.01705
V309	0.66538	0.0481	0.04814	0.10702	0.13137
V310	0.06103	0	0	0.12177	0.8172
V311	0.04749	0	0.03079	0.83571	0.08601
V312	0.09835	0.23009	0.24529	0.00739	0.41889
V313	0.07669	0.28047	0.0102	0.31091	0.32173
V314	0.1092	0	0	0.37394	0.51686
V315	0.93664	0.0087	0.01256	0	0.0421
V316	0.10217	0.55776	0.24655	0.02295	0.07057
V317	0.40004	0.06999	0.505	0	0.02496
V318	0.90128	0	0.00353	0	0.0952
V319	0.11263	0.06375	0.81602	0	0.00761
V320	0.1067	0	0	0.81037	0.08293
V321	0.14129	0.31932	0.30599	0.19291	0.0405
V322	0.01459	0.25635	0.56986	0.04219	0.11701
V323	0.26284	0.19948	0.44021	0.00723	0.09025
V324	0.07088	0.0187	0.03395	0.79632	0.08014
V325	0.64463	0.09042	0.08398	0.10386	0.07711
V326	0.07593	0	0.04433	0.14742	0.73232
V327	0.32147	0.48848	0.11034	0.01122	0.06848
V328	0.06211	0.27069	0.15832	0.45427	0.05462
V329	0.02932	0.03093	0.37765	0.50735	0.05474
V330	0.08993	0.02957	0.82368	0	0.05682
V331	0.15995	0	0.08034	0.10119	0.65852
V332	0.48392	0.03599	0.44721	0	0.03288
V333	0.43561	0.00342	0.30987	0.14873	0.10237
V334	0.04543	0.27733	0.55266	0.07252	0.05207
V335	0.73293	0.04206	0.0815	0.02106	0.12244
V336	0.14885	0.57817	0.25716	0	0.01583
V337	0.0384	0	0.00304	0.17562	0.78294
V338	0.73646	0.00528	0.15193	0.00292	0.10341
V339	0.19741	0.53482	0.18444	0	0.08333
V340	0.05391	0.14165	0.10427	0.06838	0.6318
V341	0.01569	0.48973	0.43097	0	0.06361
V342	0.31021	0.13237	0.45085	0.09686	0.0097
V343	0.70802	0	0.28734	0	0.00464
V344	0.08369	0.76374	0.04542	0.02098	0.08616
V345	0.24117	0.02259	0	0.28248	0.45376
V346	0.04527	0.29558	0.31402	0.28653	0.05859
V347	0.08216	0.51004	0.02503	0.31431	0.06847
V348	0.03371	0.12063	0.44449	0.23583	0.16534
V349	0.06635	0.29727	0.52979	0.00476	0.10184
V350	0.11477	0.4027	0.08429	0.23124	0.167
V351	0.20123	0.00707	0.43571	0.31284	0.04315
V352	0.09721	0.54548	0.34748	0	0.00982
V353	0.25729	0.31416	0.03589	0.04559	0.34708
V354	0.57814	0.01099	0.40812	0	0.00275
V355	0.11174	0	0.3258	0.51091	0.05155
V356	0.10368	0.02788	0.82037	0.00599	0.04208
V357	0.06196	0.02354	0.51083	0.02911	0.37456
V358	0.06206	0.01028	0.02596	0.81827	0.08343
V359	0.08088	0.09001	0.00187	0.75791	0.06933
V360	0.72164	0.03287	0.09056	0.13909	0.01584
V361	0.32784	0.481	0.09092	0	0.10023
V362	0.81873	0	0.09282	0	0.08845
V363	0.06182	0.00634	0	0.16393	0.76791
V364	0.05748	0.26934	0.01914	0.43138	0.22266
V365	0.04225	0	0.00075	0.84823	0.10877
V366	0.22773	0.02652	0.60021	0.04965	0.09588
V367	0.2431	0.19749	0.21071	0.16315	0.18555
V368	0.75602	0.07718	0.12441	0	0.0424
V369	0.03016	0.65553	0.2336	0.07294	0.00777
V370	0.04589	0.13375	0.11678	0.35885	0.34474
V371	0.03435	0.91061	0.04956	0	0.00548
V372	0.66697	0.0529	0.14672	0.09879	0.03461
V373	0.10395	0.6596	0.13214	0.08861	0.01571
V374	0.1223	0.02722	0.37611	0.43704	0.03732
V375	0.32532	0	0.60723	0.05863	0.00882
V376	0.03147	0	0.3952	0.02337	0.54995
V377	0.08521	0.50122	0.21011	0.18086	0.0226
V378	0.1249	0.54723	0.17761	0	0.15026
V379	0.05193	0	0.09782	0.0944	0.75585
V380	0.0467	0.02891	0.16414	0.49563	0.26462
V381	0.17256	0.02435	0	0.03343	0.76966
V382	0.42713	0	0	0.28487	0.28799
V383	0.06007	0	0.25652	0.62869	0.05472
V384	0.31513	0.01803	0.16403	0.41644	0.08637
V385	0.11004	0.07607	0	0.03634	0.77755
V386	0.66922	0	0.00057	0.2995	0.03071
V387	0.29188	0	0	0.62809	0.08003
V388	0.03505	0.84861	0.03961	0.06043	0.0163
V389	0.10354	0.78481	0.0219	0.0282	0.06154
V390	0.20032	0	0	0.64801	0.15168
V391	0.70798	0.1537	0	0.06287	0.07545
V392	0.92814	0.05117	0.00674	0	0.01394
V393	0.12973	0	0.14243	0.52327	0.20457
V394	0.7261	0	0.02172	0.14561	0.10657
V395	0.02871	0	0.35988	0.55274	0.05867
V396	0.56005	0.01886	0.41212	0	0.00897
