Neutrophils	T_cells_Gamma_Delta	Monocytes	Macrophages	T_cells_CD4.	Fibroblasts	Vascular_Endothelial_Cells	Keratinocytes	Blood_CD34._cells	Platelets
V278	0.13058	0.02124	0.1169	0	0.16651	0	0.00317	0	0.01293	0.54868
V279	0.01514	0.14279	0.05057	0.34663	0.27431	0.03327	0.13594	0	0.00134	0
V280	0.09759	0.03138	0.02099	0.08664	0.15496	0.27741	0.17133	0.1428	0.01089	0.00603
V281	0.00145	0.0207	0.03119	0.01139	0.05024	0.72301	0.05253	0.0155	0.01566	0.07834
V282	0	0.03168	0.07674	0.83146	0	0.00424	0	0.02635	0.02242	0.00711
V283	0.0849	0	0.03132	0.08044	0.5145	0.03472	0	0.03176	0.22235	0
V284	0.00044	0	0.31779	0	0.14956	0	0.00334	0.01253	0.01159	0.50474
V285	0.0155	0.09689	0.03225	0.00433	0.08024	0	0.02698	0.47539	0.02037	0.24805
V286	0.01821	0	0.09669	0.05117	0.08746	0.4561	0.02869	0.00093	0.00451	0.25624
V287	0.02837	0.0674	0.05243	0.00134	0.08155	0.07879	0.31557	0.00462	0.04709	0.32283
V288	0.0129	0	0.00256	0.02224	0	0.19712	0.00555	0.75959	0	5e-05
V289	0.00276	0.12264	0.73761	0	0.10991	0	1e-05	0.01296	0	0.01411
V290	0.00213	0.07827	0.20884	0.00538	0	0.30147	0.34635	0.02339	0.02784	0.00634
V291	0.81212	0	0.03871	0.07222	0.00309	0.06269	0.00853	0	0	0.00264
V292	0.00689	0	0.5914	0	0	0.37424	0.02321	0.00425	0	0
V293	0.01539	0	0.90257	0	0.00519	0.00066	0.00091	0.06844	0	0.00683
V294	0.05483	0.19675	0.19799	0.02392	0.03332	0.00383	0.04518	0.00683	0.43734	0
V295	0.00838	0.03324	0.76835	0	0.0181	0.0216	0.0045	0.10832	0	0.03752
V296	0.0169	0.01667	0.07978	0.17542	0.26202	0.00615	0.01093	0.14978	0.28236	0
V297	0.23711	0.0503	0.05103	0	0.19823	0.00044	0.03783	0.00922	0.00216	0.41369
V298	0	0.03319	0.1064	0.81917	0	0.01339	0.00773	0.00396	0.01502	0.00114
