cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V577	0.09158	0.06625	0.38113	0.46104
V578	0.08785	0.06108	0.76035	0.09072
V579	0.01648	0.85359	0.11677	0.01316
V580	0.30417	0.01737	0.2072	0.47126
V581	0.16118	0.14106	0.01011	0.68764
V582	0.66221	0.16623	0.04931	0.12225
V583	0.01655	0.04661	0.75362	0.18322
V584	0.52959	0.14379	0.30699	0.01963
V585	0.01941	0.01237	0.6639	0.30431
V586	0.27622	0.00931	0.66933	0.04514
V587	0.29579	0.01057	0.67833	0.0153
V588	0.74642	0.05734	0.03911	0.15713
V589	0.0917	0.78814	0.08381	0.03636
V590	0.07226	0.70647	0.21716	0.00412
V591	0.00324	0.06094	0.39446	0.54136
V592	0.18613	0.02841	0.78535	1e-04
V593	0.66047	0.00493	0.22424	0.11036
V594	0.36428	0.25924	0.35146	0.02501
V595	0.06297	0.05319	0.05451	0.82933
V596	0.07475	0.33752	0.32875	0.25898
V597	0.00147	0.55853	0.39325	0.04675
V598	0.02729	0.0989	0.86572	0.00809
