mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V452	0.01967	0.0953	0.14866	0.69179	0.04458
V453	0.02703	0.07476	0.01757	0.49598	0.38467
V454	0.01329	0.21436	0.52128	0.07245	0.17863
V455	0.05904	0.30289	0.25308	0.0965	0.28848
V456	0.71476	0.11533	0.01889	0.1083	0.04273
V457	0.52944	0.24921	0.04888	0.12757	0.04491
V458	0.02451	0.41369	0.41234	0.10465	0.04481
V459	0.12505	0.1274	0.06621	0.49541	0.18593
V460	0.50982	0.1654	0.17003	0.12408	0.03066
V461	0.16078	0.35106	0.22254	0.07456	0.19107
V462	0.05368	0.12836	0.03117	0.52696	0.25983
V463	0.18674	0.11163	0.0284	0.65382	0.01941
V464	0.13033	0.3126	0.47037	0.06655	0.02014
V465	0.04988	0.1642	0.036	0.09728	0.65264
V466	0.03987	0.07687	0.02097	0.17439	0.6879
V467	0.0576	0.25901	0.03933	0.56162	0.08245
V468	0.45119	0.32826	0.11107	0.07037	0.03911
V469	0.02347	0.33941	0.07306	0.31499	0.24907
V470	0.63733	0.14771	0.0406	0.15123	0.02313
V471	0.33028	0.30653	0.04539	0.19789	0.11991
V472	0.02056	0.11964	0.06095	0.08473	0.71412
V473	0.03238	0.27762	0.22167	0.3301	0.13823
V474	0.24599	0.18362	0.07117	0.45497	0.04425
V475	0.12846	0.21373	0.44784	0.07936	0.13061
V476	0.13773	0.11226	0.10094	0.59195	0.05712
V477	0.05096	0.81069	0.03826	0.07844	0.02165
V478	0.16857	0.09138	0.02684	0.08216	0.63106
V479	0.63706	0.14937	0.04663	0.14394	0.023
V480	0.12537	0.58158	0.07428	0.17714	0.04163
V481	0.21029	0.36663	0.07645	0.2311	0.11554
V482	0.10373	0.61431	0.18793	0.0646	0.02942
V483	0.27726	0.47535	0.02242	0.17058	0.05439
V484	0.19025	0.47399	0.12266	0.18606	0.02704
V485	0.50788	0.17341	0.11145	0.17624	0.03102
V486	0.06424	0.20084	0.26616	0.06207	0.40669
V487	0.11102	0.2373	0.32941	0.30391	0.01837
V488	0.34984	0.13037	0.01619	0.37087	0.13272
V489	0.01166	0.34185	0.50447	0.11571	0.02631
V490	0.01279	0.2145	0.53966	0.21362	0.01943
