B_cells	NK_cells	T_cells_CD4.	Monocytes
V445	0.59644	0	0.37926	0.02429
V446	0.07511	0.74702	0.12318	0.0547
V447	0.61614	0.06444	0.22717	0.09226
V448	0.06409	0.0463	0.26382	0.62579
V449	0.55511	0.01542	0.34049	0.08898
V450	0.17759	0.74797	0.07445	0
V451	0.89694	0.03113	0.01759	0.05434
V452	0.10892	0	0.15137	0.73971
V453	0.77524	0.03997	0.12087	0.06393
V454	0.01375	0.83754	0.13687	0.01184
V455	0.5881	0.00755	0.34786	0.0565
V456	0.34143	0.10101	0.42191	0.13564
V457	0.031	0.04075	0.09549	0.83276
V458	0.32112	0.20569	0.02382	0.44938
V459	0.04706	0.72078	0.16294	0.06922
V460	0.86538	0	0.09339	0.04123
V461	0.15549	0.02704	0.04464	0.77283
V462	0.39926	0.22563	0	0.37511
V463	0.27953	0.42489	0.20744	0.08814
V464	0.54875	0.06909	0.02354	0.35862
V465	0.42876	0.38082	0.06095	0.12947
V466	0.60498	0.15552	0.02715	0.21235
V467	0.3423	0.50524	0.13475	0.01771
V468	0.51173	0.34908	0.09828	0.04091
V469	0.04999	0.1645	0.34579	0.43972
V470	0.54543	0.09543	0.22657	0.13256
V471	0.32656	0.08313	0.06847	0.52184
V472	0.37315	0.30888	0	0.31797
V473	0.13244	0.48375	0.3838	0
V474	0.18418	0	0.15807	0.65775
V475	0.22471	0.36973	0.11868	0.28689
V476	0.23201	0	0.11247	0.65553
V477	0.59487	0.00772	0.25482	0.1426
V478	0.17744	0.54867	0.03694	0.23695
V479	0.04019	0.09291	0.79974	0.06715
V480	0.13119	0.29073	0.08663	0.49145
V481	0.17233	0.02189	0.79838	0.00741
V482	0.67478	0.12666	0.16504	0.03352
V483	0.19139	0.08859	0.12752	0.5925
V484	0.09332	0.06245	0.0843	0.75993
V485	0.1662	0.67535	0.0542	0.10425
V486	0.3044	0.23926	0.17059	0.28574
V487	0.14612	0.01952	0.15573	0.67863
V488	0.01294	0.00593	0.89723	0.0839
V489	0.23203	0.09638	0.67159	0
V490	0.37279	0.285	0.10315	0.23905
V491	0.46342	0.41213	0.07651	0.04794
V492	0.0649	0.7318	0.2033	0
V493	0.1491	0	0	0.8509
V494	0.21685	0.14277	0.5431	0.09728
V495	0.25358	0.54786	0.19856	0
V496	0.31678	0.63003	0.02273	0.03046
V497	0.06144	0	0.91447	0.02409
V498	0.3655	0.0792	0.09186	0.46344
V499	0.60572	0.21928	0.175	0
V500	0.13159	0.12115	0.72264	0.02461
V501	0.0259	0	0.15705	0.81706
V502	0.54615	0.23836	0.20465	0.01085
V503	0.24273	0.07669	0.25415	0.42644
V504	0.27051	0.62651	0.05612	0.04686
V505	0.23085	0.19519	0.29996	0.274
V506	0.11713	0.23625	0.48783	0.15879
V507	0.60878	0.07193	0.16868	0.15061
V508	0.73307	0.13057	0.08668	0.04967
V509	0.25314	0.04967	0.53598	0.16122
V510	0.24455	0.44853	0.30692	0
V511	0.09222	0.39529	0.09114	0.42135
V512	0.30159	0.01827	0.1358	0.54435
V513	0.11352	0.5753	0.27047	0.04072
V514	0.09058	0.08089	0	0.82853
V515	0.75132	0.03072	0.09553	0.12244
V516	0.9015	0.06355	0.01499	0.01995
V517	0.09329	0.00262	0.31973	0.58436
V518	0.9254	0.02654	0.01242	0.03563
V519	0.06923	0.79862	0.05445	0.0777
V520	0.06329	0	0.65632	0.28039
V521	0.55075	0.02416	0.40298	0.02211
V522	0.02921	0.12403	0.61615	0.23061
V523	0.37417	0.10492	0.30244	0.21847
V524	0.03809	0.69217	0.26038	0.00936
V525	0.30894	0.18633	0.05546	0.44927
V526	0.64408	0.04881	0.12151	0.18561
V527	0.24145	0.00155	0.44646	0.31054
V528	0.14667	0.79243	0.02529	0.0356
V529	0.11255	0.04322	0.28602	0.55821
V530	0.02938	0.19928	0.69324	0.07809
V531	0.05486	0.76045	0.18469	0
V532	0.22246	0.30797	0.05539	0.41419
V533	0.31109	0.3215	0.17556	0.19185
V534	0.0415	0.01882	0.73367	0.206
V535	0.575	0	0.04102	0.38399
V536	0.22917	0	0.41109	0.35974
V537	0.58071	0.21528	0.20401	0
V538	0.48859	0.01924	0.13573	0.35643
V539	0.29301	0.38652	0.20357	0.11689
V540	0.23673	0.61557	0.12983	0.01788
V541	0.05076	0.48073	0.11625	0.35226
V542	0.23608	0.11119	0.30168	0.35105
V543	0.84071	0	0.05454	0.10475
V544	0.15893	0.06967	0.23197	0.53942
V545	0.40363	0.11861	0.10843	0.36933
V546	0.08927	0.7689	0.14183	0
V547	0.07056	0.56485	0.36459	0
V548	0.18741	0.6654	0.14718	0
V549	0.33313	0.02703	0.63672	0.00313
V550	0.63441	0	0	0.36559
V551	0.21571	0.65895	0.08793	0.03741
V552	0.01247	0.5132	0.05866	0.41566
V553	0.24578	0.13866	0.61557	0
V554	0.1324	0.07463	0.06921	0.72377
V555	0.12335	0.21391	0.38027	0.28247
V556	0.0026	0.0535	0.90331	0.04059
V557	0.80726	0	0.04668	0.14607
V558	0.10945	0.71613	0.08051	0.09391
V559	0.04077	0.70682	0.25242	0
V560	0.6992	0.26813	0.02308	0.00959
V561	0.00995	0.05051	0.91171	0.02784
V562	0.74622	0	0.16015	0.09364
V563	0.26058	0	0.7381	0.00133
V564	0.09324	0.08741	0.81679	0.00257
V565	0.15349	0.24227	0.41725	0.18699
V566	0.70983	0.06658	0.0274	0.19619
V567	0.26015	0.41478	0.05769	0.26738
V568	0.30032	0	0.09978	0.5999
V569	0.71595	0	0	0.28405
V570	0.05264	0.27248	0.6334	0.04148
V571	0.81309	0.09562	0.01589	0.0754
V572	0.44725	0	0.4692	0.08356
V573	0.13143	0.16007	0.03094	0.67756
V574	0.07327	0.68831	0.23842	0
V575	0.06693	0.06745	0.19599	0.66962
V576	0.19273	0.70767	0.0996	0
V577	0.094	0.02245	0.28038	0.60316
V578	0.0884	0.06973	0.69522	0.14665
V579	0.04199	0.77649	0.17168	0.00984
V580	0.2136	0	0.16733	0.61907
V581	0.15707	0.07888	0.0031	0.76095
V582	0.59538	0.11951	0.06347	0.22164
V583	0.03304	0.04691	0.63528	0.28477
V584	0.51097	0.1328	0.33503	0.0212
V585	0.05122	0	0.5035	0.44528
V586	0.25637	0.00426	0.66454	0.07483
V587	0.28324	0.00874	0.68954	0.01848
V588	0.64772	0.00822	0.06257	0.2815
V589	0.09729	0.72497	0.13178	0.04596
V590	0.08098	0.66683	0.25219	0
V591	0.02171	0.01816	0.28629	0.67383
V592	0.17655	0.03904	0.7844	0
V593	0.58251	0	0.2159	0.20159
V594	0.34863	0.25682	0.37428	0.02026
V595	0.11625	0.01449	0.09707	0.7722
V596	0.07054	0.26871	0.2788	0.38195
V597	0.00851	0.53698	0.39869	0.05581
V598	0.05132	0.12523	0.82012	0.00332
V599	0.62427	0.27105	0.08282	0.02185
V600	0.38248	0.42475	0.09115	0.10163
V601	0.21002	0.25612	0.12216	0.4117
V602	0.12474	0.02645	0.06194	0.78688
V603	0.05127	0.35169	0.05872	0.53832
V604	0.50732	0.0977	0.38065	0.01433
V605	0.09443	0.30728	0.44005	0.15823
V606	0.72336	0.122	0.0409	0.11374
V607	0.64587	0	0.14902	0.20512
V608	0.24521	0.14565	0.42085	0.18829
V609	0.06112	0.22606	0.2917	0.42112
V610	0.74209	0	0.13893	0.11897
V611	0.34142	0	0.09524	0.56334
V612	0.05167	0.10168	0.79415	0.0525
V613	0.06822	0.30772	0.61108	0.01298
V614	0.74483	0.0307	0.09495	0.12952
V615	0.21389	0.04115	0.03125	0.7137
V616	0.11938	0.64304	0.09846	0.13912
V617	0.46556	0.13229	0.40215	0
V618	0.74431	0	0	0.25569
V619	0.40626	0.00356	0.36278	0.22741
V620	0.03802	0.57994	0.38204	0
V621	0.44235	0.13023	0.21667	0.21075
V622	0.36697	0.20014	0.42987	0.00302
V623	0.06562	0.0571	0.21618	0.6611
V624	0.79557	0.16004	0.01755	0.02684
V625	0.2948	0.44574	0.14223	0.11723
V626	0.9168	0.01764	0.01119	0.05437
V627	0.01828	0.00627	0.17561	0.79985
V628	0.02933	0.21227	0.0678	0.69059
V629	0.15838	0.27097	0.32557	0.24508
V630	0.06659	0.30818	0.60355	0.02169
