Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V313	0.06564	0.33346	0	0.37331	0.22759
V314	0.07788	0.05472	0	0.50976	0.35764
V315	1	0	0	0	0
V316	0.10036	0.60102	0.22018	0.02303	0.05541
V317	0.35781	0.14137	0.50036	0.00045	0
V318	0.99735	0	0	0	0.00265
V319	0.03898	0.13792	0.80914	0.01396	0
V320	0.05536	0	0	0.8781	0.06654
V321	0.11402	0.37164	0.2802	0.20494	0.02919
V322	0	0.3118	0.55718	0.07609	0.05493
V323	0.22037	0.27535	0.42384	0.04071	0.03973
V324	0.02086	0.05111	0.01687	0.84548	0.06568
V325	0.66217	0.15332	0.03406	0.12166	0.0288
V326	0.04637	0.08789	0.05968	0.30551	0.50055
V327	0.3353	0.53632	0.06478	0.01263	0.05096
V328	0.03373	0.30809	0.14508	0.46385	0.04925
V329	0	0.07456	0.369	0.52925	0.02719
V330	0.01747	0.11746	0.83707	0.028	0
V331	0.13436	0.10424	0.09194	0.23931	0.43016
V332	0.45432	0.10808	0.4376	0	0
V333	0.37684	0.09785	0.29057	0.19025	0.0445
V334	0.00627	0.34107	0.53832	0.09439	0.01994
V335	0.77087	0.10923	0.02601	0.04668	0.04721
V336	0.14883	0.61622	0.22554	0	0.00941
V337	0.00374	0.07584	0.01086	0.34844	0.56111
V338	0.76243	0.07354	0.10755	0.02844	0.02804
V339	0.20165	0.58478	0.1519	0	0.06167
V340	0.02994	0.24754	0.11447	0.18688	0.42117
V341	0	0.53818	0.41715	0.00614	0.03853
V342	0.25486	0.20407	0.42866	0.11241	0
V343	0.70947	0.0404	0.25013	0	0
V344	0.10916	0.80791	0	0	0.08293
V345	0.21993	0.0945	0	0.38652	0.29905
V346	0.01331	0.34443	0.29874	0.30178	0.04174
V347	0.08729	0.53531	0	0.31269	0.06471
V348	0	0.18803	0.43374	0.28604	0.0922
V349	0.03172	0.36415	0.52034	0.0334	0.05039
V350	0.11379	0.45161	0.06162	0.25288	0.1201
V351	0.13915	0.08691	0.41664	0.34313	0.01417
V352	0.08728	0.58125	0.32555	0	0.00592
V353	0.26426	0.39781	0.00641	0.10027	0.23124
V354	0.56161	0.0525	0.38588	0	0
V355	0.05533	0.05783	0.32476	0.53187	0.0302
V356	0.02876	0.11288	0.81279	0.04557	0
V357	0.01171	0.1239	0.53291	0.12095	0.21054
V358	0.00839	0.0398	0.00783	0.87512	0.06886
V359	0.03815	0.10623	0	0.79449	0.06112
V360	0.74239	0.08782	0.03107	0.13872	0
V361	0.3526	0.53788	0.04252	0	0.06699
V362	0.89318	0.05438	0.03968	0	0.01276
V363	0.03017	0.10594	0	0.32635	0.53753
V364	0.03937	0.31546	0	0.4795	0.16568
V365	0	0	0	0.91799	0.08201
V366	0.16284	0.11722	0.58797	0.09917	0.0328
V367	0.21313	0.27096	0.19315	0.20817	0.11459
V368	0.79461	0.1379	0.0675	0	0
V369	0.02871	0.69195	0.205	0.05284	0.0215
V370	0.01223	0.20502	0.115	0.43479	0.23295
V371	0.05991	0.93208	0	0	0.008
V372	0.67697	0.11436	0.0982	0.11047	0
V373	0.11417	0.69164	0.0936	0.06754	0.03304
V374	0.06626	0.09357	0.36393	0.45797	0.01827
V375	0.25325	0.07939	0.5907	0.07667	0
V376	0	0.07795	0.4392	0.14417	0.33868
V377	0.0765	0.536	0.18251	0.17677	0.02821
V378	0.13313	0.60282	0.15182	0.00418	0.10806
V379	0.0183	0.0862	0.12596	0.25639	0.51315
V380	0	0.0903	0.16964	0.56301	0.17706
V381	0.1601	0.13171	0	0.1804	0.52778
V382	0.41915	0.02943	0	0.36719	0.18423
V383	0.00216	0.03338	0.26416	0.66252	0.03777
V384	0.26549	0.09199	0.14661	0.44123	0.05468
V385	0.09349	0.18525	0	0.18164	0.53962
V386	0.6943	0.00383	0	0.30187	0
V387	0.25302	0.02586	0	0.66156	0.05956
V388	0.05822	0.88733	0	0.01337	0.04109
V389	0.12943	0.80667	0	0	0.06391
V390	0.16533	0.00965	0	0.71514	0.10988
V391	0.76014	0.15845	0	0.06211	0.0193
V392	0.99655	0.00345	0	0	0
V393	0.08598	0.06058	0.14055	0.57682	0.13606
V394	0.76134	0.02812	0	0.17114	0.03939
V395	0	0.031	0.35831	0.57968	0.03102
V396	0.54459	0.06583	0.38958	0	0
V397	0.71526	0.16635	0	0.10701	0.01137
V398	0.04576	0.02134	0.16149	0.67926	0.09214
V399	0.03729	0.08436	0	0.42332	0.45504
V400	0.15977	0.55884	0.12677	0.12857	0.02606
V401	0.27529	0.06945	0.6261	0.02916	0
V402	0.33925	0.10047	0.4398	0.09628	0.02421
V403	0.15686	0.14011	0	0.27723	0.4258
V404	0	0.08581	0.46584	0.41337	0.03498
V405	0.33981	0.30698	0.03773	0.23499	0.08049
V406	0	0.09746	0.89345	0.00909	0
V407	0.94584	0.05416	0	0	0
V408	0.03954	0.41576	0	0.30851	0.23619
V409	0.0964	0.02524	0.04592	0.72185	0.1106
V410	0.11042	0.20898	0.32657	0.13099	0.22304
V411	0.00645	0.08426	0	0.24561	0.66368
V412	0.01663	0.23172	0.13887	0.16889	0.44389
V413	0.01585	0.29101	0.14352	0.40358	0.14603
V414	0.03706	0.11634	0	0.56206	0.28454
V415	0.1793	0.07258	0	0.19283	0.5553
V416	0.11167	0.1644	0.00807	0.29052	0.42534
V417	0	0.07389	0.7454	0.1664	0.01431
V418	0.59362	0.40638	0	0	0
V419	0.25744	0.09391	0	0.25864	0.39001
V420	0.23643	0.07754	0.10354	0.18777	0.39472
V421	0	0.08696	0.14934	0.23423	0.52946
V422	0	0.03187	0.03224	0.77843	0.15747
V423	0.2605	0.24055	0.26813	0.20795	0.02287
V424	0	0.08436	0.51615	0.12011	0.27938
V425	0.35048	0.42191	0	0.03981	0.1878
V426	0.23237	0.20383	0	0.4765	0.08729
V427	0.20713	0.67543	0.11135	0	0.00609
V428	0.10181	0.69491	0.04357	0.07538	0.08432
V429	0.12704	0.80741	0	0.01717	0.04837
V430	0.00503	0.08877	0.42099	0.27986	0.20535
V431	0.1054	0.40256	0.18135	0.25631	0.05438
V432	0.28693	0.1172	0.10661	0.38382	0.10544
V433	0.1564	0.07301	0.50649	0.25541	0.00869
V434	0.21852	0.34088	0.36643	0.02822	0.04594
V435	0.5532	0.0958	0.3386	0.0124	0
V436	0.06772	0.64946	0.07967	0.05933	0.14382
V437	0.1976	0.09193	0.01295	0.30801	0.38951
V438	0.12382	0.33962	0.1829	0.29207	0.0616
V439	0.64453	0.02816	0	0.3168	0.0105
V440	0	0.40879	0.54799	0.02126	0.02197
V441	0.00938	0.59272	0.37055	0.01445	0.0129
V442	0.06161	0.93229	0	0	0.0061
V443	1	0	0	0	0
V444	0.15793	0.45835	0	0.3244	0.05931
V445	0.0656	0.43385	0.00794	0.43747	0.05514
V446	0.10091	0.0645	0.0869	0.61357	0.13413
V447	0.06204	0.04309	0	0.57775	0.31712
V448	0.1782	0.08751	0.00894	0.20263	0.52273
V449	0	0.07787	0.92213	0	0
V450	0.19117	0.16018	0.24469	0.21332	0.19064
V451	0.26741	0.23855	0.03464	0.3648	0.0946
V452	0	0.01899	0.15047	0.75449	0.07606
V453	0.01062	0.04197	0	0.59635	0.35105
V454	0	0.08351	0.69398	0.09576	0.12675
V455	0.0522	0.29909	0.28524	0.12634	0.23713
V456	1	0	0	0	0
V457	0.71517	0.23526	0	0.04158	0.00799
V458	0	0.41651	0.49678	0.06384	0.02287
V459	0.13011	0.09986	0.03597	0.55072	0.18335
V460	0.70158	0.08747	0.15669	0.05425	0
V461	0.18177	0.36687	0.23698	0.06206	0.15232
V462	0.04689	0.11248	0	0.59144	0.2492
V463	0.20029	0.06692	0	0.68033	0.05245
V464	0.11707	0.24567	0.62741	0.00985	0
V465	0.0478	0.19005	0.00671	0.20585	0.54959
V466	0.02804	0.06333	0	0.31219	0.59644
V467	0.05583	0.27127	0	0.56656	0.10634
V468	0.60573	0.3443	0.04997	0	0
V469	0.02072	0.38122	0.03753	0.33547	0.22507
V470	0.88705	0.0667	0	0.04624	0
V471	0.39551	0.33953	0	0.16065	0.1043
V472	0.00638	0.1221	0.04481	0.21689	0.60982
V473	0.01778	0.25684	0.23969	0.35575	0.12995
V474	0.28219	0.16737	0.03346	0.45811	0.05888
V475	0.12246	0.11015	0.59707	0.08511	0.08521
V476	0.14166	0.06022	0.08233	0.63709	0.0787
V477	0.05347	0.94038	0	0	0.00615
V478	0.19043	0.08227	0	0.18748	0.53982
V479	0.88905	0.07287	0	0.03808	0
V480	0.14486	0.69702	0.01819	0.08793	0.05201
V481	0.24366	0.41116	0.03526	0.2007	0.10921
V482	0.10818	0.72649	0.15346	0	0.01187
V483	0.32205	0.542	0	0.08359	0.05235
V484	0.21652	0.54893	0.08486	0.11524	0.03446
V485	0.69105	0.12414	0.06652	0.11829	0
V486	0.05228	0.16309	0.31867	0.12661	0.33934
V487	0.1033	0.17503	0.39394	0.31462	0.01311
V488	0.41085	0.08749	0	0.37927	0.12239
V489	0	0.27293	0.64644	0.08063	0
V490	0	0.06551	0.71556	0.21893	0
V491	0.04592	0.53144	0.02615	0.15052	0.24597
V492	0.02082	0.15412	0.00491	0.74483	0.07533
V493	0	0	0	0.92932	0.07068
V494	0.3139	0.01995	0	0.58151	0.08465
V495	0.30882	0.26741	0.19417	0.18474	0.04486
V496	0.1434	0.11974	0.05244	0.17796	0.50645
V497	0.09698	0.11122	0.15519	0.24608	0.39052
V498	0.08011	0.89177	0	0	0.02812
V499	0.03153	0.29637	0.26696	0.15045	0.25469
V500	0.11331	0.51777	0.08858	0.21575	0.06459
V501	0.08594	0.40266	0	0.11907	0.39233
V502	0.13659	0.84092	0	0	0.02249
V503	0.43238	0.08763	0.18847	0.19183	0.09969
V504	0.51575	0.2439	0	0.04849	0.19187
V505	0.67786	0.04024	0	0.13336	0.14854
V506	0.03907	0.60469	0.04391	0.0571	0.25522
V507	0.90796	0.00818	0	0.08386	0
V508	0.02152	0.69161	0.19033	0.02743	0.06912
V509	0.05417	0.50193	0.12139	0.21177	0.11074
V510	0.43769	0.53821	0	0.01231	0.01179
V511	0.0323	0.37175	0.50647	0.05336	0.03612
V512	0.15221	0.50948	0.15741	0.06602	0.11488
V513	0.17358	0.72928	0.03199	0.01736	0.0478
V514	0	0.07978	0.25341	0.20865	0.45816
V515	0.06228	0.12001	0	0.76003	0.05768
V516	0.15592	0.38714	0.08607	0.32811	0.04276
V517	0	0.03951	0.02793	0.86532	0.06724
V518	0.38314	0.08475	0.3093	0.2115	0.01131
V519	0.83365	0.05632	0	0.11003	0
V520	0.07837	0.88587	0	4e-04	0.03536
V521	0.18717	0.02771	0.11783	0.6249	0.0424
V522	0.01141	0.25689	0.55378	0.1571	0.02082
V523	0.09134	0.12929	0.72666	0.05271	0
V524	0.30335	0.10527	0.56627	0.01973	0.00539
V525	0.01799	0.29436	0.02382	0.17017	0.49366
V526	0	0.11524	0.83906	0.04569	0
V527	0.05759	0.53476	0.38431	0.00433	0.01901
V528	0.13707	0.00301	0	0.80462	0.0553
V529	0.15767	0.10739	0.7257	0.00924	0
V530	0	0.09429	0.83722	0.06849	0
V531	0.1846	0.57761	0.06449	0.03187	0.14143
V532	0.05356	0.33713	0.30344	0.07624	0.22962
V533	0.29258	0.07035	0	0.1633	0.47377
V534	0.11152	0.06387	0	0.75329	0.07133
V535	0.86909	0.13091	0	0	0
V536	0.10713	0.25172	0.38616	0.09634	0.15865
V537	0.01827	0.11123	0.01168	0.22383	0.635
V538	0.67959	0.13402	0	0.05556	0.13083
V539	0	0.20819	0.63314	0.12989	0.02878
V540	0.17452	0.52792	0.06696	0.07437	0.15623
V541	0.04713	0.48718	0	0.11478	0.35091
V542	0.03316	0.36057	0.09431	0.4337	0.07826
V543	0.02117	0.18482	0.669	0.08446	0.04055
