CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V307	0.17988	0.0065	0.05716	0.06581	0.5928	0.09786
V308	0.06652	0.02569	0.01651	0.67911	0.16122	0.05096
V309	0.10989	0.38946	0.04886	0.2894	0.11659	0.0458
V310	0.16058	0.27706	0.24176	0.05555	0.09838	0.16668
V311	0.43134	0	0.08941	0.06037	0.06914	0.34974
V312	0.15178	0.01448	0.03711	0.29202	0.43425	0.07036
V313	0.33836	0	0.08002	0.08484	0.07628	0.42049
V314	0.22975	0.02769	0.03789	0.50638	0.13011	0.06818
V315	0.19712	0.46636	0.07307	0.05819	0.13542	0.06983
V316	0.29973	0	0.08881	0.10427	0.09363	0.41356
V317	0.12826	0.0061	0.03481	0.51999	0.16752	0.14332
V318	0.07048	0.02354	0.04424	0.64815	0.14982	0.06378
V319	0.28761	0.151	0.2288	0.14717	0.09072	0.0947
V320	0.22647	0.15336	0.285	0.12682	0.09121	0.11714
V321	0.11974	0.44842	0.04955	0.22617	0.11836	0.03777
V322	0.10125	0	0.11358	0.06416	0.60105	0.11996
V323	0.10317	0.22196	0.03695	0.29668	0.29655	0.04469
V324	0.14293	0.02511	0.077	0.19582	0.40293	0.15621
V325	0.16786	0.53965	0.08564	0.06027	0.09805	0.04854
V326	0.2044	0.4903	0.08018	0.05924	0.11191	0.05398
V327	0.10657	0.00986	0.68025	0.04789	0.08096	0.07448
V328	0.18145	0.15729	0.17824	0.14646	0.27385	0.06272
V329	0.05976	0.0024	0.45346	0.04991	0.36662	0.06785
V330	0.05201	0.00872	0.71054	0.05536	0.09958	0.07379
V331	0.47275	0.07385	0.11108	0.11201	0.07821	0.1521
V332	0.15102	0.0414	0.16501	0.05608	0.37385	0.21264
V333	0.06895	0.0219	0.37131	0.28616	0.17593	0.07575
V334	0.08916	0.30979	0.32782	0.12845	0.0966	0.04817
V335	0.14141	0.01914	0.58472	0.05291	0.07827	0.12354
V336	0.28403	0.40665	0.08838	0.05817	0.09205	0.07071
