CD19B	CD56NK	CD4MemoryT	CD14
V530	0.06481	0.22163	0.53155	0.18202
V531	0.0663	0.67369	0.16603	0.09398
V532	0.1698	0.30416	0.11055	0.41549
V533	0.23362	0.32105	0.18509	0.26024
V534	0.06962	0.08431	0.56169	0.28437
V535	0.41824	0.04873	0.10146	0.43157
V536	0.19122	0.06898	0.34256	0.39724
V537	0.43898	0.25066	0.19959	0.11077
V538	0.34628	0.10576	0.1578	0.39017
V539	0.22453	0.37194	0.19745	0.20608
V540	0.18625	0.54549	0.13949	0.12876
V541	0.0687	0.42574	0.1345	0.37106
V542	0.18854	0.17069	0.25975	0.38102
V543	0.66488	0.04036	0.09916	0.1956
V544	0.13401	0.14245	0.20997	0.51356
V545	0.28542	0.17498	0.14422	0.39538
V546	0.08619	0.67688	0.13556	0.10137
V547	0.0827	0.51023	0.29783	0.10923
V548	0.15752	0.59397	0.14773	0.10078
V549	0.27581	0.0853	0.52238	0.11651
V550	0.43918	0.07543	0.08891	0.39648
V551	0.17245	0.57456	0.11052	0.14247
V552	0.05598	0.44205	0.09415	0.40782
V553	0.20935	0.17732	0.49218	0.12115
V554	0.10075	0.13215	0.12073	0.64638
V555	0.12073	0.24143	0.30691	0.33093
V556	0.0658	0.09268	0.70877	0.13275
V557	0.608	0.06702	0.09703	0.22795
V558	0.09829	0.60591	0.10638	0.18942
V559	0.05936	0.62828	0.21734	0.09502
V560	0.5196	0.29094	0.08464	0.10482
V561	0.06859	0.08698	0.73305	0.11138
V562	0.58047	0.04745	0.18401	0.18807
V563	0.22774	0.06823	0.59461	0.10942
V564	0.10546	0.12746	0.64947	0.11761
V565	0.14329	0.26173	0.33374	0.26124
V566	0.51162	0.13092	0.09165	0.26581
V567	0.19537	0.38488	0.10697	0.31278
V568	0.2174	0.07166	0.13777	0.57316
V569	0.50549	0.07074	0.08779	0.33598
V570	0.0797	0.277	0.48826	0.15504
V571	0.61011	0.14679	0.08449	0.15861
V572	0.34759	0.06493	0.40048	0.18699
V573	0.10461	0.19554	0.10234	0.59751
V574	0.08126	0.60736	0.20304	0.10834
V575	0.0791	0.13618	0.18417	0.60055
V576	0.15813	0.62394	0.11164	0.10629
V577	0.09201	0.11014	0.23851	0.55934
V578	0.10265	0.12561	0.53441	0.23732
V579	0.05957	0.67065	0.15463	0.11515
V580	0.16396	0.07589	0.17652	0.58364
V581	0.1076	0.12357	0.10391	0.66491
V582	0.42534	0.1733	0.11613	0.28523
V583	0.0694	0.11278	0.4795	0.33832
V584	0.38868	0.18035	0.29479	0.13618
V585	0.07103	0.08268	0.39162	0.45467
V586	0.21837	0.07361	0.5288	0.17921
V587	0.24043	0.07416	0.5536	0.13182
V588	0.46272	0.08832	0.1134	0.33555
V589	0.09089	0.62285	0.13593	0.15033
V590	0.08822	0.59314	0.21653	0.10211
V591	0.06838	0.10441	0.2322	0.59501
V592	0.17237	0.09286	0.63291	0.10185
V593	0.43896	0.05329	0.22653	0.28122
V594	0.26948	0.27725	0.31156	0.14171
V595	0.08504	0.08646	0.11738	0.71113
V596	0.08513	0.27847	0.2388	0.3976
V597	0.05345	0.47064	0.31146	0.16445
V598	0.07751	0.15727	0.64794	0.11729
V599	0.46362	0.29749	0.11255	0.12635
V600	0.27898	0.40245	0.1267	0.19188
V601	0.16359	0.26954	0.14996	0.4169
V602	0.08533	0.08583	0.11229	0.71655
V603	0.06661	0.33444	0.10206	0.49688
V604	0.38968	0.15251	0.32736	0.13045
V605	0.10589	0.30832	0.34634	0.23945
