CD19B	CD56NK	CD4MemoryT	CD14
V308	0.19199	0.2642	0.25778	0.28603
V309	0.25543	0.33131	0.06165	0.35161
V310	0.07224	0.33618	0.15305	0.43853
V311	0.41372	0.46265	0.03767	0.08596
V312	0.08213	0.6731	0.12952	0.11525
V313	0.02028	0.1692	0.0719	0.73863
V314	0.0187	0.46396	0.11859	0.39875
V315	0.0982	0.57595	0.05397	0.27188
V316	0.25748	0.1826	0.33156	0.22836
V317	0.07213	0.6356	0.05801	0.23427
V318	0.03186	0.52436	0.03996	0.40382
V319	0.07848	0.11588	0.6821	0.12354
V320	0.08806	0.19439	0.51465	0.2029
V321	0.51804	0.36232	0.04508	0.07455
V322	0.156	0.33692	0.09775	0.40933
V323	0.05809	0.09772	0.12724	0.71695
V324	0.5275	0.27274	0.1021	0.09766
V325	0.24473	0.59161	0.07141	0.09224
V326	0.00134	0.53006	0.10121	0.36739
V327	0.03146	0.19924	0.13149	0.63781
V328	0.06604	0.09004	0.59772	0.2462
V329	0.14688	0.17008	0.17675	0.50629
V330	0.31979	0.06726	0.30761	0.30535
V331	0.26714	0.14416	0.09189	0.4968
V332	0.02796	0.12211	0.18923	0.6607
V333	0.34584	0.1254	0.34284	0.18591
V334	0.29314	0.06995	0.32148	0.31544
V335	0.03613	0.35364	0.40534	0.20489
V336	0.13995	0.6358	0.03997	0.18428
V337	0.23158	0.39967	0.25152	0.11723
V338	0	0.87927	0.01936	0.10136
V339	0.1351	0.07059	0.70188	0.09243
V340	0.06552	0.26471	0.41787	0.2519
V341	0.03639	0.10764	0.10679	0.74918
V342	0.22394	0.0632	0.50663	0.20623
V343	0.80712	0.04877	0.06982	0.07428
V344	0.55433	0.17996	0.19252	0.07319
V345	0.03717	0.08531	0.78942	0.08809
V346	0.19311	0.16953	0.25443	0.38293
V347	0.0501	0.08992	0.15404	0.70594
V348	0.04801	0.59898	0.13272	0.22029
V349	0.28284	0.20816	0.32924	0.17977
V350	0.02373	0.73433	0.14824	0.0937
V351	0.03448	0.10345	0.33904	0.52303
V352	0.07057	0.08301	0.68099	0.16543
V353	0.71297	0.06092	0.09198	0.13413
V354	0.04339	0.63564	0.18781	0.13316
V355	0.23473	0.13219	0.38791	0.24516
V356	0.04265	0.0984	0.13341	0.72554
V357	0.10204	0.34766	0.23691	0.31339
V358	0.41431	0.15317	0.09557	0.33695
V359	0.43877	0.11003	0.08455	0.36665
V360	0.43443	0.42017	0.05364	0.09176
V361	0.00943	0.4503	0.44258	0.09768
V362	0	0.87347	0.02506	0.10147
V363	0.15464	0.17169	0.38536	0.28831
V364	0.15286	0.12009	0.55017	0.17688
V365	0.2086	0.09473	0.07121	0.62545
V366	0.06339	0.62024	0.08976	0.22662
V367	0.4369	0.18294	0.0534	0.32676
V368	0.07166	0.66021	0.08861	0.17952
V369	0.02725	0.40609	0.46871	0.09795
V370	0.24724	0.29645	0.34026	0.11606
V371	0.14853	0.65488	0.04334	0.15326
V372	0.13749	0.12397	0.14582	0.59272
V373	0.08327	0.1949	0.38287	0.33896
V374	0.65191	0.04863	0.22895	0.0705
V375	0.04963	0.11236	0.16516	0.67286
V376	0.04241	0.10608	0.13275	0.71875
V377	0.6289	0.04157	0.07191	0.25762
V378	0.02717	0.10345	0.34652	0.52287
V379	0.25604	0.23544	0.05765	0.45088
V380	0.13125	0.1394	0.19926	0.53009
V381	0.57921	0.06069	0.13667	0.22343
V382	0.09823	0.08977	0.71777	0.09422
V383	0.66692	0.04622	0.10537	0.18148
V384	0.43003	0.12827	0.15925	0.28245
V385	0.69379	0.05148	0.12889	0.12584
V386	0.23954	0.08287	0.16934	0.50825
V387	0.45969	0.18497	0.19776	0.15758
V388	0.28688	0.3423	0.15267	0.21814
V389	0.31922	0.49458	0.03996	0.14624
V390	0.25114	0.27857	0.38291	0.08739
V391	0.31666	0.15787	0.06941	0.45606
V392	0.32488	0.25353	0.17336	0.24823
V393	0.22836	0.26175	0.29613	0.21375
V394	0.08374	0.26495	0.13006	0.52124
V395	0.17668	0.39361	0.18364	0.24606
V396	0.00213	0.85905	0.01894	0.11987
V397	0.62144	0.12485	0.13989	0.11383
V398	0.34043	0.18293	0.12668	0.34996
V399	0.15396	0.51903	0.14244	0.18457
V400	8e-04	0.54578	0.07822	0.3752
V401	0.05387	0.20549	0.57549	0.16515
V402	0.65102	0.19797	0.08084	0.07017
V403	0.03657	0.10068	0.11275	0.75
V404	0.09487	0.23615	0.48962	0.17937
V405	0.1815	0.10252	0.18157	0.53442
V406	0.49596	0.27085	0.06157	0.17163
V407	0	0.87927	0.01936	0.10136
V408	0.08917	0.27972	0.32505	0.30606
V409	0.02369	0.09571	0.07885	0.80175
V410	0.07064	0.77304	0.03969	0.11663
V411	0.33853	0.06657	0.06143	0.53347
V412	0.14724	0.13773	0.41026	0.30477
V413	0.05191	0.46747	0.16511	0.31551
V414	0.03825	0.4866	0.27041	0.20475
V415	0.35015	0.09009	0.23231	0.32745
V416	0.03543	0.12922	0.74765	0.0877
V417	0.30072	0.57811	0.03103	0.09014
V418	0.07206	0.16573	0.15999	0.60222
V419	0.03035	0.08718	0.08782	0.79465
V420	0	0.79151	0.02594	0.18254
V421	0.1533	0.10154	0.55172	0.19343
V422	0.04895	0.1292	0.06989	0.75195
V423	0.09769	0.08208	0.70742	0.1128
V424	0.019	0.11898	0.50305	0.35898
V425	0.06615	0.27284	0.47236	0.18865
V426	0.1035	0.10515	0.63584	0.15552
V427	0.06289	0.39995	0.17513	0.36203
V428	0.07067	0.69053	0.06666	0.17215
V429	0.03039	0.08733	0.09238	0.78989
V430	0.58896	0.19872	0.0669	0.14542
V431	0.16569	0.0918	0.38247	0.36005
V432	0.09562	0.15658	0.09438	0.65341
V433	0.04416	0.66239	0.0202	0.27324
V434	0.25966	0.13754	0.09768	0.50511
V435	0.39394	0.07178	0.15609	0.37819
V436	0.29784	0.07841	0.14894	0.4748
V437	0.18019	0.26346	0.0507	0.50565
V438	0.46669	0.19954	0.07695	0.25682
V439	0.04106	0.15909	0.06702	0.73282
V440	0.36913	0.09771	0.08749	0.44566
V441	0.07766	0.18614	0.47632	0.25988
V442	0.24456	0.35326	0.14343	0.25875
V443	0.58789	0.05001	0.13886	0.22324
V444	0.03717	0.08531	0.78942	0.08809
V445	0.50503	0.0643	0.32252	0.10815
V446	0.02851	0.73948	0.06548	0.16654
V447	0.49429	0.1414	0.19152	0.17279
V448	0.03429	0.13828	0.19327	0.63416
V449	0.44977	0.09047	0.28501	0.17474
V450	0.11264	0.76835	0.02851	0.09051
V451	0.76569	0.0837	0.05725	0.09337
V452	0.04399	0.09352	0.11272	0.74977
V453	0.64499	0.11436	0.11333	0.12732
V454	0	0.83273	0.05586	0.11141
V455	0.48504	0.08116	0.29227	0.14153
V456	0.26642	0.17374	0.33184	0.228
V457	0.02359	0.10187	0.07374	0.8008
V458	0.20429	0.2628	0.05005	0.48286
V459	0.01232	0.71189	0.09293	0.18286
V460	0.78645	0.04103	0.08911	0.08341
V461	0.05814	0.10562	0.07231	0.76392
V462	0.26224	0.2763	0.04363	0.41783
V463	0.20001	0.4576	0.15176	0.19063
V464	0.38437	0.15408	0.05566	0.40588
V465	0.30535	0.42116	0.05698	0.21652
V466	0.44466	0.22436	0.05043	0.28055
V467	0.24619	0.53511	0.09351	0.12519
V468	0.38435	0.39954	0.0807	0.13541
V469	0.02882	0.23025	0.25104	0.4899
V470	0.42383	0.17082	0.19158	0.21377
V471	0.20829	0.16528	0.08382	0.54261
V472	0.24452	0.34454	0.03856	0.37238
V473	0.09078	0.51797	0.27659	0.11465
V474	0.10592	0.07925	0.1389	0.67592
V475	0.14637	0.3978	0.09998	0.35586
V476	0.13655	0.09291	0.10496	0.66558
V477	0.47147	0.08989	0.21873	0.21991
V478	0.10515	0.54607	0.03121	0.31757
V479	0.04015	0.14494	0.64105	0.17386
V480	0.07218	0.33014	0.07812	0.51955
V481	0.15042	0.07735	0.6706	0.10163
V482	0.5475	0.19615	0.14123	0.11512
V483	0.11134	0.1711	0.11088	0.60668
V484	0.03479	0.13768	0.08109	0.74644
V485	0.09566	0.66408	0.02998	0.21028
V486	0.21092	0.29407	0.13899	0.35602
V487	0.07352	0.11822	0.12337	0.68489
V488	0.02512	0.07711	0.70672	0.19105
V489	0.1986	0.15194	0.55022	0.09925
V490	0.25806	0.3324	0.09634	0.3132
V491	0.33937	0.4535	0.06123	0.1459
V492	0.02203	0.7556	0.1205	0.10187
V493	0.0311	0.08793	0.0705	0.81048
V494	0.17201	0.20597	0.42253	0.19949
V495	0.17871	0.57559	0.13402	0.11168
V496	0.21434	0.63041	0.02056	0.13469
V497	0.03718	0.07759	0.78813	0.09711
V498	0.2425	0.16283	0.09578	0.49889
V499	0.48775	0.28557	0.14347	0.0832
V500	0.10809	0.17734	0.58506	0.12951
V501	0.02361	0.08778	0.09251	0.7961
V502	0.4281	0.29769	0.16371	0.11051
V503	0.16429	0.16162	0.19829	0.4758
V504	0.18096	0.63335	0.03378	0.15191
V505	0.16402	0.2577	0.22626	0.35202
V506	0.08995	0.28921	0.36226	0.25857
V507	0.47296	0.15058	0.14999	0.22647
V508	0.59271	0.19956	0.08636	0.12137
V509	0.20112	0.12549	0.4188	0.25459
V510	0.18538	0.49804	0.22377	0.09281
V511	0.04394	0.41682	0.07241	0.46683
V512	0.19382	0.11811	0.12012	0.56795
V513	0.06723	0.59451	0.18115	0.15712
V514	0.02887	0.12989	0.06601	0.77524
V515	0.60121	0.10709	0.10028	0.19142
