cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V228	0.80521	0.12311	0.02134	0.05035
V229	0	0	0.96853	0.03147
V230	0.16793	0.0515	0.21298	0.56759
V231	0.09423	0.34194	0.25568	0.30815
V232	0.10676	0.74813	0	0.14512
V233	0.59118	0.11541	0.20514	0.08827
V234	0.0497	0.94622	0	0.00408
V235	0.37073	0.0291	0.5565	0.04367
V236	0	0.02282	0.90638	0.0708
V237	0.32902	0.03557	0.18215	0.45325
V238	0.1434	0.54887	0.26646	0.04127
V239	0.1625	0.50159	0.0745	0.26141
V240	0.47691	0.03508	0.43862	0.04938
V241	0	0	0.94577	0.05423
V242	0.15698	0.78895	0.04213	0.01194
V243	0.21335	0.01585	0.70347	0.06734
V244	0.16202	0	0.76691	0.07107
V245	0.6363	0.3291	0	0.0346
V246	0	0.10663	0.85145	0.04192
V247	0.09108	0	0.88097	0.02794
V248	0.17443	0.06053	0.23547	0.52957
V249	0	0	0.94329	0.05671
V250	0.77105	0.03032	0.18463	0.01399
V251	0.91627	0.08373	0	0
V252	0.00454	0.86413	0.12714	0.00418
V253	0.44782	0.10936	0.2403	0.20253
V254	0.01513	0.98009	0.00173	0.00304
V255	0.06627	0.92127	0	0.01247
V256	0.15876	0.19855	0.57481	0.06789
V257	0.46867	0.12437	0.27725	0.12971
V258	0.17929	0.26082	0.4777	0.08219
V259	0	0.25464	0.70056	0.0448
V260	0	0.2118	0.76429	0.02391
V261	0.64444	0.06058	0.20422	0.09075
V262	0.25415	0.09883	0.16508	0.48194
V263	0.02808	0.96902	0	0.0029
V264	0.20066	0.03779	0.57306	0.18849
V265	0.14687	0.0086	0.3697	0.47483
V266	0.65866	0.34134	0	0
V267	0.03424	0.20317	0.47679	0.2858
V268	0.4858	0.05731	0.22883	0.22807
V269	0	0.52978	0.42583	0.04439
V270	0.65113	0.05079	0.23719	0.06089
V271	0.825	0.12513	0	0.04986
V272	0.08862	0.85777	0	0.05361
V273	0.21045	0.04701	0.21451	0.52803
V274	0.7319	0.02935	0.1724	0.06636
V275	0	0	0.97892	0.02108
V276	0.55707	0.36549	0	0.07744
V277	0.11192	0.25566	0.32194	0.31048
V278	0.09652	0.05967	0.51689	0.32691
V279	0.73124	0.10043	0.08958	0.07875
