mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V215	0.25577	0.22299	0.11773	0.13781	0.26569
V216	0.05893	0.13561	0.25106	0.11629	0.43812
V217	0	0.03446	0.02489	0.86856	0.07208
V218	0.07612	0.22545	0.2257	0.39496	0.07778
V219	0.13852	0.31078	0.29955	0.24428	0.00687
V220	0.26095	0.61905	0.08039	0.0396	0
V221	0.04686	0.1916	0.37261	0.071	0.31794
V222	0.02897	0.02632	0.01576	0.15687	0.77208
V223	0.4692	0.13736	0.22132	0.14973	0.02238
V224	0.06953	0.44045	0.04255	0.16254	0.28493
V225	0.67961	0.19022	0.09644	0.01805	0.01568
V226	0.52207	0.4274	0.01888	0.02667	0.00499
V227	0.09609	0.20856	0.01779	0.65042	0.02714
V228	0.52418	0.14059	0.19341	0.09969	0.04212
V229	0.28844	0.381	0.22096	0.08105	0.02856
V230	0.02841	0.02033	0.01568	0.15798	0.77761
V231	0.09569	0.49249	0.07515	0.26062	0.07605
V232	0.72015	0.11441	0.12792	0.02362	0.0139
V233	0.06165	0.07988	0.12051	0.18541	0.55255
V234	0.02904	0.33833	0.18566	0.42924	0.01773
V235	0.84618	0.08431	0.00382	0.04803	0.01767
V236	0.07917	0.19548	0.44511	0.23042	0.04982
V237	0.12094	0.15166	0.20064	0.36469	0.16207
V238	0.01137	0.02732	0.01397	0.38457	0.56277
V239	0.08384	0.32671	0.05725	0.26083	0.27137
V240	0.12449	0.71847	0.04253	0.06679	0.04771
V241	0.11205	0.81246	0.03955	0.03593	0
V242	0.04442	0.31965	0.24423	0.34015	0.05154
V243	0.43552	0.13816	0.23284	0.06334	0.13013
V244	0.04935	0.3594	0.17545	0.15151	0.26429
V245	0.10318	0.76881	0.06215	0.06586	0
V246	0.61015	0.23001	0.03178	0.03904	0.08902
V247	0.19381	0.2544	0.43435	0.08281	0.03463
V248	0.13801	0.48786	0.0444	0.07539	0.25433
V249	0.24549	0.13496	0.15882	0.1566	0.30414
V250	0.02225	0.21094	0.46562	0.08365	0.21755
V251	0.19446	0.08113	0.07195	0.60649	0.04597
V252	0.02702	0.24415	0.40759	0.19863	0.1226
V253	0.34259	0.47359	0.09003	0.08483	0.00895
V254	0.54519	0.30373	0.01283	0.12251	0.01574
V255	0.74341	0.11722	0.00442	0.05316	0.08179
V256	0.08382	0.63608	0.04615	0.06872	0.16523
V257	0.44291	0.28617	0.12203	0.07308	0.07581
V258	0.16954	0.26421	0.052	0.51013	0.00413
V259	0.5271	0.2768	0.14101	0.02986	0.02522
V260	0.25125	0.08767	0.08713	0.15597	0.41799
V261	0.01791	0.16538	0.36792	0.33598	0.1128
V262	0.79935	0.10155	0.04068	0.03684	0.02158
