CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V355	0.08432	0.02832	0.72926	0.04087	0.07425	0.04297
V356	0.35653	0.11137	0.09941	0.20071	0.12235	0.10963
V357	0.24942	0.02588	0.34895	0.04872	0.2482	0.07883
V358	0.28785	0.00847	0.13971	0.06076	0.1028	0.40043
V359	0.16612	0.07953	0.04957	0.45201	0.18929	0.06347
V360	0.34155	0.0291	0.07291	0.18096	0.26982	0.10565
V361	0.1494	0.54032	0.06678	0.06727	0.12626	0.04997
V362	0.1296	0.3546	0.0732	0.26681	0.1344	0.04139
V363	0.46758	0.07909	0.13014	0.042	0.15514	0.12605
V364	0.23934	0.1418	0.08606	0.06317	0.187	0.28264
V365	0.30767	0.27861	0.07962	0.14521	0.10689	0.08199
V366	0.15157	0.18357	0.37528	0.08506	0.14763	0.05689
V367	0.09334	0.0156	0.04405	0.43909	0.35121	0.05671
V368	0.22003	0.10782	0.12906	0.06161	0.2092	0.27227
V369	0.09898	0.03387	0.02835	0.0841	0.67661	0.07809
V370	0.11482	0.0648	0.50758	0.139	0.10246	0.07133
V371	0.15237	0.18517	0.05507	0.37014	0.128	0.10925
V372	0.1531	0.42675	0.05756	0.06732	0.22111	0.07416
V373	0.52752	0.04635	0.10681	0.04251	0.08204	0.19479
V374	0.18738	0.02574	0.22408	0.37397	0.13461	0.05423
V375	0.30193	0.03129	0.20761	0.07783	0.2905	0.09085
V376	0.24545	0.04489	0.09655	0.12377	0.16209	0.32725
V377	0.10805	0.01808	0.33578	0.03466	0.44717	0.05627
V378	0.26002	0.06087	0.21994	0.03206	0.11763	0.30948
V379	0.39195	0.02945	0.1911	0.03541	0.08315	0.26893
V380	0.07111	0.04032	0.04915	0.05176	0.74057	0.04709
V381	0.27102	0.04383	0.28261	0.23058	0.10268	0.06929
V382	0.07578	0.03469	0.03097	0.18226	0.63315	0.04315
V383	0.19726	0.04508	0.33728	0.24471	0.11258	0.0631
V384	0.10746	0.02226	0.6595	0.04779	0.11332	0.04966
V385	0.31585	0.01708	0.11867	0.03379	0.09489	0.41971
V386	0.4044	0.05339	0.26826	0.04524	0.12071	0.10799
V387	0.20935	0.0298	0.08757	0.48498	0.13013	0.05817
V388	0.49093	0.0671	0.20281	0.04156	0.08397	0.11363
V389	0.35829	0.07501	0.10066	0.03661	0.09911	0.33032
V390	0.12405	0.04242	0.04683	0.5275	0.16869	0.0905
V391	0.10333	0.02242	0.04615	0.43399	0.32908	0.06503
V392	0.16695	0.03619	0.39996	0.1166	0.08827	0.19202
V393	0.1508	0.11559	0.32346	0.08237	0.19562	0.13215
V394	0.08458	0.01678	0.05935	0.6044	0.19377	0.04112
V395	0.08317	0.04921	0.71038	0.04103	0.0748	0.04141
V396	0.34568	0.07221	0.07497	0.27935	0.14375	0.08404
V397	0.26263	0.13499	0.10841	0.04263	0.13276	0.31858
V398	0.1491	0.42168	0.06704	0.06763	0.23995	0.05459
V399	0.09093	0.00603	0.68434	0.06892	0.09157	0.0582
V400	0.20893	0.032	0.06431	0.31802	0.12693	0.24981
V401	0.17048	0.02571	0.52251	0.0399	0.16058	0.08082
V402	0.11926	0.02535	0.0446	0.60773	0.1502	0.05285
V403	0.20685	0.00854	0.06905	0.06093	0.38437	0.27026
V404	0.08227	0.01374	0.75315	0.03407	0.07304	0.04372
V405	0.28165	0.24937	0.12946	0.08283	0.18184	0.07485
V406	0.2134	0.0549	0.19328	0.10364	0.2329	0.20188
V407	0.1451	0.02046	0.59218	0.03023	0.08122	0.1308
V408	0.12058	0.08853	0.06547	0.50541	0.1379	0.0821
V409	0.55888	0.06617	0.10781	0.04528	0.08102	0.14083
V410	0.56838	0.05285	0.10756	0.04498	0.09405	0.13218
V411	0.24346	0.01614	0.08286	0.22113	0.10997	0.32643
V412	0.38231	0.15232	0.12278	0.07552	0.1755	0.09157
