Neutrophils	T_cells_.gamma.delta.	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	Fibroblasts	Endothelial_cells	Keratinocytes	CD34.	Platelets
V177	0.62376	0	0.06415	0.07993	0.01389	0.00184	0.02832	0.00602	0.00942	0.17267
V178	0.213	0	0.03018	0.0353	0.07377	0.54028	0.02852	0	0.00337	0.07557
V179	0.19403	0.10957	0.04821	0.01755	0.57523	0	0.03594	0	0.00803	0.01146
V180	0.44876	0.10498	0.10023	0.26501	0.03631	0.00836	0.02946	0	0.00688	0
V181	0.0313	0.16429	0.56375	0.05493	0.06437	0.00423	0.08817	0	0.00644	0.02251
V182	0.00448	0.0471	0.03002	0.0367	0.31723	0.0397	0.04158	0.40228	0.06921	0.01169
V183	0.01639	0.15407	0.13212	0.50007	0.05389	0.0095	0.12888	0	0.00508	0
V184	0.18957	0	0.02166	0.02008	0.02036	0.48324	0.02286	0.02205	0.00551	0.21468
V185	0.58819	0	0.0845	0.15311	0.03254	0.00364	0.02837	0.05819	0.04707	0.00439
V186	0.74715	0.00749	0.08301	0.08505	0.02967	0.00118	0.03938	0.00073	0.00635	0
V187	0.68698	0	0.14059	0.01814	0.02323	0.00064	0.03306	2e-04	0.04835	0.0488
V188	0.09089	0.20731	0.04426	0.07779	0.4899	0	0.04555	0.00291	0.01355	0.02783
V189	0.76271	0	0.07918	0.06248	0.02244	0.01192	0.03015	0.00077	0.00672	0.02363
V190	0.00631	0.02305	0.06857	0.013	0.13657	0.09709	0.02503	0	0.62543	0.00494
V191	0.01874	0.05742	0.14494	0.34676	0.32787	0.00103	0.07319	0.01492	0.00565	0.00949
V192	0	0.00863	0.02764	0.0071	0.10667	0.00763	0.03364	0.00818	0.01812	0.7824
V193	0.10006	0.02607	0.21846	0.2881	0.13998	0.00112	0.14591	0.05087	0.01932	0.0101
V194	0	0	0.03162	0.02344	0.06425	0.69136	0.17389	0.00587	0.00956	0
V195	0.04036	0.0419	0.04207	0.0119	0.13956	0.11766	0.54177	0.02906	0.0233	0.01242
V196	0.68272	0.00795	0.09381	0.15112	0.02671	0.00201	0.02909	0	0.00262	0.00397
V197	0.02138	0.00872	0.07596	0.19346	0.06732	0.01474	0.05019	0.35631	0.21193	0
V198	0	0.09424	0.04614	0.01996	0.4879	0.24475	0.0526	0	0.0544	0
V199	0.02092	0.03372	0.06056	0.02159	0.17051	0.00444	0.14332	0	0.01908	0.52586
V200	1e-05	0.0589	0.03351	0.00947	0.40602	0.10964	0.27571	0.08085	0.01309	0.0128
V201	0.24539	0.03528	0.06045	0.00942	0.05925	0.00059	0.11701	0.00197	0.40925	0.06138
V202	0.03413	0.29286	0.41692	0.07108	0.04715	0	0.08739	0	0.04115	0.00932
V203	0.02057	0.0715	0.36112	0.17031	0.06534	0.00718	0.11189	0	0.15895	0.03315
V204	0.01392	0.19893	0.27875	0.28133	0.05146	0.08115	0.02034	0.05008	0.02222	0.00183
