Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V264	0.08189	0.85166	0.02444	0.03883	0.00318
V265	0.81663	0.08917	0.08168	0.002	0.01052
V266	0.0075	0	0.07291	0.09885	0.82074
V267	0.0402	0	0	0.19601	0.76379
V268	0.19937	0.43204	0.14665	0.16127	0.06066
V269	0.0921	0.32773	0.36425	0.1715	0.04442
V270	0.04742	0	0.03436	0.83494	0.08328
V271	0.22218	0.70439	0.01926	0.02239	0.03177
V272	0.11342	0.79074	0.03758	0.01922	0.03904
V273	0.28761	0.00796	0.1845	0.31624	0.20368
V274	0.08579	0.02311	0.03379	0.22278	0.63454
V275	0.05932	0.68935	0.15411	0.07789	0.01933
V276	0.00518	0.01866	0.71886	0.21328	0.04402
V277	0.36377	0.00553	0.60318	0	0.02753
V278	0.00173	0.03391	0.35189	0.43606	0.17641
V279	0.14473	0	0.0121	0.71688	0.12629
V280	0.19197	0.01433	0.03809	0.59546	0.16014
V281	0.02959	0.23314	0.04563	0.62588	0.06576
V282	0.07612	0.88912	0.01852	0.00703	0.00921
V283	0.3397	0	0.10832	0.05594	0.49603
V284	0.02339	0.12214	0.52806	0.02028	0.30613
V285	0.49441	0.46674	0.00799	0.01994	0.01091
V286	0.07771	0.03713	0.85301	0.02356	0.00858
V287	0.24163	0.06029	0.17417	0.28189	0.24202
V288	0.19841	0.01129	0.6429	0.00427	0.14314
V289	0.16014	0.23255	0.02518	0.52843	0.0537
V290	0.4134	0.45003	0.13658	0	0
V291	0.40636	0.21979	0.00732	0.32966	0.03687
V292	0.11117	0.01954	0.40826	0.05825	0.40278
V293	0.00057	0.12422	0.81862	0.03687	0.01972
V294	0.00336	0	0	0.09673	0.89991
V295	0.01082	0.02369	0.34306	0.49186	0.13057
V296	0.839	0.1192	0.00283	0.00118	0.03779
V297	0.01428	0.02123	0.79692	0.11387	0.0537
V298	0.29192	0	0.00216	0.53166	0.17426
V299	0.26756	0	0.01046	0.66022	0.06175
V300	0.97	0.01558	0.00433	0	0.01009
V301	0.95672	0.00251	0.0103	0.01215	0.01832
V302	0.00336	0	0.00088	0.40945	0.58632
V303	0.10441	0.16492	0.21527	0.18117	0.33423
V304	0.18434	0.04075	0.7547	0	0.02021
V305	0.20364	0.31074	0.09399	0.11132	0.28031
V306	0.31575	0.64473	0.01087	0.01212	0.01654
V307	0.23872	0.00293	0.28786	0.43554	0.03496
V308	0.23435	0.01653	0.68123	0.0578	0.0101
V309	0.64229	0.06469	0.05312	0.10792	0.13198
V310	0.02675	0.00089	0.00123	0.15536	0.81578
V311	0.01247	0	0.04382	0.84748	0.09623
V312	0.08548	0.23507	0.24502	0.03192	0.40251
V313	0.06502	0.2913	0.01599	0.30362	0.32407
V314	0.07529	0	0.00073	0.38063	0.54335
V315	0.94293	0.0017	0.01766	0	0.03771
V316	0.11501	0.54403	0.24773	0.029	0.06423
