CD14.pos.CD16.neg.classical.monocyte	mature.neutrophil	memory.B.cell	cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	macrophage
V452	0.27509	0	0	0.19504	0.29911	0.23076
V453	0.30977	0	0.21114	0	0.45736	0.02174
V454	0.33656	0	0	0.2765	0.38694	0
V455	0.15206	0.71511	0	0.07453	0	0.0583
V456	0.55992	0	0	0.00508	0.22104	0.21396
V457	0.26782	0	0	0	0.24832	0.48385
V458	0.12194	0	0.21661	0	0.64866	0.01279
V459	0.12751	0	0.25467	0	0.61782	0
V460	0.38926	0	0.05529	0.00928	0.37951	0.16666
V461	0.35458	0	0	0.19258	0.4049	0.04794
V462	0.06453	0	0.46326	0	0.47221	0
V463	0.00505	0	0	0	0.99495	0
V464	0.14078	0.72886	0	0.08665	0	0.04371
V465	0.38868	0	0.1598	0	0.37012	0.0814
V466	0.2322	0	0	0.34756	0.42023	0
V467	0.61197	0	0	0.02286	0.16286	0.20231
V468	0.40727	0	0	0.10306	0.43762	0.05204
V469	0.2197	0	0.33439	0	0.4459	0
V470	0.44625	0	0	0	0.43431	0.11944
V471	0.29472	0.00235	0.24309	0	0.41903	0.0408
V472	0.22169	0.40095	0	0.08524	0.22742	0.0647
V473	0.08654	0.83422	0	0.04229	0	0.03694
V474	0.18382	0	0.11236	0.08446	0.61935	0
V475	0.26225	0	0.06895	0	0.66868	0.00013
V476	0.43609	0	0	0.09934	0.20332	0.26125
V477	0.23363	0.48628	0	0.1582	0	0.12188
V478	0.09718	0	0.44523	0	0.45759	0
V479	0.19115	0	0.3556	0	0.45325	0
V480	0.2577	0.05379	0	0.16065	0.52785	0
V481	0.40631	0	0	0	0.49271	0.10098
V482	0.45817	0	0	0.00914	0.09735	0.43534
V483	0.11207	0.77858	0	0.07727	0	0.03209
V484	0.55196	0	0	0	0.26727	0.18078
V485	0.35658	0	0.19346	0	0.39603	0.05393
V486	0.23062	0	0.30925	0	0.42341	0.03673
V487	0.20614	0.18701	0	0	0.60278	0.00407
V488	0.269	0.54736	0	0.10633	0	0.07731
V489	0.54986	0	0	0	0.27487	0.17527
V490	0.34732	0	0	0.03826	0.01739	0.59703
V491	0.28804	0.07188	0.11281	0	0.50379	0.02347
V492	0.26775	0	0.08104	0	0.31116	0.34005
V493	0.6232	0.02037	0	0.09763	0.07658	0.18222
V494	0.25645	0	0.16534	0	0.19166	0.38655
V495	0.31803	0.4082	0	0.1224	0.09232	0.05905
V496	0.31679	0	0.09676	0	0.44232	0.14413
V497	0.21002	0	0.00798	0	0.782	0
V498	0.27108	0	0.10503	0.07915	0.54474	0
V499	0.22948	0.53206	0	0.1793	0.01599	0.04317
V500	0.47655	0.03652	0	0.05916	0.28611	0.14166
V501	0.11946	0.75467	0	0.05966	0	0.06621
V502	0.07078	0	0	0	0.92922	0
V503	0.33746	0.18323	0	0.36802	0.1113	0
V504	0.1312	0.75143	0	0.07682	0	0.04056
V505	0.15059	0	0.21473	0	0.63467	0
V506	0.37815	0	0	0.04153	0.23443	0.34589
V507	0.30434	0	0	0	0	0.69566
V508	0.21863	0.45614	0	0.13916	0.15906	0.027
V509	0.1756	0	0	0.34719	0.47722	0
V510	0.60396	0	0	0.01766	0.17973	0.19865
V511	0.32265	0	0	0.11396	0.10025	0.46314
V512	0.30416	0	0.27722	0	0.3884	0.03022
V513	0.04665	0	0.05561	0	0.89774	0
V514	0.14961	0.68969	0	0.06823	0	0.09247
V515	0.31036	0.26316	0	0.39692	0.01446	0.01509
V516	0.08265	0	0.39773	0	0.51962	0
V517	0.06685	0	0.15824	0	0.77491	0
V518	0.39429	0.25926	0	0.17548	0.04183	0.12914
V519	0.2448	0.45663	0	0.11009	0	0.18848
V520	0.56422	0	0	0.10937	0.12575	0.20066
V521	0.08518	0	0	0	0.91482	0
