cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V468	0.47566	0.4169	0.05505	0.05238
V469	0.01224	0.15767	0.31593	0.51416
V470	0.52874	0.11774	0.20188	0.15165
V471	0.24161	0.09776	0.04504	0.6156
V472	0.2967	0.33611	0.00289	0.3643
V473	0.08423	0.54666	0.34989	0.01921
V474	0.1036	0.00257	0.1247	0.76913
V475	0.16223	0.40184	0.0902	0.34574
V476	0.14534	0.01559	0.07135	0.76772
V477	0.57559	0.03644	0.23027	0.1577
V478	0.11442	0.60435	0.0083	0.27293
V479	0.01229	0.08016	0.82908	0.07846
V480	0.06739	0.30605	0.05466	0.5719
V481	0.12443	0.03414	0.82814	0.01329
V482	0.68045	0.1632	0.12148	0.03486
V483	0.11011	0.1	0.08709	0.70279
V484	0.0213	0.07341	0.04251	0.86279
V485	0.10236	0.75763	0.01421	0.12579
V486	0.2461	0.25875	0.1447	0.35045
V487	0.06293	0.04134	0.10394	0.79179
V488	0.00278	0.02934	0.87364	0.09423
V489	0.18645	0.09999	0.70121	0.01235
V490	0.31585	0.31663	0.07869	0.28883
V491	0.4159	0.48525	0.03732	0.06153
V492	0.02207	0.83963	0.13283	0.00547
V493	0.04777	0.00308	0.01657	0.93258
V494	0.16803	0.1431	0.5678	0.12106
V495	0.19916	0.63732	0.14451	0.01901
V496	0.24723	0.70814	0.00138	0.04325
V497	0.01351	0.03864	0.93894	0.00891
V498	0.28965	0.0963	0.06217	0.55189
V499	0.58658	0.27566	0.1327	0.00506
V500	0.0832	0.11558	0.76558	0.03564
V501	0.00283	0.00885	0.08106	0.90725
V502	0.52569	0.28306	0.16451	0.02674
V503	0.17294	0.08604	0.22536	0.51566
V504	0.20612	0.71952	0.01367	0.0607
V505	0.17393	0.20162	0.28531	0.33914
V506	0.07322	0.23612	0.49404	0.19662
V507	0.59712	0.09692	0.13542	0.17054
V508	0.73945	0.17259	0.04489	0.04307
V509	0.1999	0.05667	0.55225	0.19118
V510	0.20021	0.52333	0.27129	0.00516
V511	0.03764	0.41892	0.05317	0.49027
V512	0.21786	0.04325	0.0943	0.64459
V513	0.06387	0.65363	0.22077	0.06174
V514	0.01782	0.08172	0.01446	0.886
V515	0.75972	0.0616	0.05371	0.12496
V516	0.88986	0.10367	0.00026	0.00621
V517	0.03107	0.02421	0.28107	0.66365
V518	0.94202	0.05126	0.00018	0.00654
V519	0.0205	0.87722	0.00812	0.09416
V520	0.02065	0.01434	0.64719	0.31782
V521	0.53199	0.04622	0.39503	0.02677
V522	0.00492	0.11076	0.61468	0.26964
V523	0.32553	0.11729	0.2916	0.26559
V524	0.00568	0.77521	0.1924	0.02671
V525	0.23044	0.20167	0.03416	0.53373
V526	0.6292	0.07725	0.08388	0.20967
V527	0.1775	0.02218	0.4372	0.36313
V528	0.08385	0.8709	0.00223	0.04303
V529	0.04841	0.0535	0.24879	0.6493
V530	0.00506	0.18791	0.70908	0.09795
V531	0.01755	0.86575	0.1165	0.00021
V532	0.15136	0.32743	0.03374	0.48748
V533	0.25632	0.35538	0.15401	0.2343
V534	0.00613	0.02348	0.73462	0.23576
V535	0.5249	0.00282	0.01696	0.45532
V536	0.16462	0.00698	0.40729	0.42112
V537	0.56227	0.26292	0.16328	0.01154
V538	0.4297	0.04922	0.09849	0.42259
V539	0.2413	0.44019	0.17355	0.14496
V540	0.17603	0.71416	0.07485	0.03495
V541	0.01251	0.51022	0.07063	0.40664
V542	0.17271	0.11554	0.28411	0.42764
V543	0.87282	0.01286	0.01246	0.10186
V544	0.08735	0.07778	0.19321	0.64167
V545	0.33917	0.13542	0.0803	0.4451
V546	0.0396	0.88742	0.06751	0.00548
V547	0.02903	0.63966	0.31936	0.01194
V548	0.13447	0.77515	0.08516	0.00522
V549	0.29019	0.04005	0.65743	0.01233
V550	0.56216	0.02892	0.00283	0.40609
V551	0.15385	0.75628	0.03805	0.05181
V552	0.00072	0.53587	0.0118	0.4516
V553	0.19856	0.14375	0.6383	0.01939
V554	0.04681	0.08507	0.03792	0.83019
V555	0.07446	0.21196	0.36787	0.34572
V556	0.00098	0.05049	0.91888	0.02965
V557	0.80724	0.03059	0.01222	0.14996
V558	0.05406	0.80011	0.03032	0.11551
V559	0.00943	0.79895	0.19133	0.00029
V560	0.65378	0.33986	0.00057	0.00578
V561	0.0016	0.05436	0.93492	0.00912
V562	0.7655	0.01158	0.12826	0.09466
V563	0.21624	0.02712	0.75015	0.00649
V564	0.04839	0.0824	0.85591	0.0133
V565	0.10537	0.24733	0.41482	0.23248
V566	0.68352	0.09701	0.00574	0.21373
V567	0.19475	0.45816	0.03118	0.3159
V568	0.21895	0.00719	0.06777	0.70609
V569	0.65923	0.02947	0.00174	0.30956
V570	0.01931	0.27365	0.64564	0.06139
V571	0.8065	0.13367	0	0.05983
V572	0.40619	0.01612	0.48111	0.09658
V573	0.05316	0.17188	0.01651	0.75845
V574	0.02904	0.78685	0.17225	0.01186
V575	0.01563	0.07787	0.14518	0.76132
V576	0.13298	0.81597	0.03916	0.01189
V577	0.03117	0.03913	0.23836	0.69134
V578	0.04371	0.06155	0.72003	0.17471
V579	0.00627	0.88067	0.09371	0.01936
V580	0.13183	0.00759	0.1309	0.72968
V581	0.06092	0.08226	0.01189	0.84493
V582	0.5609	0.14572	0.03776	0.25561
V583	0.00538	0.04328	0.62678	0.32456
V584	0.49081	0.15539	0.31859	0.0352
V585	0.0068	0.01639	0.47993	0.49688
V586	0.20314	0.02158	0.68845	0.08683
V587	0.23481	0.02617	0.71165	0.02736
V588	0.60707	0.04195	0.02968	0.32131
V589	0.04498	0.82947	0.06534	0.06022
V590	0.03905	0.76315	0.19245	0.00535
V591	0.00111	0.03729	0.23097	0.73062
V592	0.13971	0.0563	0.80299	0.00099
V593	0.55379	0.00466	0.20628	0.23527
V594	0.30688	0.28716	0.36161	0.04435
V595	0.02877	0.03235	0.04039	0.89849
