B_cells	NK_cells	T_cells_CD4.	Monocytes
V594	0.34979	0.27107	0.36237	0.01678
V595	0.11532	0.02808	0.08362	0.77298
V596	0.06946	0.28189	0.26856	0.38009
V597	0.00766	0.5498	0.3896	0.05294
V598	0.04955	0.14209	0.80739	0.00097
V599	0.62917	0.28375	0.06935	0.01773
V600	0.38572	0.43681	0.0792	0.09826
V601	0.21112	0.26898	0.1102	0.4097
V602	0.12431	0.04025	0.04602	0.78942
V603	0.05066	0.36307	0.04928	0.53699
V604	0.50985	0.11287	0.36679	0.0105
V605	0.09356	0.32133	0.42935	0.15577
V606	0.73106	0.13457	0.02476	0.10962
V607	0.65584	0	0.13988	0.20428
V608	0.24566	0.15985	0.40895	0.18554
V609	0.05952	0.23963	0.28143	0.41942
V610	0.75292	0	0.12992	0.11716
V611	0.34601	0	0.08667	0.56732
V612	0.04957	0.11826	0.78174	0.05044
V613	0.06675	0.32354	0.59933	0.01038
V614	0.75166	0.04291	0.08006	0.12537
V615	0.21527	0.0534	0.01411	0.71722
V616	0.12025	0.65299	0.09067	0.13609
V617	0.46637	0.14648	0.38716	0
V618	0.74962	0	0	0.25038
V619	0.40888	0.01606	0.35012	0.22494
V620	0.03698	0.59134	0.37168	0
V621	0.44542	0.14307	0.204	0.20751
V622	0.36804	0.215	0.41696	0
V623	0.06323	0.07143	0.20552	0.65981
V624	0.80373	0.17291	0.00114	0.02222
V625	0.29693	0.4577	0.13127	0.1141
V626	0.92242	0.02993	0	0.04765
V627	0.01386	0.01995	0.16706	0.79912
V628	0.02788	0.22507	0.0565	0.69055
V629	0.15847	0.28443	0.31464	0.24246
