Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V299	0.27078	0	0.00976	0.65016	0.0693
V300	0.9762	0.00121	0.00617	0	0.01642
V301	0.95417	0	0.00941	0.01305	0.02337
V302	0.00281	0	6e-05	0.38632	0.61081
V303	0.10562	0.15373	0.2138	0.17048	0.35637
V304	0.18796	0.02592	0.75756	0	0.02856
V305	0.20601	0.29634	0.0947	0.10319	0.29976
V306	0.31983	0.63645	0.0131	0.00952	0.02111
V307	0.24099	0	0.28752	0.42943	0.04205
V308	0.23998	0	0.68652	0.05585	0.01766
V309	0.65548	0.04204	0.05506	0.10396	0.14346
V310	0.02579	0.00082	0	0.13514	0.83825
V311	0.01138	0	0.04389	0.83776	0.10698
V312	0.08538	0.22284	0.2418	0.02343	0.42654
V313	0.06465	0.28562	0.01609	0.29015	0.34349
V314	0.07408	0	0	0.35926	0.56666
V315	0.93994	0	0.01634	0	0.04372
V316	0.11756	0.53811	0.24753	0.02449	0.0723
V317	0.38997	0.06475	0.5189	0	0.02638
V318	0.89246	0	0.0057	0	0.10184
V319	0.10236	0.05767	0.83417	0	0.0058
V320	0.07857	0	0.00379	0.81463	0.10301
V321	0.13997	0.32623	0.316	0.17427	0.04352
V322	0.012	0.25293	0.57206	0.0417	0.12131
V323	0.25352	0.19602	0.44399	0.01186	0.09461
V324	0.03837	0.0359	0.04441	0.78505	0.09628
V325	0.63879	0.08605	0.09217	0.09879	0.0842
V326	0.03968	0	0.04667	0.15603	0.75762
V327	0.32771	0.47097	0.11545	0.01504	0.07083
V328	0.05201	0.29146	0.17306	0.42319	0.06029
V329	0.00036	0.04265	0.41349	0.48236	0.06115
V330	0.07677	0.02466	0.83992	0	0.05865
V331	0.12218	0	0.08198	0.11412	0.68172
V332	0.474	0.02982	0.46111	0	0.03506
V333	0.41737	0.00336	0.32488	0.14174	0.11265
V334	0.04439	0.27578	0.55949	0.06618	0.05416
V335	0.72259	0.03179	0.08853	0.02537	0.13172
V336	0.16734	0.55711	0.25975	0	0.01579
V337	0.00226	0	0.00574	0.18021	0.81179
V338	0.72274	0	0.15852	0.00795	0.1108
V339	0.21014	0.51619	0.18745	0	0.08622
V340	0.03159	0.13806	0.10411	0.08326	0.64297
V341	0.03115	0.47204	0.42889	0.00329	0.06463
