B_cells	NK_cells	T_cells_CD4.	Monocytes
V408	0.10171	0.25219	0.42036	0.22573
V409	0.02817	0.03261	0.13345	0.80577
V410	0.11748	0.76307	0.09278	0.02666
V411	0.47522	0.01503	0	0.50975
V412	0.17035	0.09643	0.50684	0.22638
V413	0.07417	0.46057	0.23284	0.23242
V414	0.04892	0.48005	0.36374	0.1073
V415	0.43993	0.03471	0.26015	0.26521
V416	0.02938	0.1189	0.85172	0
V417	0.38424	0.55175	0.05017	0.01384
V418	0.11256	0.10738	0.20233	0.57773
V419	0.0887	0	0.13878	0.77251
V420	0	0.82434	0.08656	0.0891
V421	0.16601	0.07071	0.65964	0.10364
V422	0.11904	0.07873	0.06572	0.73651
V423	0.09452	0.05787	0.81241	0.03521
V424	0	0.08276	0.63904	0.2782
V425	0.06602	0.25318	0.58767	0.09313
V426	0.10375	0.08242	0.74753	0.0663
V427	0.08593	0.38238	0.24324	0.28846
V428	0.1144	0.69361	0.11584	0.07615
V429	0.08225	0	0.14583	0.77192
V430	0.71333	0.16149	0.03699	0.08819
V431	0.1956	0.04231	0.47039	0.2917
V432	0.16043	0.09354	0.11064	0.63539
V433	0.08498	0.68554	0.04503	0.18446
V434	0.3619	0.07416	0.09687	0.46707
V435	0.51013	0.00404	0.15833	0.3275
V436	0.40096	0.00381	0.16275	0.43249
V437	0.26546	0.22535	0.03945	0.46974
V438	0.58937	0.15657	0.05709	0.19697
V439	0.09327	0.11127	0.06548	0.72998
V440	0.49625	0.03315	0.06724	0.40336
V441	0.0798	0.1552	0.59452	0.17049
V442	0.31671	0.32691	0.17363	0.18276
V443	0.71608	0	0.11773	0.16619
V444	0.04644	0.07972	0.87384	0
V445	0.58362	0.03078	0.34654	0.03906
V446	0.0619	0.74504	0.12261	0.07046
V447	0.59376	0.09912	0.2013	0.10582
V448	0.05077	0.07351	0.25573	0.62
V449	0.53447	0.05208	0.31063	0.10283
V450	0.16721	0.75933	0.07347	0
V451	0.87199	0.06051	0.00398	0.06351
V452	0.09947	0.00649	0.15911	0.73493
V453	0.75716	0.07489	0.09093	0.07703
V454	0.00501	0.83857	0.12702	0.0294
V455	0.56977	0.04493	0.31507	0.07023
V456	0.32045	0.1359	0.3942	0.14945
V457	0.02297	0.05987	0.10503	0.81213
V458	0.29564	0.22383	0.03834	0.44219
V459	0.03502	0.72109	0.15935	0.08454
V460	0.8707	0.00721	0.06427	0.05782
V461	0.13998	0.04928	0.06934	0.7414
V462	0.36927	0.24674	0.01153	0.37247
V463	0.25711	0.44093	0.20046	0.1015
V464	0.51643	0.09951	0.02306	0.361
V465	0.39976	0.39834	0.06131	0.1406
V466	0.57339	0.18343	0.02136	0.22183
V467	0.31866	0.51931	0.12774	0.03428
V468	0.48417	0.37161	0.08827	0.05595
V469	0.0345	0.18944	0.33702	0.43904
V470	0.52019	0.1282	0.20618	0.14544
V471	0.30135	0.10669	0.08026	0.51169
V472	0.34245	0.32325	0.01693	0.31737
V473	0.11885	0.50786	0.36491	0.00838
V474	0.17515	0	0.16591	0.65894
V475	0.20261	0.38	0.12849	0.2889
V476	0.21766	0.00632	0.12618	0.64985
V477	0.57128	0.04328	0.2297	0.15575
V478	0.15778	0.54944	0.05114	0.24164
V479	0.02114	0.1251	0.77136	0.0824
V480	0.11353	0.3028	0.10216	0.48151
V481	0.15533	0.0562	0.7683	0.02017
V482	0.65322	0.15939	0.13907	0.04832
V483	0.17413	0.11187	0.13269	0.58131
V484	0.0792	0.08034	0.10139	0.73906
V485	0.14766	0.6723	0.06403	0.116
V486	0.28002	0.25888	0.17124	0.28986
V487	0.13218	0.04609	0.15531	0.66642
V488	0	0.03745	0.86565	0.0969
V489	0.21862	0.13279	0.64356	0.00503
V490	0.34441	0.30243	0.10827	0.24489
V491	0.43472	0.42999	0.07292	0.06238
V492	0.05676	0.74846	0.19478	0
V493	0.14406	0	0.02481	0.83113
V494	0.19772	0.17721	0.51343	0.11163
V495	0.23619	0.56404	0.1889	0.01087
V496	0.29084	0.63057	0.03336	0.04523
V497	0.03964	0.03504	0.88896	0.03637
V498	0.33961	0.10415	0.0973	0.45894
V499	0.58717	0.25269	0.1534	0.00674
V500	0.11424	0.15429	0.69244	0.03903
V501	0.023	0	0.16302	0.81398
V502	0.52235	0.26732	0.1828	0.02752
V503	0.22312	0.10525	0.24505	0.42658
V504	0.24812	0.6301	0.06018	0.0616
V505	0.21043	0.22092	0.28789	0.28076
V506	0.09915	0.26486	0.46426	0.17172
V507	0.58256	0.10428	0.14984	0.16333
V508	0.70881	0.16184	0.0663	0.06305
V509	0.23316	0.08622	0.5064	0.17422
V510	0.23126	0.47667	0.29207	0
V511	0.07611	0.40372	0.10413	0.41605
V512	0.27983	0.04718	0.1359	0.53708
V513	0.09727	0.58618	0.26021	0.05634
V514	0.07149	0.10071	0.04381	0.78399
V515	0.72813	0.06398	0.0729	0.135
V516	0.86891	0.09268	0.00689	0.03151
V517	0.07828	0.03457	0.30719	0.57996
V518	0.8985	0.05597	0.00058	0.04496
V519	0.05654	0.78617	0.06647	0.09083
V520	0.04704	0.01631	0.64125	0.29541
V521	0.5346	0.06133	0.36722	0.03684
V522	0.01208	0.15562	0.5899	0.2424
V523	0.35056	0.13695	0.28327	0.22922
V524	0.0253	0.69943	0.24834	0.02693
V525	0.28422	0.20543	0.06798	0.44237
V526	0.61703	0.08242	0.10305	0.19749
V527	0.22148	0.03781	0.42149	0.31921
V528	0.12791	0.77537	0.04665	0.05006
V529	0.09709	0.07196	0.27676	0.55419
V530	0.0123	0.23032	0.66405	0.09332
V531	0.04713	0.7761	0.17678	0
V532	0.20108	0.31901	0.07243	0.40748
V533	0.28564	0.33759	0.17699	0.19978
V534	0.0237	0.05127	0.70585	0.21918
V535	0.56307	0	0.03455	0.40237
V536	0.21564	0	0.40877	0.37559
V537	0.56008	0.24769	0.18008	0.01216
V538	0.46038	0.05211	0.12624	0.36127
V539	0.26981	0.40364	0.19783	0.12872
V540	0.21656	0.62202	0.12753	0.03389
V541	0.03575	0.48714	0.12531	0.3518
V542	0.21587	0.14033	0.28915	0.35465
V543	0.83777	0.00135	0.03604	0.12484
V544	0.14257	0.0975	0.22583	0.53411
V545	0.3757	0.14247	0.1115	0.37032
V546	0.08211	0.78294	0.13495	0
V547	0.05912	0.58437	0.35003	0.00648
V548	0.17652	0.68175	0.14173	0
V549	0.31674	0.06316	0.60295	0.01716
V550	0.59906	0.03395	0	0.36699
V551	0.19585	0.66037	0.09133	0.05246
V552	0.00233	0.51606	0.0691	0.4125
V553	0.2299	0.17427	0.58425	0.01158
V554	0.11736	0.0927	0.08961	0.70034
V555	0.10581	0.23996	0.36419	0.29004
V556	0	0.08166	0.86645	0.0519
V557	0.78555	0.02766	0.028	0.15879
V558	0.09375	0.711	0.08817	0.10708
V559	0.03265	0.72296	0.24439	0
V560	0.66782	0.29418	0.01437	0.02363
V561	0	0.07877	0.88075	0.04048
V562	0.74055	0.00318	0.14286	0.11341
V563	0.24364	0.03091	0.70994	0.01551
V564	0.07591	0.11991	0.78769	0.01649
V565	0.13504	0.27018	0.39625	0.19854
V566	0.67931	0.09925	0.01517	0.20628
V567	0.2366	0.42268	0.07023	0.27049
V568	0.28633	0	0.11054	0.60313
V569	0.6786	0.03249	0	0.28891
V570	0.0357	0.30229	0.60449	0.05752
V571	0.78077	0.12463	0.0088	0.08581
V572	0.43148	0.02675	0.44212	0.09964
V573	0.11409	0.17619	0.05638	0.65334
V574	0.06251	0.70131	0.22827	0.00792
V575	0.05406	0.09166	0.19399	0.66028
V576	0.17714	0.71268	0.09751	0.01266
V577	0.07928	0.05228	0.2708	0.59764
V578	0.07038	0.10309	0.66615	0.16039
V579	0.03001	0.78119	0.1617	0.0271
V580	0.2021	0	0.17576	0.62214
