mature.neutrophil	CD14.pos.CD16.neg.classical.monocyte	macrophage	memory.CD4.pos.AB.T.cell	cytotoxic.CD56.dim.NK.cell
V242	0.00375	0.28938	0.30065	0.33613	0.07009
V243	0.3658	0.13192	0.30095	0.09552	0.10582
V244	0	0.36071	0.21953	0.21658	0.20317
V245	0.03563	0.62309	0.13883	0.15414	0.04831
V246	0.51168	0.23849	0.06594	0.09338	0.09052
V247	0.13849	0.19585	0.54085	0.08844	0.03637
V248	0.06068	0.46644	0.0944	0.17551	0.20298
V249	0.16853	0.18679	0.19276	0.223	0.22892
V250	0	0.18766	0.54749	0.11045	0.1544
V251	0.14275	0.11243	0.09908	0.5762	0.06953
V252	0	0.21202	0.47796	0.20858	0.10144
V253	0.24408	0.40538	0.15201	0.14761	0.05091
V254	0.43868	0.28854	0.05244	0.17177	0.04857
V255	0.70001	0.12786	0.0115	0.08146	0.07917
V256	0.01985	0.55651	0.1059	0.16576	0.15198
V257	0.35206	0.26519	0.17162	0.12848	0.08265
V258	0.11345	0.26148	0.09259	0.48321	0.04927
V259	0.44166	0.24382	0.20016	0.07	0.04436
V260	0.17163	0.17719	0.10201	0.23907	0.3101
V261	0	0.15192	0.43134	0.32157	0.09517
V262	0.78167	0.09404	0.05746	0.04088	0.02595
V263	0.67656	0.11614	0.02943	0.15133	0.02653
V264	0.05417	0.6073	0.12031	0.16988	0.04834
V265	0.70222	0.12853	0.08888	0.05451	0.02586
V266	0	0.1805	0.06028	0.2489	0.51033
V267	0	0.17625	0	0.34555	0.4782
V268	0.14674	0.3317	0.18481	0.26689	0.06986
V269	0.05003	0.29256	0.35261	0.25422	0.05058
V270	0.00866	0.08809	0.04044	0.81755	0.04526
V271	0.19087	0.49913	0.0983	0.1452	0.06649
V272	0.08374	0.56797	0.12633	0.14774	0.07422
V273	0.19883	0.13117	0.1672	0.3762	0.12659
V274	0.03137	0.18854	0.03358	0.36104	0.38547
V275	0.02464	0.49554	0.2295	0.19916	0.05117
V276	0	0.15134	0.57844	0.23941	0.0308
V277	0.28338	0.13768	0.51871	0.02771	0.03253
V278	0	0.14027	0.29403	0.46416	0.10154
V279	0.08883	0.09306	0.02289	0.72062	0.0746
V280	0.12533	0.1118	0.04789	0.61635	0.09862
V281	0	0.20745	0.07157	0.6722	0.04877
V282	0.04699	0.64307	0.11931	0.13561	0.05502
V283	0.25759	0.15735	0.10553	0.18248	0.29705
V284	0	0.23454	0.46354	0.10809	0.19383
V285	0.4468	0.3363	0.05827	0.11666	0.04197
V286	0.03782	0.18235	0.71518	0.05035	0.01431
V287	0.164	0.16356	0.16438	0.35785	0.1502
V288	0.13973	0.1649	0.53781	0.06112	0.09643
V289	0.10626	0.20689	0.05745	0.58128	0.04812
V290	0.36562	0.34024	0.18248	0.07711	0.03454
V291	0.31105	0.19529	0.04106	0.40351	0.04909
V292	0.05592	0.18904	0.35424	0.15891	0.24189
V293	0	0.21389	0.69698	0.06883	0.0203
V294	0	0.18166	0	0.25434	0.564
V295	0	0.13123	0.28837	0.50517	0.07522
V296	0.74366	0.13702	0.01513	0.05986	0.04432
V297	0	0.16519	0.65104	0.14594	0.03783
V298	0.20364	0.10083	0.01557	0.57116	0.1088
V299	0.18697	0.08161	0.02534	0.66179	0.04429
