CD19B	CD56NK	CD4MemoryT	CD14
V253	0.30632	0.1444	0.17414	0.37514
V254	0.05019	0.76912	0.08425	0.09645
V255	0.07882	0.75418	0.04359	0.12341
V256	0.17819	0.2553	0.40082	0.16568
V257	0.33976	0.16646	0.22181	0.27198
V258	0.17864	0.29534	0.33533	0.19069
V259	0.08036	0.31609	0.47331	0.13025
V260	0.05457	0.31204	0.53229	0.1011
V261	0.47958	0.09747	0.20296	0.21999
V262	0.14863	0.1372	0.07508	0.63909
V263	0.05933	0.7857	0.04548	0.10949
V264	0.18154	0.12816	0.34613	0.34418
V265	0.1066	0.10285	0.15577	0.63477
V266	0.50576	0.34152	0.05366	0.09906
V267	0.06872	0.24216	0.24472	0.4444
V268	0.32356	0.10337	0.16382	0.40924
V269	0.05373	0.50295	0.30975	0.13357
V270	0.49962	0.0904	0.23715	0.17282
V271	0.61811	0.11276	0.0811	0.18803
V272	0.08709	0.68869	0.05355	0.17067
V273	0.12278	0.11357	0.09006	0.67359
V274	0.54721	0.06089	0.19751	0.1944
V275	0.05936	0.12	0.71346	0.10718
V276	0.39178	0.33933	0.057	0.21189
V277	0.09635	0.26014	0.16529	0.47822
V278	0.10017	0.14865	0.25614	0.49504
V279	0.53028	0.11457	0.14202	0.21313
V280	0.10103	0.10372	0.07803	0.71723
V281	0.42788	0.09967	0.16418	0.30826
V282	0.0986	0.15226	0.60182	0.14732
V283	0.19392	0.51384	0.09277	0.19947
V284	0.06589	0.74834	0.08867	0.0971
V285	0.1077	0.10751	0.68482	0.09997
V286	0.21475	0.49011	0.12722	0.16792
V287	0.11368	0.72172	0.05524	0.10937
V288	0.0704	0.31268	0.33364	0.28328
V289	0.24406	0.25866	0.33748	0.15979
V290	0.64591	0.18615	0.06322	0.10472
V291	0.38934	0.13214	0.36307	0.11545
V292	0.73897	0.04776	0.05656	0.15671
V293	0.26171	0.09704	0.50507	0.13618
V294	0.12821	0.36909	0.04948	0.45323
V295	0.08458	0.2387	0.18563	0.49109
V296	0.17976	0.18786	0.4652	0.16718
V297	0.13568	0.10076	0.11063	0.65293
V298	0.25895	0.1661	0.46158	0.11337
V299	0.12011	0.30306	0.06361	0.51323
V300	0.08024	0.12623	0.21739	0.57613
V301	0.14391	0.18451	0.4857	0.18588
V302	0.50653	0.33269	0.04914	0.11164
V303	0.04782	0.53069	0.30181	0.11968
V304	0.10212	0.12152	0.55512	0.22124
V305	0.14686	0.2233	0.35706	0.27277
V306	0.62028	0.13724	0.09615	0.14633
V307	0.05917	0.77956	0.05745	0.10381
V308	0.21193	0.26946	0.25282	0.26579
V309	0.2762	0.32671	0.06915	0.32794
V310	0.11761	0.33523	0.15559	0.39157
V311	0.40502	0.44068	0.0511	0.1032
V312	0.1141	0.62919	0.14601	0.1107
