Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V473	0.03163	0.22317	0.28694	0.21827	0.23999
V474	0.30799	0.24227	0.05873	0.3326	0.05841
V475	0.16156	0.02552	0.6064	0.00123	0.20528
V476	0.18306	0.06523	0.13522	0.51408	0.10241
V477	0.03793	0.96179	0	0	0.00028
V478	0.13853	0.00968	0	0	0.85179
V479	0.81074	0.14826	0.01418	0.02682	0
V480	0.12671	0.72635	0.03601	0.06975	0.04118
V481	0.22876	0.43767	0.05004	0.10962	0.17391
V482	0.09866	0.71097	0.17589	0	0.01448
V483	0.2787	0.60574	0	0.05652	0.05905
V484	0.21181	0.57327	0.11658	0.08025	0.01809
V485	0.64901	0.15962	0.11177	0.06069	0.01891
V486	0.0593	0.06695	0.27568	0	0.59807
V487	0.15136	0.15283	0.47706	0.21315	0.0056
V488	0.38073	0.18475	0	0.22406	0.21046
V489	0.0236	0.205	0.71568	0.0406	0.01511
V490	0.02438	0	0.82771	0.14301	0.00491
V491	0.03062	0.46777	0.03394	0.05648	0.41119
V492	0.03404	0.19979	0.03836	0.66769	0.06012
V493	0.00798	0	0.00792	0.93922	0.04488
V494	0.36499	0.05321	0.0117	0.44422	0.12588
V495	0.31426	0.28978	0.22606	0.10056	0.06934
V496	0.10824	0.03487	0.04324	0	0.81366
V497	0.08728	0.03511	0.14496	0.04856	0.68409
V498	0.06247	0.90561	0	0	0.03192
V499	0.03872	0.21019	0.26312	0.02777	0.4602
V500	0.10794	0.55111	0.11272	0.14762	0.08061
V501	0.05619	0.30986	0	0	0.63395
V502	0.11664	0.85659	0.01496	0.01181	0
V503	0.40281	0.10738	0.2121	0.07317	0.20454
V504	0.40452	0.24675	0	0	0.34872
V505	0.57474	0.09112	0.00205	0.0318	0.30029
V506	0.02465	0.50592	0.04997	0	0.41946
V507	0.83339	0.07413	0.01752	0.04485	0.03011
V508	0.02758	0.6325	0.22345	0.01713	0.09935
V509	0.05258	0.49709	0.14556	0.12529	0.17948
V510	0.38781	0.57058	0.02233	0.01391	0.00537
V511	0.07182	0.31967	0.51666	0.01241	0.07944
V512	0.13661	0.47144	0.17463	0.01524	0.20208
V513	0.15289	0.73057	0.05616	0.02061	0.03977
V514	0.00662	0	0.21379	0.01217	0.76742
V515	0.08727	0.19437	0	0.7025	0.01586
V516	0.16279	0.45839	0.11694	0.24053	0.02134
V517	0.01802	0.04112	0.07717	0.82695	0.03674
V518	0.39047	0.10385	0.36341	0.11231	0.02996
V519	0.79933	0.12574	0	0.07397	0.00096
V520	0.06192	0.90449	0	0.03242	0.00116
V521	0.25294	0.01914	0.1905	0.52285	0.01457
V522	0.05942	0.19207	0.61175	0.08605	0.05071
V523	0.1571	0.05506	0.77201	0.01584	0
V524	0.29948	0.07875	0.56341	0	0.05836
V525	0.01045	0.17684	0.01907	0.00184	0.7918
V526	0.05601	0.02255	0.8817	0.00375	0.03599
V527	0.08648	0.48051	0.40822	0	0.02479
V528	0.19548	0.0148	0.02671	0.74895	0.01406
V529	0.20642	0.04654	0.74134	0	0.0057
V530	0.03769	0.00718	0.90555	0.02367	0.02591
V531	0.1557	0.53254	0.07509	0	0.23668
V532	0.05684	0.25823	0.27463	0	0.4103
V533	0.20723	0.03109	0	0	0.76169
V534	0.15191	0.11427	0	0.67681	0.05702
V535	0.75864	0.21061	0.03075	0	0
V536	0.11936	0.1931	0.37352	0.00267	0.31135
