Neutrophils	Monocytes_CD14.CD16.	Macrophage	T_cells_.CD4..	NK_cells
V328	0.06193	0.26656	0.14551	0.44921	0.07679
V329	0.02456	0.02228	0.36045	0.51278	0.07993
V330	0.08793	0.02973	0.77343	0	0.10891
V331	0.16092	0	0.07999	0.10143	0.65766
V332	0.4857	0.02662	0.41263	0	0.07505
V333	0.44133	0	0.28957	0.14079	0.12831
V334	0.04617	0.28023	0.51481	0.06234	0.09645
V335	0.74773	0.02651	0.07235	0.00828	0.14514
V336	0.15299	0.56162	0.22662	0	0.05876
V337	0.02346	0	0.00343	0.18653	0.78658
V338	0.73788	0	0.1353	0	0.12682
V339	0.20061	0.52326	0.16245	0	0.11367
V340	0.04884	0.14319	0.10694	0.06563	0.63539
V341	0.01866	0.48519	0.39131	0	0.10484
V342	0.31458	0.12727	0.41752	0.08643	0.0542
V343	0.69928	0	0.25677	0	0.04395
V344	0.0925	0.75342	0.03466	0.00376	0.11566
V345	0.25395	0.00492	0	0.2946	0.44653
V346	0.04501	0.29562	0.29198	0.27825	0.08914
V347	0.08677	0.50621	0.01703	0.29974	0.09025
V348	0.0292	0.11887	0.42734	0.23514	0.18945
V349	0.06729	0.2995	0.49284	0	0.14036
V350	0.11921	0.40457	0.07458	0.2221	0.17953
V351	0.20285	0	0.4109	0.31059	0.07566
V352	0.10149	0.53272	0.30975	0	0.05604
V353	0.27011	0.3168	0.03023	0.03403	0.34883
V354	0.5781	0	0.37397	0	0.04793
V355	0.10676	0	0.30665	0.51368	0.07291
V356	0.10265	0.02828	0.77257	0	0.09649
V357	0.05716	0.01814	0.50698	0.0231	0.39462
V358	0.0572	0	0.02222	0.83212	0.08845
V359	0.07981	0.07642	0	0.76736	0.07641
V360	0.7286	0.01709	0.07945	0.12682	0.04804
V361	0.33069	0.46742	0.07646	0	0.12543
V362	0.81201	0	0.07755	0	0.11044
V363	0.05263	0	0	0.17438	0.77299
V364	0.05661	0.26845	0.01493	0.43569	0.22431
V365	0.03302	0	0	0.85649	0.11049
V366	0.23141	0.02141	0.57018	0.04161	0.1354
V367	0.25027	0.19408	0.19788	0.15618	0.20159
V368	0.75462	0.0612	0.10924	0	0.07494
V369	0.03728	0.64658	0.20772	0.05668	0.05174
V370	0.04114	0.1296	0.114	0.37091	0.34435
V371	0.04463	0.87032	0.03679	0	0.04825
V372	0.67413	0.03965	0.1323	0.08669	0.06723
V373	0.1109	0.64874	0.114	0.07128	0.05507
V374	0.1218	0.01704	0.3563	0.43928	0.06558
V375	0.32749	0	0.56617	0.04913	0.0572
V376	0.01966	0	0.40159	0.01732	0.56143
V377	0.09002	0.49711	0.18822	0.16525	0.0594
V378	0.12937	0.5413	0.15826	0	0.17106
V379	0.03895	0	0.10144	0.09609	0.76352
V380	0.04083	0.01628	0.16098	0.51579	0.26612
V381	0.18194	0.00891	0	0.02931	0.77984
V382	0.43708	0	0	0.28298	0.27994
V383	0.05232	0	0.24148	0.63598	0.07022
V384	0.3225	0.00237	0.15332	0.41829	0.10351
V385	0.11143	0.06829	0	0.03238	0.7879
V386	0.66576	0	0	0.28364	0.0506
V387	0.29061	0	0	0.62435	0.08505
V388	0.0455	0.82823	0.02886	0.04141	0.05599
V389	0.1128	0.76976	0.01278	0.01039	0.09427
V390	0.19735	0	0	0.65504	0.1476
V391	0.71506	0.13614	0	0.04826	0.10054
V392	0.92265	0.0265	0.00076	0	0.05009
V393	0.12497	0	0.13381	0.53639	0.20483
V394	0.73295	0	0.01223	0.13251	0.12231
V395	0.0208	0	0.34153	0.55751	0.08017
V396	0.56058	0.00786	0.37799	0	0.05357
V397	0.68874	0.11702	0.026	0.08826	0.07998
V398	0.08269	0	0.14474	0.63786	0.13472
V399	0.06437	0	0	0.29152	0.6441
V400	0.16558	0.52045	0.14107	0.12322	0.04969
V401	0.34353	0	0.5946	0.00478	0.05709
V402	0.40724	0.00063	0.42636	0.0452	0.12057
V403	0.18152	0.03951	0	0.15209	0.62688
V404	0.01976	0.02927	0.45726	0.38432	0.10939
V405	0.36732	0.23597	0.06171	0.20119	0.13382
V406	0.02369	0.04918	0.83807	0	0.08906
V407	0.89312	0.02137	0.02689	0.01008	0.04853
V408	0.04565	0.37356	0.00054	0.25076	0.32948
V409	0.13128	0	0.04501	0.67288	0.15083
V410	0.14668	0.10799	0.31767	0.03821	0.38945
V411	0.02544	0	0	0.06074	0.91382
V412	0.03726	0.12198	0.12724	0.04017	0.67334
V413	0.0411	0.2372	0.14062	0.36218	0.2189
V414	0.06854	0.05328	0	0.47887	0.39931
V415	0.18739	0	0	0.02626	0.78635
V416	0.13525	0.05277	0.01385	0.16538	0.63274
V417	0.01804	0.01001	0.72751	0.11782	0.12662
V418	0.53275	0.38382	0.01418	0	0.06924
V419	0.28189	0	0.00664	0.13074	0.58072
V420	0.25768	0	0.08911	0.04996	0.60325
V421	0.01748	0	0.12308	0.07079	0.78865
V422	0.0404	0	0.03479	0.71399	0.21081
V423	0.31444	0.1618	0.27149	0.17797	0.07431
V424	0.01189	0	0.48567	0.00545	0.497
V425	0.34594	0.36848	0	0	0.28558
V426	0.26076	0.15003	0.01162	0.45059	0.127
V427	0.19363	0.6236	0.13227	0	0.0505
V428	0.09317	0.65132	0.06593	0.07004	0.11954
V429	0.11322	0.77781	0	0.04076	0.06821
V430	0.04756	0	0.40158	0.19043	0.36043
V431	0.12664	0.35606	0.18465	0.23426	0.0984
V432	0.34037	0.02197	0.11679	0.34286	0.17801
