cytotoxic.CD56.dim.NK.cell	memory.CD4.pos.AB.T.cell	memory.B.cell	CD14.pos.CD16.neg.classical.monocyte
V232	0.04055	0.6909	0.0019	0.26666
V233	0.58438	0.07979	0.20648	0.12936
V234	0.03201	0.92882	0.02765	0.01152
V235	0.37463	0.06157	0.53761	0.02618
V236	0.04147	0.07062	0.81934	0.06857
V237	0.1683	0.011	0.04347	0.77722
V238	0.12277	0.57263	0.26257	0.04204
V239	0.06329	0.42783	0.02387	0.48501
V240	0.49168	0.0397	0.42759	0.04103
V241	0.0178	0.03643	0.88579	0.05998
V242	0.11922	0.78412	0.08553	0.01113
V243	0.23566	0.04504	0.65183	0.06747
V244	0.19916	0.0238	0.70207	0.07497
V245	0.60551	0.29732	0.04908	0.04809
V246	0.05262	0.15145	0.77574	0.02019
V247	0.16373	0.04985	0.78492	0.0015
V248	0.02652	0.04112	0.06463	0.86774
V249	0.00157	0.05886	0.87946	0.06011
V250	0.76324	0.01502	0.21622	0.00552
V251	0.93417	0.05444	0.00549	0.00591
V252	0.00985	0.84884	0.14089	0.00042
V253	0.37582	0.06108	0.178	0.3851
V254	0.00797	0.94083	0.04566	0.00553
V255	0.04062	0.9265	0.00055	0.03233
V256	0.17144	0.20491	0.54462	0.07902
V257	0.43526	0.08961	0.25082	0.2243
V258	0.17335	0.25767	0.45088	0.1181
V259	0.03142	0.29112	0.64253	0.03494
V260	0.00152	0.29453	0.6973	0.00665
V261	0.63219	0.03004	0.20256	0.13521
V262	0.09998	0.06181	0.02642	0.81179
V263	0.01659	0.96415	0.00058	0.01868
V264	0.16027	0.03322	0.46679	0.33972
V265	0.03367	0.00681	0.16602	0.79351
V266	0.62569	0.36745	0.00648	0.00039
V267	0.00055	0.17148	0.31367	0.5143
V268	0.39589	0.0206	0.1555	0.42801
V269	0.00594	0.56788	0.38447	0.04171
V270	0.6538	0.02584	0.24805	0.07231
V271	0.81903	0.06223	0.03189	0.08685
V272	0.04806	0.85146	0.01187	0.08861
V273	0.0606	0.02773	0.05168	0.85998
V274	0.71213	0.00776	0.18439	0.09572
V275	0.0026	0.06496	0.92325	0.00919
V276	0.51093	0.34212	0.01068	0.13626
V277	0.03292	0.20594	0.17988	0.58125
V278	0.03352	0.05221	0.32721	0.58706
V279	0.71016	0.05294	0.11203	0.12486
V280	0.02985	0.00499	0.05229	0.91287
V281	0.5609	0.02738	0.14714	0.26459
V282	0.05158	0.07245	0.82422	0.05175
V283	0.20206	0.60547	0.06098	0.13148
V284	0.02399	0.91783	0.05283	0.00536
V285	0.07502	0.04821	0.87491	0.00187
V286	0.23759	0.56858	0.10837	0.08545
V287	0.08764	0.8823	0.012	0.01807
V288	0.01311	0.26884	0.45727	0.26077
V289	0.279	0.21205	0.4395	0.06946
V290	0.80741	0.17883	0.01331	0.00045
V291	0.48759	0.06954	0.43126	0.01161
V292	0.93745	0.01678	0	0.04577
V293	0.28769	0.02834	0.64985	0.03411
V294	0.08618	0.39208	0.00393	0.51782
V295	0.01484	0.17401	0.21399	0.59716
V296	0.16957	0.11447	0.63808	0.07787
V297	0.07863	0.00445	0.0919	0.82503
V298	0.29351	0.10226	0.59213	0.01211
V299	0.06644	0.29334	0.01881	0.62142
V300	0.00108	0.03643	0.26512	0.69737
V301	0.11298	0.10458	0.67692	0.10551
V302	0.63748	0.351	0	0.01152
V303	0.00056	0.60781	0.36567	0.02596
V304	0.05017	0.03378	0.76736	0.1487
V305	0.11512	0.14701	0.49611	0.24176
V306	0.82191	0.09084	0.04812	0.03913
V307	0.01573	0.95888	0.01357	0.01182
V308	0.22621	0.22039	0.3197	0.23371
V309	0.33402	0.31981	0.02803	0.31814
V310	0.07287	0.32056	0.16338	0.44319
V311	0.50108	0.48864	0.00509	0.00519
V312	0.08839	0.76094	0.13261	0.01806
V313	0.00088	0.1309	0.03086	0.83736
V314	0.01334	0.49701	0.1167	0.37296
V315	0.11103	0.6559	0.03555	0.19752
V316	0.30675	0.12442	0.41264	0.15619
V317	0.07781	0.73137	0.04349	0.14733
V318	0.03133	0.58647	0.01476	0.36744
V319	0.05339	0.07029	0.84816	0.02816
V320	0.07015	0.13451	0.67983	0.11551
V321	0.61568	0.37749	0.00645	0.00038
V322	0.18996	0.32903	0.07721	0.40381
V323	0.05421	0.02307	0.11007	0.81265
V324	0.66061	0.25523	0.06645	0.01771
V325	0.29115	0.65297	0.05089	0.00498
V326	0.00032	0.58545	0.09349	0.32075
V327	0.01674	0.14665	0.12082	0.7158
V328	0.04083	0.03412	0.76772	0.15733
V329	0.16937	0.10294	0.1885	0.53919
V330	0.38433	0.01241	0.35613	0.24712
V331	0.35312	0.08059	0.04934	0.51694
V332	0.00875	0.04898	0.21314	0.72913
V333	0.42197	0.06789	0.40668	0.10346
V334	0.34785	0.01302	0.38089	0.25824
V335	0.02131	0.33049	0.53242	0.11578
V336	0.16205	0.72893	0.01819	0.09083
V337	0.27297	0.40761	0.29354	0.02588
V338	0.00092	0.9845	0.0085	0.00608
V339	0.11954	0.03936	0.83373	0.00736
V340	0.04985	0.21477	0.55861	0.17677
V341	0.0248	0.03798	0.08405	0.85318
V342	0.23309	0.0196	0.62803	0.11928
V343	0.95736	0.03059	0.00595	0.0061
V344	0.66791	0.15507	0.17656	0.00046
V345	0.02031	0.07359	0.90415	0.00195
V346	0.2258	0.10143	0.31021	0.36256
V347	0.04277	0.01305	0.15243	0.79175
V348	0.04787	0.68225	0.13888	0.131
V349	0.34247	0.1555	0.40513	0.0969
V350	0.02594	0.81418	0.15946	0.00042
V351	0.01534	0.03124	0.43419	0.51923
V352	0.04298	0.03664	0.85242	0.06796
V353	0.88871	0.02534	0.03225	0.0537
V354	0.03903	0.71463	0.21326	0.03308
V355	0.26677	0.06807	0.49159	0.17358
V356	0.03313	0.02513	0.12308	0.81866
V357	0.1046	0.32973	0.29792	0.26774
V358	0.55405	0.09669	0.05242	0.29683
V359	0.58301	0.05082	0.03557	0.33061
V360	0.53436	0.43653	0.01804	0.01107
V361	0.001	0.46006	0.53279	0.00614
V362	0.00102	0.97726	0.01578	0.00594
V363	0.1616	0.10602	0.50367	0.22871
V364	0.14582	0.06233	0.70594	0.08591
V365	0.2692	0.02583	0.02061	0.68436
V366	0.06767	0.71325	0.07952	0.13956
V367	0.57988	0.13521	0.00568	0.27923
V368	0.0774	0.76143	0.07816	0.08301
V369	0.0152	0.40831	0.5705	0.00599
V370	0.28705	0.2714	0.41528	0.02627
V371	0.17195	0.74589	0.02572	0.05644
V372	0.15873	0.04874	0.13694	0.65559
V373	0.07082	0.12689	0.50883	0.29345
V374	0.76518	0.02576	0.20844	0.00062
V375	0.03923	0.03875	0.16852	0.7535
V376	0.03223	0.03372	0.12116	0.8129
V377	0.79827	0.0053	0.01181	0.18462
V378	0.00724	0.03254	0.44409	0.51614
V379	0.3374	0.19542	0.01448	0.4527
V380	0.14429	0.06532	0.22309	0.5673
V381	0.74388	0.01551	0.09265	0.14797
V382	0.07756	0.05665	0.85838	0.00741
V383	0.84003	0.01085	0.04789	0.10123
V384	0.5667	0.06885	0.13754	0.22692
V385	0.86263	0.01897	0.07236	0.04603
V386	0.29896	0.01452	0.16064	0.52588
V387	0.59292	0.13834	0.19406	0.07468
V388	0.3701	0.33277	0.15174	0.1454
V389	0.40083	0.53212	0.01072	0.05633
V390	0.28303	0.25591	0.45559	0.00547
V391	0.4223	0.09974	0.02198	0.45598
V392	0.42607	0.21422	0.17396	0.18575
V393	0.27204	0.22001	0.36985	0.1381
V394	0.08609	0.22854	0.12372	0.56165
V395	0.21064	0.40017	0.21063	0.17855
V396	0.00794	0.96681	0.0067	0.01854
V397	0.78465	0.08343	0.10001	0.03192
V398	0.4505	0.12772	0.10223	0.31955
V399	0.17996	0.57489	0.14962	0.09553
V400	0.00039	0.6077	0.06467	0.32723
V401	0.03119	0.15163	0.7482	0.06898
V402	0.7785	0.18568	0.0354	0.00042
V403	0.0253	0.02874	0.09578	0.85018
V404	0.08058	0.18626	0.64563	0.08752
V405	0.2154	0.03004	0.18676	0.56779
V406	0.64317	0.24952	0.01713	0.09018
V407	0.00092	0.9845	0.0085	0.00608
V408	0.08175	0.23474	0.42877	0.25473
V409	0.00148	0.04023	0.05223	0.90606
V410	0.07765	0.87769	0.02667	0.01798
V411	0.4489	0.01128	0.00423	0.53559
V412	0.14891	0.06978	0.53377	0.24753
V413	0.0492	0.50016	0.18962	0.26102
V414	0.02982	0.51825	0.33696	0.11497
V415	0.44252	0.02792	0.24787	0.28169
V416	0.0155	0.10728	0.87546	0.00176
V417	0.3614	0.62818	0.00521	0.00521
V418	0.0669	0.09784	0.16173	0.67353
V419	0.02658	0.00609	0.06111	0.90622
V420	0.00042	0.9085	0.01255	0.07853
V421	0.14528	0.04454	0.70665	0.10352
V422	0.04924	0.07372	0.02067	0.85637
V423	0.07484	0.04332	0.86085	0.02099
V424	0.00093	0.05265	0.65188	0.29454
V425	0.04975	0.229	0.62379	0.09745
V426	0.08184	0.05338	0.80499	0.05979
V427	0.06029	0.40394	0.20476	0.33102
V428	0.07726	0.79811	0.05096	0.07367
V429	0.02375	0.00645	0.06968	0.90013
V430	0.75419	0.16574	0.017	0.06308
V431	0.17117	0.02643	0.48644	0.31595
V432	0.10453	0.0928	0.05896	0.74371
V433	0.04934	0.76204	0.00128	0.18734
V434	0.34064	0.07107	0.0589	0.52939
V435	0.51311	0.01334	0.12964	0.34391
V436	0.38342	0.01372	0.12573	0.47713
V437	0.22622	0.23579	0.009	0.52899
V438	0.61858	0.15427	0.03382	0.19334
V439	0.03523	0.1135	0.01921	0.83205
V440	0.49083	0.03554	0.03816	0.43547
V441	0.0598	0.12027	0.63555	0.18437
V442	0.31008	0.3474	0.14433	0.19818
V443	0.75091	0.00991	0.0923	0.14688
V444	0.02031	0.07359	0.90415	0.00195
V445	0.60678	0.02541	0.34268	0.02513
V446	0.0292	0.85584	0.05065	0.06431
V447	0.63671	0.0892	0.18222	0.09187
V448	0.0167	0.06424	0.22026	0.6988
V449	0.56072	0.04062	0.30708	0.09158
V450	0.13239	0.85252	0.01486	0.00023
V451	0.9232	0.05829	0	0.01851
V452	0.03711	0.01596	0.09671	0.85023
V453	0.81543	0.07267	0.06495	0.04694
V454	0.00068	0.94283	0.04477	0.01172
V455	0.59793	0.03516	0.31061	0.0563
V456	0.31848	0.11428	0.41153	0.15571
V457	0.00127	0.06107	0.03513	0.90253
V458	0.26205	0.23361	0.00856	0.49578
V459	0.01293	0.81891	0.08667	0.08149
V460	0.94343	0.01808	0.02672	0.01177
V461	0.06442	0.04211	0.02239	0.87108
V462	0.34514	0.25178	0.00224	0.40083
V463	0.24188	0.49116	0.16098	0.10598
V464	0.5124	0.09868	0.00685	0.38207
V465	0.39364	0.44116	0.02568	0.13951
V466	0.58805	0.18615	0.00518	0.22063
V467	0.30039	0.58962	0.07711	0.03288
V468	0.49116	0.41087	0.04952	0.04845
V469	0.01402	0.17025	0.31504	0.50069
V470	0.55353	0.11776	0.18809	0.14062
V471	0.26625	0.10367	0.04268	0.5874
V472	0.31652	0.34211	0.00177	0.33961
V473	0.09058	0.55871	0.33216	0.01854
V474	0.11864	0.00445	0.12461	0.7523
V475	0.17559	0.41256	0.08501	0.32684
V476	0.16438	0.01848	0.06992	0.74723
V477	0.60189	0.03711	0.21494	0.14606
V478	0.12259	0.6162	0.00637	0.25484
V479	0.01446	0.08926	0.81888	0.0774
V480	0.07499	0.32407	0.05202	0.54892
V481	0.1375	0.04106	0.80801	0.01344
V482	0.69719	0.15962	0.1109	0.03229
V483	0.12439	0.10783	0.08573	0.68205
V484	0.02457	0.08261	0.04031	0.85251
V485	0.10815	0.76354	0.01166	0.11665
V486	0.26531	0.26538	0.13779	0.33152
V487	0.072	0.04704	0.10391	0.77704
V488	0.00325	0.03726	0.86698	0.09251
V489	0.20348	0.10685	0.67724	0.01244
V490	0.33624	0.32071	0.07323	0.26981
V491	0.43068	0.47928	0.03319	0.05686
V492	0.02316	0.84957	0.12203	0.00525
V493	0.05219	0.00417	0.01437	0.92927
V494	0.18352	0.14973	0.54987	0.11687
V495	0.20906	0.63959	0.13336	0.018
V496	0.25579	0.70427	2e-05	0.03993
V497	0.01573	0.04787	0.92738	0.00903
V498	0.31682	0.10087	0.05916	0.52316
V499	0.60218	0.27188	0.1209	0.00503
V500	0.09241	0.12447	0.74787	0.03524
V501	0.00319	0.01101	0.0803	0.9055
V502	0.5443	0.27948	0.15111	0.0251
V503	0.19187	0.09233	0.22102	0.49478
V504	0.21479	0.71799	0.01107	0.05614
V505	0.19036	0.20941	0.27614	0.32409
V506	0.08105	0.24694	0.48274	0.18927
V507	0.62076	0.09676	0.1254	0.15707
V508	0.75277	0.16753	0.04022	0.03948
V509	0.21875	0.06118	0.53683	0.18325
V510	0.21178	0.52945	0.2536	0.00517
V511	0.04152	0.43994	0.05011	0.46843
V512	0.2423	0.04765	0.09198	0.61807
V513	0.06852	0.66489	0.208	0.05859
V514	0.01984	0.09198	0.01171	0.87647
V515	0.77739	0.06056	0.04849	0.11356
V516	0.89357	0.10048	0	0.00595
